thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift
0,0,0,0,0,0,0,0
4.33782070134322e-10,3.47000781499209e-06,0.018505374714118,0,0,0,0,0.000228
3.47025257691947e-09,1.38800047004611e-05,0.037010607787707,0,0,0,0,0.00142
1.17120800356409e-08,3.12299109779857e-05,0.0555155575813222,0,0,0,0,0.001568
2.77618931200329e-08,5.5519593851137e-05,0.0740200824576868,0,0,0,0,0.003676
5.42222607411102e-08,8.67488674060818e-05,0.0925240407827766,0,0,0,0,0.004945
9.36956721279648e-08,0.000124917492613395,0.111027290926904,0,0,0,0,0.007715
1.48784516906204e-07,0.000170025177329469,0.1295296912658,0,0,0,0,0.00931
2.22091065182288e-07,0.000222071576299333,0.148031100181704,0,0,0,0,0.0129
3.16217447621769e-07,0.000281056291158563,0.166531376064439,0,0,0,0,0.016335
4.33765635536973e-07,0.00034697887043701,0.185030377312504,0,0,0,0,0.019423
5.77337420968187e-07,0.000419838809561717,0.203527962334152,0,0,0,0,0.024519
7.4953439677075e-07,0.000499635550861348,0.222023989548477,0,0,0,0,0.028889
9.52957936702536e-07,0.000586368483569916,0.240518317386495,0,0,0,0,0.034535
1.19020917551065e-06,0.000680036943831709,0.259010804292231,0,0,0,0,0.04112
1.46388898902716e-06,0.000780640214706331,0.277501308723799,0,0,0,0,0.047179
1.77659797425856e-06,0.000888177526174134,0.295989689154488,0,0,0,0,0.055448
2.13093642947599e-06,0.00100264805514246,0.314475804073843,0,0,0,0,0.063877
2.52950433432907e-06,0.00112405092545137,0.33295951198875,0,0,0,0,0.07219
2.97490132992279e-06,0.00125238520788072,0.351440671424519,0,0,0,0,0.082697
3.4697266989352e-06,0.00138764992015716,0.369919140925964,0,0,0,0,0.092681
4.01657934572189e-06,0.00152984402696172,0.38839477905849,0,0,0,0,0.104077
4.61805777641638e-06,0.00167896643993788,0.406867444409171,0,0,0,0,0.11653
5.27676007904713e-06,0.00183501601769935,0.425336995587838,0,0,0,0,0.129413
5.99528390365216e-06,0.00199799156583942,0.443803291228155,0,0,0,0,0.143374
6.77622644238417e-06,0.00216789183693974,0.462266189988706,0,0,0,0,0.158065
7.62218440965907e-06,0.00234471553058024,0.480725550554073,0,0,0,0,0.174293
8.5357540222461e-06,0.00252846129334848,0.49918123163592,0,0,0,0,0.190758
9.51953097942109e-06,0.0027191277188505,0.517633091974075,0,0,0,0,0.208461
1.05761104430975e-05,0.0029167133477215,0.536080990337608,0,0,0,0,0.226931
1.17080870179451e-05,0.00312121666763683,0.554524785525917,0,0,0,0,0.246939
1.29180547315475e-05,0.00333263611332396,0.572964336369802,0,0,0,0,0.267261
1.4208607014548e-05,0.00355097006657375,0.591399501732553,0,0,0,0,0.28894
1.55823366807834e-05,0.00377621685625363,0.609830140511023,0,0,0,0,0.312117
1.70418359074562e-05,0.00400837475831988,0.628256111636716,0,0,0,0,0.33503
1.85896962152859e-05,0.00424744199583106,0.646677274076857,0,0,0,0,0.360604
2.02285084486771e-05,0.00449341673896135,0.665093486835482,0,0,0,0,0.386616
2.19608627558763e-05,0.00474629710501505,0.683504608954507,0,0,0,0,0.413031
2.37893485691684e-05,0.0050060811584404,0.701910499514816,0,0,0,0,0.441837
2.57165545850371e-05,0.00527276691084476,0.720311017637334,0,0,0,0,0.470611
2.77450687443672e-05,0.00554635232100983,0.738706022484106,0,0,0,0,0.500919
2.98774782126277e-05,0.005826835294907,0.757095373259376,0,0,0,0,0.532783
3.21163693600636e-05,0.00611421368571363,0.775478929210665,0,0,0,0,0.564447
3.44643277419114e-05,0.0064084852938296,0.793856549629848,0,0,0,0,0.598879
3.69239380786049e-05,0.00670964786689366,0.812228093854229,0,0,0,0,0.633857
3.94977842359931e-05,0.00701769909980122,0.83059342126762,0,0,0,0,0.669249
4.21884492055598e-05,0.00733263663472158,0.848952391301419,0,0,0,0,0.707204
4.49985150846546e-05,0.00765445806111622,0.86730486343568,0,0,0,0,0.745079
4.79305630567349e-05,0.00798316091575718,0.885650697200194,0,0,0,0,0.784629
5.09871733715911e-05,0.00831874268274573,0.903989752175562,0,0,0,0,0.82565
5.41709253256253e-05,0.00866120079353202,0.92232188799427,0,0,0,0,0.86726
5.748439724209e-05,0.0090105326269344,0.940646964341762,0,0,0,0,0.910316
6.0930166451357e-05,0.00936673550915979,0.958964840957517,0,0,0,0,0.95424
6.45108092711937e-05,0.00972980671382365,0.977275377636121,0,0,0,0,1.000063
6.82289009870389e-05,0.0100997434619713,0.995578434228339,0,0,0,0,1.04627
7.20870158322971e-05,0.0104765429220991,1.01387387064219,0,0,0,0,1.094248
7.60877269686306e-05,0.0108602022101761,1.03216154684402,0,0,0,0,1.142837
8.02336064662759e-05,0.0112507183896658,1.05044132285956,0,0,0,0,1.193375
8.45272252843417e-05,0.0116480884715493,1.06871305877502,0,0,0,0,1.244295
8.89711532511222e-05,0.0120523094143476,1.08697661473816,0,0,0,0,1.296695
9.35679590444679e-05,0.0124633781241449,1.10523185095932,0,0,0,0,1.350073
9.83202101720766e-05,0.0128812914546128,1.12347862771255,0,0,0,0,1.405125
0.000103230472951886,0.0133060462070338,1.14171680533663,0,0,0,0,1.460688
0.000108301312492387,0.0137376391303259,1.15994624423616,0,0,0,0,1.517689
0.000113535292673034,0.0141760669210679,1.17816680488263,0,0,0,0,1.576305
0.000118934976124581,0.0146213262235241,1.19637834781549,0,0,0,0,1.634719
0.000124502924209493,0.0150734136296706,1.2145807336432,0,0,0,0,1.69583
0.000130241697002338,0.0155323256792206,1.23277382304431,0,0,0,0,1.756768
