thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift
0,0,0,0,0,0,0,0
4.70958542607483e-10,3.76743694091828e-06,0.0200917552743419,0,0,0,0,0.00026
3.76766401501036e-09,1.50697189284665e-05,0.0401833567691209,0,0,0,0,0.001495
1.27158417190373e-08,3.39067594562596e-05,0.0602746507059513,0,0,0,0,0.001728
3.01411737014374e-08,6.02784143482645e-05,0.0803654833088012,0,0,0,0,0.003892
5.88692771248462e-08,9.41844817593462e-05,0.10045570080517,0,0,0,0,0.006002
1.01725682642914e-07,0.000135624702177235,0.120545149427264,0,0,0,0,0.007608
1.61535812773407e-07,0.000184598758423949,0.140633675413177,0,0,0,0,0.011086
2.41124960272481e-07,0.000241106275658852,0.16072112500806,0,0,0,0,0.013699
3.43318266509385e-07,0.000305146821381058,0.180807344465308,0,0,0,0,0.017285
4.70940699845003e-07,0.000376719905432933,0.200892180047727,0,0,0,0,0.021716
6.26817034008691e-07,0.000455824980003803,0.220975478028716,0,0,0,0,0.026131
8.13771826478958e-07,0.000542461439634118,0.241057084693445,0,0,0,0,0.031472
1.03462939686371e-06,0.000636628621220359,0.261136846340026,0,0,0,0,0.037953
1.29221380528437e-06,0.000738325804019527,0.281214609280694,0,0,0,0,0.044514
1.58934883075906e-06,0.000847552209655372,0.301290219842982,0,0,0,0,0.052143
1.9288579495902e-06,0.000964307002123745,0.321363524370896,0,0,0,0,0.060213
2.31356431375618e-06,0.00108858928779948,0.341434369226093,0,0,0,0,0.069658
2.74629072930155e-06,0.00122039811544265,0.361502600789055,0,0,0,0,0.07919
3.2298596347321e-06,0.00135973247620661,0.381568065460267,0,0,0,0,0.089738
3.76709307940928e-06,0.00150659130364502,0.401630609661392,0,0,0,0,0.100951
4.36081270195731e-06,0.00166097347372039,0.421690079836443,0,0,0,0,0.113662
5.01383970866269e-06,0.00182287780481255,0.441746322452963,0,0,0,0,0.126639
5.7289948518804e-06,0.00199230305772777,0.4617991840032,0,0,0,0,0.141538
6.50909840843776e-06,0.00216924793570825,0.481848511005277,0,0,0,0,0.15597
7.35697015807392e-06,0.00235371108444186,0.501894150004371,0,0,0,0,0.17291
8.27542936181804e-06,0.00254569109207293,0.521935947573888,0,0,0,0,0.189669
9.26729474044934e-06,0.00274518648921245,0.541973750316634,0,0,0,0,0.208463
1.0335384452894e-05,0.00295219574894973,0.562007404865992,0,0,0,0,0.227533
1.1482516074682e-05,0.00316671728686413,0.582036757887093,0,0,0,0,0.247872
1.27115065763488e-05,0.00338874946103707,0.602061656077995,0,0,0,0,0.269168
1.40251723019059e-05,0.00361829057206425,0.622081946170847,0,0,0,0,0.292013
1.54263289472738e-05,0.00385533886306935,0.642097474933074,0,0,0,0,0.315491
1.69177915387176e-05,0.004099892519717,0.662108089168538,0,0,0,0,0.340285
1.85023744113198e-05,0.00435194967022668,0.682113635718721,0,0,0,0,0.366156
2.0182891187438e-05,0.00461150838538725,0.702113961463888,0,0,0,0,0.393664
2.19621547551586e-05,0.00487856667857173,0.722108913324266,0,0,0,0,0.421767
2.38429772467704e-05,0.0051531225057521,0.742098338261213,0,0,0,0,0.451201
2.58281700172569e-05,0.00543517376551556,0.762082083278388,0,0,0,0,0.482412
2.79205436227483e-05,0.00572471829907987,0.782059995422924,0,0,0,0,0.51406
3.01229077990379e-05,0.00602175389031078,0.802031921786598,0,0,0,0,0.547303
3.24380714400671e-05,0.00632627826573815,0.821997709507002,0,0,0,0,0.581461
3.48688425764191e-05,0.00663828909457384,0.841957205768711,0,0,0,0,0.617514
3.74180283538394e-05,0.00695778398872935,0.861910257804455,0,0,0,0,0.654144
4.00884350117443e-05,0.0072847605028343,0.881856712896287,0,0,0,0,0.692315
4.28828678617303e-05,0.00761921613425484,0.901796418376752,0,0,0,0,0.732228
4.58041312661283e-05,0.00796114832311306,0.921729221630054,0,0,0,0,0.772738
4.88550286165199e-05,0.00831055445230655,0.94165497009323,0,0,0,0,0.814852
5.20383623122844e-05,0.00866743184752821,0.961573511257309,0,0,0,0,0.857958
5.53569337391567e-05,0.00903177777728701,0.981484692668486,0,0,0,0,0.90298
5.88135432477708e-05,0.00940358945292875,1.00138836192929,0,0,0,0,0.948577
6.24109901322477e-05,0.00978286402865746,1.02128436669973,0,0,0,0,0.995739
6.61520726087465e-05,0.0101695986015571,1.04117255469851,0,0,0,0,1.043976
7.00395877940729e-05,0.0105637902116138,1.06105277370412,0,0,0,0,1.09425
7.40763316842433e-05,0.0109654358417385,1.08092487155609,0,0,0,0,1.144977
7.82650991331038e-05,0.0113745324177904,1.10078869615607,0,0,0,0,1.1981
8.2608683830932e-05,0.0117910768085998,1.12064409546906,0,0,0,0,1.250988
8.71098782830562e-05,0.0122150658259924,1.14049091752452,0,0,0,0,1.306736
9.17714737884841e-05,0.0126464962248142,1.16032901041758,0,0,0,0,1.362555
9.6596260418522e-05,0.0130853647029555,1.18015822231018,0,0,0,0,1.420722
0.000101587026995459,0.0135316679013766,1.19997840143222,0,0,0,0,1.478755
0.000106746561071173,0.0139854024041335,1.21978939608274,0,0,0,0,1.539541
