0.000000	0.000000	0.000000	0.000000
0.000037	-0.000000	-0.000000	-0.001172
0.000073	0.000000	0.000000	-0.006258
0.000110	0.000000	0.000000	-0.007393
0.000147	0.000000	0.000000	-0.016686
0.000183	0.000000	0.000000	-0.025499
0.000220	0.000000	0.000000	-0.035416
0.000256	0.000000	-0.000000	-0.047642
0.000293	-0.000000	0.000001	-0.060622
0.000330	0.000000	-0.000004	-0.078130
0.000366	-0.000000	-0.000003	-0.092054
0.000403	0.000000	-0.000012	-0.117529
0.000440	0.000000	-0.000025	-0.135855
0.000476	0.000000	-0.000043	-0.165901
0.000513	0.000000	-0.000074	-0.193509
0.000549	0.000000	-0.000115	-0.229037
0.000586	0.000000	-0.000175	-0.264685
0.000623	0.000001	-0.000236	-0.304462
0.000659	0.000001	-0.000323	-0.346706
0.000696	0.000001	-0.000405	-0.394437
0.000733	0.000001	-0.000508	-0.443064
0.000769	0.000001	-0.000616	-0.496610
0.000806	0.000001	-0.000742	-0.556349
0.000843	0.000001	-0.000881	-0.617489
0.000879	0.000002	-0.001040	-0.684493
0.000916	0.000002	-0.001216	-0.757352
0.000952	0.000002	-0.001411	-0.832076
0.000989	0.000003	-0.001619	-0.912240
0.001026	0.000003	-0.001841	-0.995576
0.001062	0.000004	-0.002080	-1.085798
0.001099	0.000004	-0.002330	-1.177870
0.001136	0.000005	-0.002595	-1.278621
0.001172	0.000006	-0.002880	-1.378637
0.001209	0.000007	-0.003181	-1.489921
0.001245	0.000008	-0.003502	-1.604168
0.001282	0.000010	-0.003806	-1.720229
0.001319	-0.000000	-0.004163	-1.847170
0.001355	-0.000000	-0.004524	-1.976571
0.001392	0.000007	-0.004917	-2.108314
0.001429	0.000003	-0.005302	-2.250153
0.001465	0.000012	-0.005719	-2.393152
0.001502	0.000009	-0.006097	-2.545550
0.001539	0.000015	-0.006570	-2.700445
0.001575	0.000015	-0.007041	-2.862028
0.001612	0.000020	-0.007540	-3.028402
0.001648	0.000021	-0.007960	-3.202217
0.001685	0.000045	-0.008480	-3.379168
0.001722	0.000051	-0.008988	-3.562415
0.001758	-0.000094	-0.009496	-3.753302
0.001795	-0.000059	-0.010177	-3.946537
