0.000000	0.000000	0.000000	0.000000
0.000045	0.000000	-0.000000	-0.001433
0.000089	0.000000	0.000000	-0.007237
0.000134	0.000000	0.000000	-0.012101
0.000178	0.000000	0.000000	-0.020334
0.000223	0.000000	0.000000	-0.032267
0.000267	0.000000	0.000000	-0.043833
0.000312	0.000000	-0.000000	-0.061034
0.000356	-0.000000	-0.000000	-0.074569
0.000401	-0.000000	-0.000003	-0.099171
0.000445	0.000000	-0.000007	-0.119712
0.000490	0.000000	-0.000016	-0.146130
0.000534	0.000000	-0.000035	-0.175016
0.000579	0.000000	-0.000061	-0.209547
0.000623	0.000000	-0.000103	-0.245925
0.000668	0.000000	-0.000153	-0.289334
0.000712	0.000001	-0.000226	-0.334234
0.000757	0.000001	-0.000309	-0.383794
0.000801	0.000001	-0.000408	-0.439604
0.000846	0.000001	-0.000523	-0.496814
0.000890	0.000001	-0.000657	-0.562438
0.000935	0.000001	-0.000805	-0.629354
0.000979	0.000002	-0.000973	-0.702892
0.001024	0.000002	-0.001158	-0.782940
0.001068	0.000002	-0.001361	-0.865995
0.001113	0.000003	-0.001588	-0.957972
0.001157	0.000003	-0.001832	-1.052580
0.001202	0.000004	-0.002101	-1.153460
0.001246	0.000004	-0.002390	-1.261900
0.001291	0.000005	-0.002700	-1.373164
0.001335	0.000006	-0.003034	-1.491637
0.001380	0.000007	-0.003386	-1.617332
0.001424	0.000010	-0.003731	-1.749842
0.001469	-0.000001	-0.004126	-1.884316
0.001513	-0.000001	-0.004542	-2.030797
0.001558	0.000006	-0.004990	-2.181930
0.001602	0.000002	-0.005449	-2.338553
0.001647	0.000010	-0.005935	-2.502291
0.001691	0.000008	-0.006393	-2.671532
0.001736	0.000013	-0.006952	-2.849706
0.001780	0.000013	-0.007508	-3.034376
0.001825	0.000018	-0.008031	-3.224640
0.001869	0.000039	-0.008618	-3.422503
0.001914	0.000046	-0.009231	-3.626418
0.001958	0.000039	-0.009874	-3.839587
0.002003	-0.000096	-0.010477	-4.059690
0.002047	-0.000090	-0.011309	-4.282546
0.002092	-0.000087	-0.011913	-4.518288
0.002136	-0.000083	-0.012524	-4.759235
0.002181	-0.000021	-0.013325	-5.005868
0.002225	-0.000053	-0.014050	-5.260707
0.002270	-0.000051	-0.014886	-5.524011
0.002314	-0.000048	-0.015618	-5.792297
0.002359	-0.000046	-0.016470	-6.068384
0.002403	-0.000025	-0.017296	-6.353640
0.002448	-0.000023	-0.018123	-6.643142
0.002492	-0.000003	-0.018997	-6.943830
0.002537	-0.000001	-0.019896	-7.248179
0.002581	0.000013	-0.020746	-7.561239
0.002626	0.000010	-0.021691	-7.882758
