0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000
0.000041	0.000000	0.000000	-0.001042	-0.037096	0.123924	0.080207	0.021556
0.000081	0.000000	0.000000	-0.005828	-0.168951	0.699254	0.486980	0.159014
0.000122	0.000000	0.000000	-0.006756	-0.234859	0.804149	0.525524	0.145332
0.000162	0.000000	0.000000	-0.015466	-0.482832	1.850100	1.257966	0.387567
0.000203	0.000000	0.000000	-0.020924	-0.679800	2.498435	1.675205	0.497702
0.000243	0.000000	0.000000	-0.032370	-1.018349	3.870694	2.624970	0.803311
0.000284	0.000000	-0.000000	-0.042060	-1.337723	5.026945	3.396203	1.029240
0.000324	-0.000000	0.000001	-0.054665	-1.735908	6.534027	4.416822	1.340457
0.000365	0.000000	-0.000005	-0.068220	-2.173973	8.152930	5.504340	1.665183
0.000405	-0.000000	-0.000001	-0.085705	-2.714708	10.245360	6.931694	2.108493
0.000446	0.000000	-0.000013	-0.103100	-3.279439	12.322472	8.324767	2.522664
0.000486	0.000000	-0.000019	-0.123932	-3.944961	14.811890	10.003933	3.029486
0.000527	0.000000	-0.000040	-0.149585	-4.742453	17.881123	12.093787	3.675667
0.000567	0.000000	-0.000062	-0.172722	-5.521104	20.639546	13.919297	4.199097
0.000608	0.000000	-0.000099	-0.205174	-6.527688	24.522635	16.565212	5.018762
0.000648	0.000000	-0.000143	-0.238015	-7.574522	28.447634	19.214724	5.820101
0.000689	0.000001	-0.000204	-0.271290	-8.664950	32.419772	21.869521	6.602285
0.000730	0.000001	-0.000271	-0.312541	-9.955830	37.354202	25.221638	7.632904
0.000770	0.000001	-0.000348	-0.352287	-11.248535	42.100440	28.402416	8.576940
0.000811	0.000001	-0.000443	-0.399908	-12.748506	47.795282	32.262378	9.756936
0.000851	0.000001	-0.000537	-0.447251	-14.277147	53.450671	36.062249	10.892551
0.000892	0.000001	-0.000651	-0.499949	-15.965285	59.748203	40.305451	12.170083
0.000932	0.000001	-0.000776	-0.555324	-17.750679	66.363880	44.752677	13.500999
0.000973	0.000001	-0.000906	-0.614364	-19.662100	73.416243	49.486451	14.912175
0.001013	0.000002	-0.001061	-0.679541	-21.744995	81.206111	54.739350	16.497177
0.001054	0.000002	-0.001221	-0.745766	-23.896008	89.115769	60.042182	18.073087
0.001094	0.000002	-0.001402	-0.820390	-26.272785	98.036343	66.064511	19.895863
0.001135	0.000003	-0.001591	-0.892653	-28.643760	106.663660	71.827031	21.591635
0.001175	0.000003	-0.001799	-0.975782	-31.295362	116.600642	78.531825	23.618231
0.001216	0.000003	-0.002021	-1.060277	-34.021294	126.696033	85.316098	25.647402
0.001256	0.000004	-0.002255	-1.146337	-36.833638	136.972683	92.190020	27.678191
0.001297	0.000005	-0.002507	-1.242184	-39.907579	148.427694	99.903883	29.998152
0.001337	0.000005	-0.002763	-1.337513	-43.020966	159.811892	107.520109	32.249571
0.001378	0.000006	-0.003041	-1.439477	-46.332708	171.991553	115.684701	34.675997
0.001419	0.000007	-0.003318	-1.547392	-49.825272	184.884216	124.338251	37.256489
0.001459	0.000010	-0.003588	-1.657493	-53.416881	198.034141	133.138900	39.861009
0.001500	0.000000	-0.003906	-1.773701	-57.196664	211.915488	142.438627	42.620981
0.001540	-0.000001	-0.004222	-1.896187	-61.165107	226.549547	152.256414	45.545654
0.001581	0.000008	-0.004581	-2.018075	-65.176482	241.101787	161.963871	48.393695
0.001621	0.000001	-0.004929	-2.150924	-69.482139	256.973682	172.610727	51.564294
0.001662	0.000012	-0.005305	-2.286074	-73.892687	273.115417	183.411751	54.759532
0.001702	0.000007	-0.005682	-2.423075	-78.404076	289.472539	194.320237	57.958081
0.001743	0.000015	-0.006040	-2.570551	-83.201367	307.089490	206.121770	61.460202
0.001783	0.000013	-0.006466	-2.717866	-88.052732	324.678396	217.851168	64.899218
0.001824	0.000019	-0.006909	-2.875152	-93.181983	343.465636	230.424894	68.621456
0.001864	0.000019	-0.007279	-3.030906	-98.336849	362.057619	242.800572	72.231862
0.001905	0.000042	-0.007738	-3.198372	-103.804343	382.059474	256.181880	76.188769
0.001945	0.000048	-0.008180	-3.365550	-109.325703	402.016956	269.476923	80.075610
0.001986	0.000039	-0.008668	-3.542571	-115.125428	423.157868	283.601461	84.238016
0.002027	-0.000079	-0.009070	-3.720844	-121.010230	444.438479	297.781748	88.385759
0.002067	-0.000063	-0.009732	-3.905308	-127.094429	466.473529	312.459512	92.682541
0.002108	-0.000071	-0.010172	-4.094080	-133.333502	489.011852	327.467236	97.066867
0.002148	-0.000054	-0.010512	-4.290446	-139.823760	512.464068	343.078536	101.627388
0.002189	-0.000001	-0.011130	-4.488465	-146.373470	536.099688	358.816487	106.221509
0.002229	-0.000029	-0.011623	-4.692972	-153.150747	560.512932	375.057039	110.953146
0.002270	-0.000033	-0.012252	-4.901752	-160.073499	585.436195	391.633149	115.779825
