0.000000	0.000000	0.000000	0.000000
0.000035	0.000000	0.000000	-0.000912
0.000070	0.000000	-0.000000	-0.002750
0.000105	0.000000	0.000000	-0.008478
0.000139	0.000000	0.000000	-0.013007
0.000174	0.000000	0.000000	-0.019686
0.000209	0.000000	0.000000	-0.027134
0.000244	-0.000000	0.000000	-0.038176
0.000279	-0.000000	-0.000000	-0.048597
0.000314	-0.000000	-0.000002	-0.060974
0.000348	-0.000000	-0.000005	-0.074870
0.000383	0.000000	-0.000012	-0.090256
0.000418	0.000000	-0.000025	-0.110308
0.000453	0.000000	-0.000046	-0.130553
0.000488	0.000000	-0.000076	-0.153735
0.000523	0.000000	-0.000116	-0.179040
0.000557	0.000000	-0.000168	-0.209100
0.000592	0.000001	-0.000230	-0.239649
0.000627	0.000001	-0.000303	-0.273236
0.000662	0.000001	-0.000387	-0.309250
0.000697	0.000001	-0.000483	-0.350351
0.000732	0.000001	-0.000591	-0.392332
0.000767	0.000002	-0.000713	-0.438226
0.000801	0.000002	-0.000849	-0.486758
0.000836	0.000002	-0.001001	-0.541030
0.000871	0.000003	-0.001170	-0.593816
0.000906	0.000003	-0.001355	-0.655244
0.000941	0.000004	-0.001557	-0.719615
0.000976	0.000005	-0.001775	-0.783643
0.001010	0.000005	-0.002011	-0.856638
0.001045	0.000006	-0.002265	-0.929689
0.001080	0.000007	-0.002535	-1.007760
0.001115	0.000008	-0.002822	-1.088781
0.001150	0.000009	-0.003128	-1.176480
0.001185	0.000010	-0.003450	-1.265854
0.001220	0.000012	-0.003791	-1.360059
0.001254	0.000013	-0.004150	-1.457874
0.001289	0.000015	-0.004528	-1.562380
0.001324	0.000017	-0.004889	-1.668684
0.001359	0.000008	-0.005298	-1.780164
0.001394	0.000011	-0.005736	-1.895291
0.001429	0.000015	-0.006185	-2.017200
0.001463	0.000016	-0.006652	-2.138699
0.001498	0.000020	-0.007135	-2.270021
0.001533	0.000022	-0.007638	-2.402322
0.001568	0.000025	-0.008160	-2.543064
0.001603	0.000028	-0.008653	-2.685906
0.001638	0.000031	-0.009223	-2.831216
0.001672	0.000034	-0.009815	-2.988339
0.001707	0.000040	-0.010344	-3.141799
0.001742	0.000062	-0.010941	-3.306832
0.001777	0.000063	-0.011575	-3.470022
0.001812	0.000064	-0.012213	-3.646531
0.001847	-0.000082	-0.012858	-3.819734
0.001882	-0.000083	-0.013625	-4.001479
0.001916	-0.000059	-0.014290	-4.189395
0.001951	-0.000049	-0.014984	-4.380065
0.001986	-0.000056	-0.015600	-4.576914
0.002021	-0.000019	-0.016350	-4.780056
0.002056	-0.000025	-0.017123	-4.986351
0.002091	-0.000016	-0.017904	-5.195464
0.002125	-0.000010	-0.018688	-5.416196
0.002160	-0.000001	-0.019475	-5.634201
0.002195	0.000008	-0.020232	-5.863793
0.002230	0.000017	-0.021061	-6.094821
0.002265	0.000024	-0.021911	-6.331772
0.002300	0.000030	-0.022763	-6.573493
0.002334	0.000034	-0.023625	-6.822379
0.002369	0.000040	-0.024448	-7.071805
0.002404	0.000044	-0.025343	-7.331181
0.002439	0.000051	-0.026257	-7.595252
0.002474	0.000057	-0.027126	-7.860418
0.002509	0.000065	-0.028061	-8.136015
0.002544	0.000072	-0.029011	-8.412895
0.002578	0.000080	-0.029916	-8.696038
0.002613	0.000087	-0.030885	-8.983637
0.002648	0.000095	-0.031822	-9.278566
0.002683	0.000102	-0.032817	-9.576529
0.002718	0.000110	-0.033822	-9.880344
0.002753	0.000118	-0.034780	-10.188524
0.002787	0.000126	-0.035801	-10.504294
0.002822	0.000134	-0.036789	-10.822883
0.002857	0.000143	-0.037788	-11.147148
0.002892	0.000152	-0.038855	-11.475914
0.002927	0.000161	-0.039876	-11.809225
0.002962	0.000170	-0.040950	-12.150210
0.002997	0.000180	-0.041984	-12.493716
0.003031	0.000190	-0.043026	-12.843291
0.003066	0.000200	-0.044088	-13.197003
0.003101	0.000210	-0.045211	-13.558279
0.003136	0.000220	-0.046286	-13.922210
0.003171	0.000230	-0.047363	-14.291598
0.003206	0.000467	-0.047894	-14.666509
0.003240	0.000576	-0.048937	-15.046712
0.003275	0.000531	-0.050103	-15.430518
0.003310	0.000500	-0.051292	-15.819623
0.003345	0.000526	-0.052441	-16.213341
0.003380	0.000530	-0.053570	-16.611450
0.003415	0.000549	-0.054718	-17.016754
0.003449	0.000544	-0.055888	-17.424660
0.003484	0.000547	-0.057009	-17.838090
0.003519	0.000539	-0.058194	-18.255531
0.003554	0.000543	-0.059374	-18.680252
