0.000000	0.000000
0.000041	0.000260
0.000083	0.001516
0.000124	0.001740
0.000165	0.004047
0.000206	0.006096
0.000248	0.007853
0.000289	0.011395
0.000330	0.014742
0.000372	0.017898
0.000413	0.022828
0.000454	0.027188
0.000496	0.032733
0.000537	0.039324
0.000578	0.046108
0.000619	0.053981
0.000661	0.063072
0.000702	0.072242
0.000743	0.082484
0.000785	0.094018
0.000826	0.104953
0.000867	0.119144
0.000909	0.131625
0.000950	0.147478
0.000991	0.162803
0.001032	0.179828
0.001074	0.197540
0.001115	0.216908
0.001156	0.236654
0.001198	0.258372
0.001239	0.280403
0.001280	0.303821
0.001322	0.328278
0.001363	0.354342
0.001404	0.381080
0.001445	0.409187
0.001487	0.439087
0.001528	0.468719
0.001569	0.501279
0.001611	0.534363
0.001652	0.568750
0.001693	0.604373
0.001735	0.641163
0.001776	0.679713
0.001817	0.718178
0.001858	0.760231
0.001900	0.801001
0.001941	0.845324
0.001982	0.889453
0.002024	0.935426
0.002065	0.983071
0.002106	1.031325
0.002148	1.081415
0.002189	1.132801
0.002230	1.185143
0.002271	1.238782
0.002313	1.293764
0.002354	1.350437
0.002395	1.407851
0.002437	1.466748
0.002478	1.527458
0.002519	1.588655
0.002561	1.651539
0.002602	1.715939
0.002643	1.780393
0.002684	1.847499
0.002726	1.915288
0.002767	1.983498
0.002808	2.054385
0.002850	2.125815
0.002891	2.197818
0.002932	2.272210
0.002973	2.346663
0.003015	2.423263
0.003056	2.499467
0.003097	2.578379
0.003139	2.657783
0.003180	2.737494
0.003221	2.819760
0.003263	2.901727
0.003304	2.986069
0.003345	3.069591
0.003386	3.156009
0.003428	3.242466
0.003469	3.329320
0.003510	3.418814
0.003552	3.507237
0.003593	3.598074
0.003634	3.688817
0.003676	3.780866
0.003717	3.873492
0.003758	3.967346
0.003799	4.061434
0.003841	4.156410
0.003882	4.252036
0.003923	4.348833
0.003965	4.446418
0.004006	4.543652
0.004047	4.642907
0.004089	4.742171
0.004130	4.841703
0.004171	4.942294
0.004212	5.042781
0.004254	5.143975
0.004295	5.245594
0.004336	5.347943
0.004378	5.451006
0.004419	5.553585
0.004460	5.657088
0.004502	5.761153
0.004543	5.865846
0.004584	5.969684
0.004625	6.075025
0.004667	6.179199
0.004708	6.285391
0.004749	6.390227
0.004791	6.495146
0.004832	6.601099
0.004873	6.707085
0.004915	6.812090
0.004956	6.918832
0.004997	7.024235
0.005038	7.130487
0.005080	7.235749
0.005121	7.341774
0.005162	7.447176
0.005204	7.552662
0.005245	7.658282
0.005286	7.763184
0.005327	7.869097
0.005369	7.973310
0.005410	8.077770
0.005451	8.183537
0.005493	8.286250
0.005534	8.391211
0.005575	8.493678
0.005617	8.598053
0.005658	8.699446
0.005699	8.803029
0.005740	8.904123
0.005782	9.006823
0.005823	9.106938
0.005864	9.208872
0.005906	9.309229
0.005947	9.408791
0.005988	9.508888
0.006030	9.607467
0.006071	9.706476
0.006112	9.803456
0.006153	9.901466
0.006195	9.997725
0.006236	10.094548
0.006277	10.190099
0.006319	10.285268
0.006360	10.379787
0.006401	10.473391
0.006443	10.568468
0.006484	10.659704
0.006525	10.752822
0.006566	10.843055
0.006608	10.932956
0.006649	11.022829
0.006690	11.111074
0.006732	11.200819
0.006773	11.287258
0.006814	11.374444
0.006856	11.459952
0.006897	11.546352
0.006938	11.630434
0.006979	11.714786
0.007021	11.798348
0.007062	11.880200
0.007103	11.963179
0.007145	12.043577
0.007186	12.125606
0.007227	12.207797
0.007269	12.285530
0.007310	12.363601
0.007351	12.441954
0.007392	12.518637
0.007434	12.595655
0.007475	12.676816
0.007516	12.748032
0.007558	12.824513
0.007599	12.897657
0.007640	12.970012
0.007682	13.043736
0.007723	13.116703
0.007764	13.186690
0.007805	13.257747
0.007847	13.326312
0.007888	13.397660
0.007929	13.465105
0.007971	13.533302
0.008012	13.600691
0.008053	13.665874
0.008094	13.736784
0.008136	13.797619
0.008177	13.866210
0.008218	13.926923
0.008260	13.996962
0.008301	14.056512
0.008342	14.121427
0.008384	14.182940
0.008425	14.249247
0.008466	14.311088
0.008507	14.371642
0.008549	14.429423
0.008590	14.491872
0.008631	14.547755
0.008673	14.610295
0.008714	14.665278
0.008755	14.724113
0.008797	14.782024
0.008838	14.839050
0.008879	14.895477
0.008920	14.957072
0.008962	15.011819
0.009003	15.067933
0.009044	15.124154
0.009086	15.180398
0.009127	15.238656
0.009168	15.289593
0.009210	15.344826
0.009251	15.398690
0.009292	15.455663
0.009333	15.506522
0.009375	15.565982
0.009416	15.614240
0.009457	15.669493
0.009499	15.719520
0.009540	15.773611
0.009581	15.827905
0.009623	15.882094
0.009664	15.943765
0.009705	15.996038
0.009746	16.048082
0.009788	16.097790
0.009829	16.148040
0.009870	16.200646
0.009912	16.251131
0.009953	16.306966
0.009994	16.353933
0.010036	16.414351
0.010077	16.458474
0.010118	16.515318
0.010159	16.555877
0.010201	16.613976
0.010242	16.663952
0.010283	16.712081
0.010325	16.794488
0.010366	16.803320
0.010407	16.915875
0.010449	16.887358
0.010490	17.018297
0.010531	16.990799
0.010572	17.116170
0.010614	17.077435
0.010655	17.220190
0.010696	17.192323
0.010738	17.293121
0.010779	17.282186
0.010820	17.375353
0.010861	17.347737
0.010903	17.468329
0.010944	17.462673
0.010985	17.555363
0.011027	17.553648
0.011068	17.624418
0.011109	17.647104
0.011151	17.714723
0.011192	17.728212
0.011233	17.788465
0.011274	17.781029
0.011316	17.863794
0.011357	17.861100
0.011398	17.926597
0.011440	17.928748
0.011481	17.985524
0.011522	17.988884
0.011564	18.052508
0.011605	18.050860
0.011646	18.122892
0.011687	18.110218
0.011729	18.179114
0.011770	18.157407
0.011811	18.227344
0.011853	18.219327
0.011894	18.281562
0.011935	18.254733
0.011977	18.306249
0.012018	18.306063
0.012059	18.350161
0.012100	18.342341
0.012142	18.388852
0.012183	18.388519
0.012224	18.428250
0.012266	18.431731
0.012307	18.465841
0.012348	18.475773
0.012390	18.503525
0.012431	18.495709
0.012472	18.543365
0.012513	18.551301
0.012555	18.566442
0.012596	18.575194
0.012637	18.603719
0.012679	18.600874
0.012720	18.629207
0.012761	18.638649
0.012803	18.656953
0.012844	18.660128
0.012885	18.673624
0.012926	18.677588
0.012968	18.701173
0.013009	18.715136
0.013050	18.725939
0.013092	18.743050
0.013133	18.763303
0.013174	18.782283
0.013215	18.800092
0.013257	18.809630
0.013298	18.811566
0.013339	18.833418
0.013381	18.826804
0.013422	18.849046
0.013463	18.851968
0.013505	18.875021
0.013546	18.872684
0.013587	18.887658
0.013628	18.895008
0.013670	18.908603
0.013711	18.915254
0.013752	18.937011
0.013794	18.947961
0.013835	18.958685
0.013876	18.970057
0.013918	18.987965
0.013959	19.023174
0.014000	19.003549
0.014041	19.064782
0.014083	19.052536
0.014124	19.092495
0.014165	19.058886
0.014207	19.101960
0.014248	19.080042
0.014289	19.124526
0.014331	19.116158
0.014372	19.171099
0.014413	19.156939
0.014454	19.207065
0.014496	19.199435
0.014537	19.251423
0.014578	19.232127
0.014620	19.278118
0.014661	19.279229
0.014702	19.321545
0.014744	19.331721
0.014785	19.362742
0.014826	19.374335
0.014867	19.417022
0.014909	19.472207
0.014950	19.492110
0.014991	19.579248
0.015033	19.523109
0.015074	19.722206
0.015115	19.595442
0.015157	19.816474
0.015198	19.690429
0.015239	19.906985
0.015280	19.796346
0.015322	20.038453
0.015363	19.928743
0.015404	20.125477
0.015446	20.035884
0.015487	20.206397
0.015528	20.142545
0.015570	20.326365
0.015611	20.279845
0.015652	20.424044
0.015693	20.393096
0.015735	20.586969
0.015776	20.551250
0.015817	20.720767
0.015859	20.729256
0.015900	20.852699
0.015941	20.842459
0.015982	20.938682
0.016024	20.982956
0.016065	21.051448
0.016106	21.081877
0.016148	21.184850
0.016189	21.154340
0.016230	21.260204
