0.000000	0.000000
0.000028	0.000305
0.000056	0.000946
0.000084	0.002859
0.000111	0.004327
0.000139	0.006731
0.000167	0.009345
0.000195	0.012195
0.000223	0.016499
0.000251	0.020143
0.000279	0.025125
0.000307	0.030263
0.000334	0.036138
0.000362	0.043754
0.000390	0.051198
0.000418	0.060162
0.000446	0.069552
0.000474	0.079712
0.000502	0.091526
0.000530	0.103296
0.000557	0.116540
0.000585	0.130491
0.000613	0.146470
0.000641	0.162458
0.000669	0.180238
0.000697	0.198765
0.000725	0.218405
0.000753	0.240067
0.000780	0.261693
0.000808	0.285202
0.000836	0.309574
0.000864	0.335162
0.000892	0.362895
0.000920	0.390970
0.000948	0.420953
0.000976	0.451874
0.001003	0.485085
0.001031	0.517398
0.001059	0.553750
0.001087	0.589297
0.001115	0.628269
0.001143	0.666118
0.001171	0.708032
0.001199	0.749465
0.001226	0.793042
0.001254	0.837779
0.001282	0.884728
0.001310	0.932107
0.001338	0.981365
0.001366	1.031781
0.001394	1.083460
0.001422	1.137645
0.001449	1.191955
0.001477	1.248617
0.001505	1.305980
0.001533	1.365018
0.001561	1.426029
0.001589	1.487548
0.001617	1.551035
0.001645	1.615750
0.001672	1.682452
0.001700	1.749644
0.001728	1.818669
0.001756	1.888860
0.001784	1.960208
0.001812	2.033780
0.001840	2.106592
0.001868	2.183307
0.001895	2.259272
0.001923	2.338653
0.001951	2.416646
0.001979	2.498744
0.002007	2.579891
0.002035	2.663110
0.002063	2.748137
0.002091	2.832216
0.002118	2.920086
0.002146	3.006966
0.002174	3.097157
0.002202	3.185871
0.002230	3.278512
0.002258	3.370039
0.002286	3.463496
0.002314	3.557522
0.002341	3.653392
0.002369	3.748302
0.002397	3.846525
0.002425	3.943865
0.002453	4.043943
0.002481	4.142666
0.002509	4.244667
0.002537	4.345672
0.002564	4.448020
0.002592	4.550829
0.002620	4.655254
0.002648	4.759339
0.002676	4.865460
0.002704	4.970622
0.002732	5.076933
0.002760	5.184712
0.002787	5.291959
0.002815	5.400489
0.002843	5.508782
0.002871	5.617769
0.002899	5.727787
0.002927	5.837426
0.002955	5.947863
0.002983	6.058628
0.003010	6.170358
0.003038	6.281680
0.003066	6.393122
0.003094	6.506084
0.003122	6.617172
0.003150	6.730308
0.003178	6.840802
0.003206	6.954491
0.003233	7.066085
0.003261	7.179602
0.003289	7.290567
0.003317	7.405898
0.003345	7.516729
0.003373	7.629882
0.003401	7.741432
0.003429	7.855757
0.003456	7.965196
0.003484	8.078499
0.003512	8.188478
0.003540	8.301110
0.003568	8.411959
0.003596	8.523259
0.003624	8.633199
0.003652	8.743101
0.003679	8.852467
0.003707	8.962145
0.003735	9.070525
0.003763	9.179035
0.003791	9.286185
0.003819	9.392766
