thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift,drag,power
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
5.12138390142855e-10,4.09680639741549e-06,0.0218480220176743,0.0,0.0,0.0,0.0,-0.0,0.000293,-0.0
4.09710241698507e-09,1.63871942323774e-05,0.0436958768095515,0.0,0.0,0.0,0.0,0.0,0.001552,0.0
1.38276941973076e-08,3.68710694338642e-05,0.0655433971511141,0.0,0.0,0.0,0.0,0.0,0.001802,0.0
3.27766688102601e-08,6.5548275217117e-05,0.0873904158204049,0.0,0.0,0.0,0.0,0.0,0.004127,0.0
6.40167107751206e-08,0.0001024185920856,0.109236765599306,0.0,0.0,0.0,0.0,0.0,0.00626,0.0
1.10620410536021e-07,0.0001474817378321,0.131082279274821,0.0,0.0,0.0,0.0,0.0,0.008715,0.0
1.75660240942781e-07,0.0002007373675411,0.15292678964035,0.0,0.0,0.0,0.0,-0.0,0.011763,0.0
2.62208533734184e-07,0.0002621850735916,0.174770129496974,0.0,0.0,0.0,0.0,0.0,0.014943,0.0
3.73337456021016e-07,0.0003318243856599,0.196612131654735,0.0,0.0,0.0,0.0,-1e-06,0.018615,0.0
5.12118986776537e-07,0.0004096547707234,0.21845262893391,0.0,0.0,0.0,0.0,-0.0,0.023267,0.0
6.81624893312789e-07,0.0004956756330645,0.240291454166298,0.0,0.0,0.0,0.0,-3e-06,0.028532,1e-05
8.84926707783369e-07,0.0005898863142757,0.262128440196495,0.0,0.0,0.0,0.0,-5e-06,0.033596,1e-05
1.12509570366392e-06,0.0006922860932638,0.283963419883171,0.0,0.0,0.0,0.0,-1e-05,0.040866,1e-05
1.40520287224328e-06,0.000802874186256,0.305796226100358,0.0,0.0,0.0,0.0,-1.7e-05,0.047653,2e-05
1.72831889912396e-06,0.0009216497468059,0.327626691738721,0.0,0.0,0.0,0.0,-2.7e-05,0.056496,3e-05
2.09751414072165e-06,0.0010486118657998,0.349454649706839,0.0,0.0,0.0,0.0,-4e-05,0.064488,3e-05
2.51585860074988e-06,0.0011837595714634,0.371279932932486,0.0,0.0,0.0,0.0,-5.6e-05,0.074978,4e-05
2.98642190674091e-06,0.0013270918293698,0.39310237436391,0.0,0.0,0.0,0.0,-7.6e-05,0.085587,5e-05
3.51227328653596e-06,0.0014786075424472,0.414921806971107,0.0,0.0,0.0,0.0,-9.4e-05,0.096189,7e-05
4.09648154480053e-06,0.0016383055509872,0.436738063747106,0.0,0.0,0.0,0.0,-0.000119,0.109183,9e-05
4.74211503953132e-06,0.0018061846326534,0.458550977709242,0.0,0.0,0.0,0.0,-0.000143,0.122493,0.00011
5.45224165857899e-06,0.0019822435024916,0.480360381900436,0.0,0.0,0.0,0.0,-0.000174,0.136117,0.00013
6.22992879615513e-06,0.0021664808129387,0.502166109390474,0.0,0.0,0.0,0.0,-0.000205,0.152172,0.00016
7.07824332936328e-06,0.0023588951538336,0.523967993277283,0.0,0.0,0.0,0.0,-0.000244,0.168063,0.00019
8.00025159471989e-06,0.0025594850524279,0.545765866688209,0.0,0.0,0.0,0.0,-0.000285,0.186193,0.00023
8.99901936468537e-06,0.0027682489733969,0.567559562781295,0.0,0.0,0.0,0.0,-0.000327,0.20442,0.00027
1.00776118242007e-05,0.0029851853188517,0.589348914746556,0.0,0.0,0.0,0.0,-0.000374,0.224156,0.00032
1.1239093547228e-05,0.0032102924283512,0.611133755807259,0.0,0.0,0.0,0.0,-0.000425,0.244657,0.000379
1.24865284732814e-05,0.003443568578915,0.632913919221198,0.0,0.0,0.0,0.0,-0.000477,0.26681,0.000439
1.38229798839971e-05,0.0036850119850362,0.654689238281966,0.0,0.0,0.0,0.0,-0.000536,0.289476,0.000519
1.52515103796685e-05,0.0039346207986955,0.67645954632024,0.0,0.0,0.0,0.0,-0.000596,0.314225,0.000599
1.67751818558085e-05,0.0041923931093754,0.698224676705049,0.0,0.0,0.0,0.0,-0.000662,0.338786,0.000689
1.83970554797236e-05,0.0044583269440743,0.719984462845051,0.0,0.0,0.0,0.0,-0.000729,0.366122,0.000789
2.01201916670707e-05,0.0047324202673219,0.741738738189811,0.0,0.0,0.0,0.0,-0.000802,0.39347,0.000899
2.19476500584422e-05,0.0050146709811952,0.763487336231073,0.0,0.0,0.0,0.0,-0.000869,0.423196,0.001029
2.38824894959342e-05,0.0053050769253335,0.785230090504037,0.0,0.0,0.0,0.0,-0.000951,0.453323,0.001168
2.59277679997614e-05,0.005603635876956,0.806966834588629,0.0,0.0,0.0,0.0,-0.00103,0.484975,0.001318
2.80865427448174e-05,0.0059103455508785,0.828697402110777,0.0,0.0,0.0,0.0,-0.00112,0.518365,0.001488
3.03618700372935e-05,0.0062252035995305,0.850421626743689,0.0,0.0,0.0,0.0,-0.001204,0.551535,0.001668
3.2756805291282e-05,0.0065482076129734,0.872139342209117,0.0,0.0,0.0,0.0,-0.0013,0.588354,0.001877
3.52744030053909e-05,0.0068793551189194,0.893850382278637,0.0,0.0,0.0,0.0,-0.001379,0.623828,0.002097
3.79177167393699e-05,0.0072186435827497,0.915554580774917,0.0,0.0,0.0,0.0,-0.001491,0.663002,0.002337
4.06897990907191e-05,0.0075660704075342,0.937251771572994,0.0,0.0,0.0,0.0,-0.001592,0.701853,0.002596
4.35937016713504e-05,0.0079216329340517,0.958941788601538,0.0,0.0,0.0,0.0,-0.001705,0.742786,0.002876
4.66324750842149e-05,0.0082853284408095,0.98062446584413,0.0,0.0,0.0,0.0,-0.001796,0.785221,0.003185
4.98091688999476e-05,0.0086571541440651,1.00229963734053,0.0,0.0,0.0,0.0,-0.001912,0.828487,0.003515
5.31268316335431e-05,0.0090371071978468,1.02396713718795,0.0,0.0,0.0,0.0,-0.002022,0.873324,0.003865
5.65885107210056e-05,0.009425184693976,1.04562679954231,0.0,0.0,0.0,0.0,-0.002131,0.919244,0.004244
6.01972524960396e-05,0.0098213836620892,1.06727845861953,0.0,0.0,0.0,0.0,-0.002287,0.967025,0.004653
6.3956102166726e-05,0.0102257010696606,1.08892194869679,0.0,0.0,0.0,0.0,-0.002403,1.015419,0.005093
6.78681037921979e-05,0.0106381338220255,1.11055710411378,0.0,0.0,0.0,0.0,-0.002502,1.066236,0.005572
7.19363002593761e-05,0.0110586787624042,1.132183759274,0.0,0.0,0.0,0.0,-0.002629,1.11762,0.006081
7.61637332596338e-05,0.0114873326719256,1.15380174864601,0.0,0.0,0.0,0.0,-0.002755,1.170613,0.006621
8.05534432655655e-05,0.0119240922696525,1.17541090676469,0.0,0.0,0.0,0.0,-0.002904,1.224676,0.00719
8.51084695076812e-05,0.0123689542126061,1.19701106823251,0.0,0.0,0.0,0.0,-0.003035,1.280688,0.007809
8.98318499511458e-05,0.0128219150957921,1.21860206772081,0.0,0.0,0.0,0.0,-0.003193,1.337302,0.008458
9.47266212725368e-05,0.0132829714522264,1.24018373997107,0.0,0.0,0.0,0.0,-0.003306,1.395548,0.009147
9.97958188365942e-05,0.0137521197529616,1.26175591979614,0.0,0.0,0.0,0.0,-0.003472,1.455557,0.009886
0.000105042476673,0.0142293564071144,1.28331844208152,0.0,0.0,0.0,0.0,-0.003606,1.516162,0.010665
0.0001104696274531,0.0147146777618929,1.30487114178666,0.0,0.0,0.0,0.0,-0.003772,1.578502,0.011494
0.0001160803024669,0.0152080801026244,1.32641385394616,0.0,0.0,0.0,0.0,-0.003896,1.641798,0.012353
0.0001218775315995,0.015709559652784,1.34794641367108,0.0,0.0,0.0,0.0,-0.004069,1.707136,0.013281
0.0001278643433082,0.0162191125740233,1.36946865615019,0.0,0.0,0.0,0.0,-0.004214,1.772986,0.01425
0.0001340437645992,0.0167367349662002,1.39098041665123,0.0,0.0,0.0,0.0,-0.004371,1.841109,0.015288
0.0001404188210045,0.0172624228674082,1.41248153052216,0.0,0.0,0.0,0.0,-0.004527,1.908964,0.016347
0.0001469925365586,0.0177961722540074,1.43397183319243,0.0,0.0,0.0,0.0,-0.004684,1.979734,0.017485
0.0001537679337757,0.0183379790406544,1.45545116017424,0.0,0.0,0.0,0.0,-0.004847,2.05102,0.018704
0.0001607480336259,0.0188878390803345,1.47691934706382,0.0,0.0,0.0,0.0,-0.005016,2.122897,0.019932
0.000167935855513,0.0194457481643928,1.49837622954263,0.0,0.0,0.0,0.0,-0.005168,2.197325,0.02126
0.0001753344172504,0.0200117020225668,1.51982164337869,0.0,0.0,0.0,0.0,-0.005346,2.271747,0.022628
0.0001829467350389,0.0205856963230186,1.54125542442777,0.0,0.0,0.0,0.0,-0.005501,2.348601,0.024096
