thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift,drag,power
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
6.76674498470539e-10,5.4129068308996e-06,0.0288662167860184,0.0,0.0,0.0,0.0,-0.0,0.000358,-0.0
5.413389771991761e-09,2.16515858918258e-05,0.0577322126211482,0.0,0.0,0.0,0.0,0.0,0.001858,0.0
1.82701555192051e-08,4.8715912886833e-05,0.0865977665561916,0.0,0.0,0.0,0.0,0.0,0.003037,0.0
4.33069192847067e-08,8.66056806572154e-05,0.115462657645334,0.0,0.0,0.0,0.0,0.0,0.005187,0.0
8.45835353844784e-08,0.0001353205991829,0.144326664947833,0.0,0.0,0.0,0.0,0.0,0.008249,0.0
1.46159733828405e-07,0.0001948602955853,0.173189567529713,0.0,0.0,0.0,0.0,0.0,0.011141,0.0
2.32095089249078e-07,0.000265224314129,0.202051144465453,0.0,0.0,0.0,0.0,-0.0,0.015589,0.0
3.46448989824622e-07,0.0003464121162263,0.230911174839679,0.0,0.0,0.0,0.0,0.0,0.01965,0.0
4.93280606211636e-07,0.000438423080441,0.259769437748854,0.0,0.0,0.0,0.0,-1e-06,0.024741,1e-05
6.76648860468325e-07,0.0005412565024926,0.288625712302973,0.0,0.0,0.0,0.0,-1e-06,0.030859,1e-05
9.00612394991436e-07,0.0006549115952626,0.317479777627245,0.0,0.0,0.0,0.0,-3e-06,0.037782,1e-05
1.16922954145257e-06,0.0007793874888002,0.346331412863795,0.0,0.0,0.0,0.0,-8e-06,0.044653,2e-05
1.48655828972776e-06,0.0009146832303284,0.375180397173345,0.0,0.0,0.0,0.0,-1.4e-05,0.053888,2e-05
1.85665625683867e-06,0.0010607977842523,0.404026509736909,0.0,0.0,0.0,0.0,-2.4e-05,0.063675,3e-05
2.28358065589818e-06,0.0012177300321661,0.432869529757482,0.0,0.0,0.0,0.0,-3.7e-05,0.07427,4e-05
2.77138826504785e-06,0.0013854787728623,0.46170923646173,0.0,0.0,0.0,0.0,-5.3e-05,0.086105,6e-05
3.32413539641636e-06,0.0015640427223404,0.490545409101681,0.0,0.0,0.0,0.0,-7.4e-05,0.099369,7e-05
3.94587786505952e-06,0.0017534205138169,0.519377826956414,0.0,0.0,0.0,0.0,-9.9e-05,0.113015,0.0001
4.64067095792356e-06,0.0019536106977364,0.548206269333747,0.0,0.0,0.0,0.0,-0.000126,0.128044,0.00012
5.41256940280719e-06,0.0021646117417815,0.577030515571928,0.0,0.0,0.0,0.0,-0.000159,0.144631,0.00015
6.26562733730901e-06,0.0023864220308855,0.605850345041324,0.0,0.0,0.0,0.0,-0.000195,0.161795,0.00018
7.20389827782757e-06,0.0026190398672444,0.634665537146109,0.0,0.0,0.0,0.0,-0.000235,0.181256,0.00023
8.23143508849649e-06,0.0028624634703296,0.663475871325953,0.0,0.0,0.0,0.0,-0.00028,0.20119,0.00028
9.35228995018946e-06,0.0031166909769023,0.69228112705771,0.0,0.0,0.0,0.0,-0.000331,0.22355,0.00034
1.05705143294946e-05,0.003381720441027,0.721081083857106,0.0,0.0,0.0,0.0,-0.000386,0.246458,0.000399
1.18901589477048e-05,0.0036575498340868,0.749875521280426,0.0,0.0,0.0,0.0,-0.000446,0.271044,0.000479
1.33152737498029e-05,0.0039441770447988,0.778664218926203,0.0,0.0,0.0,0.0,-0.000512,0.297446,0.000569
1.48499078734793e-05,0.0042415998792304,0.807446956436903,0.0,0.0,0.0,0.0,-0.00058,0.324504,0.000669
1.64981096181318e-05,0.0045498160608157,0.836223513500614,0.0,0.0,0.0,0.0,-0.000655,0.35405,0.000779
1.82639264138709e-05,0.0048688232303734,0.86499366985273,0.0,0.0,0.0,0.0,-0.000732,0.384132,0.000909
2.01514047905463e-05,0.0051986189461249,0.893757205277638,0.0,0.0,0.0,0.0,-0.000816,0.416206,0.001049
2.21645903467725e-05,0.0055392006837122,0.922513899610405,0.0,0.0,0.0,0.0,-0.000896,0.450229,0.001208
2.43075277189697e-05,0.0058905658362182,0.951263532738459,0.0,0.0,0.0,0.0,-0.00099,0.485207,0.001388
2.65842605503839e-05,0.0062527117141861,0.98000588460328,0.0,0.0,0.0,0.0,-0.001089,0.522195,0.001578
2.89988314601609e-05,0.0066256355456404,1.00874073520208,0.0,0.0,0.0,0.0,-0.001196,0.561132,0.001797
3.15552820123877e-05,0.007009334476107,1.03746786458948,0.0,0.0,0.0,0.0,-0.001304,0.601736,0.002047
3.42576526851589e-05,0.0074038055686369,1.06618705287922,0.0,0.0,0.0,0.0,-0.001408,0.643673,0.002317
3.71099828396579e-05,0.0078090458038271,1.09489808024581,0.0,0.0,0.0,0.0,-0.001532,0.687346,0.002616
4.01163106892259e-05,0.0082250520798443,1.12360072692623,0.0,0.0,0.0,0.0,-0.001661,0.732497,0.002926
4.32806732684622e-05,0.0086518212124488,1.1522947732216,0.0,0.0,0.0,0.0,-0.001791,0.779871,0.003285
4.66071064023176e-05,0.0090893499350185,1.18097999949887,0.0,0.0,0.0,0.0,-0.00191,0.828884,0.003675
5.00996446752054e-05,0.0095376348985741,1.20965618619253,0.0,0.0,0.0,0.0,-0.002048,0.879404,0.004094
5.3762321400121e-05,0.009996672671805,1.23832311380623,0.0,0.0,0.0,0.0,-0.002189,0.931848,0.004544
5.75991685877629e-05,0.0104664597410951,1.2669805629145,0.0,0.0,0.0,0.0,-0.002323,0.985824,0.005033
6.16142169156843e-05,0.0109469925105497,1.29562831416442,0.0,0.0,0.0,0.0,-0.002514,1.042783,0.005582
6.58114956974338e-05,0.0114382673020236,1.32426614827731,0.0,0.0,0.0,0.0,-0.002648,1.099554,0.006151
7.01950328516848e-05,0.0119402803551485,1.35289384605038,0.0,0.0,0.0,0.0,-0.002775,1.160229,0.00678
7.47688548714592e-05,0.0124530278273625,1.38151118835846,0.0,0.0,0.0,0.0,-0.002966,1.220977,0.007449
7.95369867932873e-05,0.0129765057939388,1.41011795615561,0.0,0.0,0.0,0.0,-0.003119,1.284757,0.008178
8.4503452166357e-05,0.0135107102480163,1.43871393047684,0.0,0.0,0.0,0.0,-0.003319,1.349363,0.008947
8.96722730217964e-05,0.0140556371006301,1.46729889243979,0.0,0.0,0.0,0.0,-0.003471,1.416065,0.009766
9.50474698417989e-05,0.0146112821807428,1.49587262324638,0.0,0.0,0.0,0.0,-0.003675,1.48505,0.010665
0.0001006330615289,0.015177641235276,1.52443490418449,0.0,0.0,0.0,0.0,-0.003848,1.555132,0.011604
0.0001064330653752,0.0157547099291439,1.55298551662966,0.0,0.0,0.0,0.0,-0.004044,1.628002,0.012622
0.0001124514970317,0.0163424838452852,1.58152424204673,0.0,0.0,0.0,0.0,-0.004233,1.701738,0.013701
0.0001186923704775,0.0169409584846982,1.61005086199153,0.0,0.0,0.0,0.0,-0.004442,1.777699,0.014829
0.0001251596979888,0.0175501292664738,1.63856515811255,0.0,0.0,0.0,0.0,-0.004623,1.855716,0.016057
0.0001318574901088,0.0181699915278319,1.66706691215261,0.0,0.0,0.0,0.0,-0.00484,1.934854,0.017335
0.0001387897556164,0.0188005405241564,1.69555590595053,0.0,0.0,0.0,0.0,-0.005032,2.016644,0.018724
0.000145960501496,0.0194417714290317,1.72403192144281,0.0,0.0,0.0,0.0,-0.005257,2.099402,0.020171
0.0001533737329063,0.0200936793342795,1.75249474066527,0.0,0.0,0.0,0.0,-0.005455,2.184784,0.021719
0.0001610334531502,0.0207562592499963,1.78094414575475,0.0,0.0,0.0,0.0,-0.005686,2.270521,0.023307
0.0001689436636437,0.021429506104592,1.80937991895078,0.0,0.0,0.0,0.0,-0.005891,2.360137,0.025055
0.0001771083638858,0.0221134147448286,1.83780184259721,0.0,0.0,0.0,0.0,-0.006129,2.449037,0.026832
0.000185531551427,0.022807979935859,1.8662096991439,0.0,0.0,0.0,0.0,-0.006341,2.541765,0.028739
0.0001942172218399,0.0235131963612683,1.8946032711484,0.0,0.0,0.0,0.0,-0.006573,2.635436,0.030757
0.0002031693686876,0.0242290586231132,1.92298234127759,0.0,0.0,0.0,0.0,-0.006809,2.730665,0.032864
0.0002123919834934,0.0249555612419639,1.95134669230935,0.0,0.0,0.0,0.0,-0.007042,2.827731,0.03507
0.0002218890557107,0.0256926986569465,1.97969610713423,0.0,0.0,0.0,0.0,-0.00727,2.926123,0.037367
0.0002316645726918,0.0264404652257846,2.00803036875709,0.0,0.0,0.0,0.0,-0.007511,3.027522,0.039844
0.000241722519658,0.0271988552248436,2.0363492602988,0.0,0.0,0.0,0.0,-0.007748,3.128393,0.04237
0.0002520668796686,0.0279678628491732,2.06465256499787,0.0,0.0,0.0,0.0,-0.007994,3.233055,0.045056
0.0002627016335906,0.0287474822125528,2.0929400662121,0.0,0.0,0.0,0.0,-0.008238,3.337697,0.047842
0.0002736307600683,0.0295377073475367,2.12121154742028,0.0,0.0,0.0,0.0,-0.008487,3.44527,0.050788
0.0002848582354928,0.0303385322054988,2.1494667922238,0.0,0.0,0.0,0.0,-0.008733,3.553344,0.053834
0.0002963880339714,0.0311499506566798,2.17770558434834,0.0,0.0,0.0,0.0,-0.008984,3.66344,0.056999
0.0003082241272975,0.0319719564902335,2.20592770764553,0.0,0.0,0.0,0.0,-0.009035,3.775802,0.060355
0.0003203704849201,0.0328045434142748,2.23413294609454,0.0,0.0,0.0,0.0,-0.009325,3.888192,0.06379
0.000332831073913,0.0336477050559279,2.26232108380384,0.0,0.0,0.0,0.0,-0.00953,4.003424,0.067435
0.000345609858945,0.0345014349613745,2.29049190501276,0.0,0.0,0.0,0.0,-0.009879,4.119032,0.071189
0.0003587108022494,0.0353657265959037,2.31864519409317,0.0,0.0,0.0,0.0,-0.010101,4.23663,0.075074
0.0003721378635935,0.0362405733439617,2.34678073555116,0.0,0.0,0.0,0.0,-0.010392,4.355925,0.079158
0.0003858950002484,0.0371259685092033,2.37489831402865,0.0,0.0,0.0,0.0,-0.010613,4.475882,0.083372
0.0003999861669587,0.0380219053145416,2.40299771430506,0.0,0.0,0.0,0.0,-0.010916,4.598259,0.087786
0.0004144153159122,0.038928376902201,2.43107872129896,0.0,0.0,0.0,0.0,-0.011159,4.720993,0.092339
0.0004291863967097,0.03984537633377,2.45914112006968,0.0,0.0,0.0,0.0,-0.011367,4.845463,0.097043
0.0004443033563348,0.0407728965902532,2.48718469581902,0.0,0.0,0.0,0.0,-0.011634,4.972269,0.101966
0.0004597701391237,0.0417109305721253,2.51520923389282,0.0,0.0,0.0,0.0,-0.011991,5.098332,0.107009
0.0004755906867347,0.0426594710993866,2.54321451978267,0.0,0.0,0.0,0.0,-0.012212,5.22823,0.112321
0.0004917689381184,0.0436185109116164,2.57120033912751,0.0,0.0,0.0,0.0,-0.012348,5.356698,0.117744
0.0005083088294876,0.0445880426680293,2.59916647771528,0.0,0.0,0.0,0.0,-0.012621,5.487765,0.123356
0.0005252142942868,0.0455680589475318,2.62711272148457,0.0,0.0,0.0,0.0,-0.01288,5.619685,0.129177
0.0005424892631623,0.046558552248778,2.65503885652624,0.0,0.0,0.0,0.0,-0.013189,5.752487,0.135179
0.0005601376639321,0.0475595149902282,2.68294466908509,0.0,0.0,0.0,0.0,-0.013509,5.886384,0.14133
0.000578163421556,0.0485709395102059,2.71082994556145,0.0,0.0,0.0,0.0,-0.013483,6.022557,0.147771
0.0005965704581052,0.0495928180669574,2.73869447251285,0.0,0.0,0.0,0.0,-0.013815,6.158332,0.154412
0.0006153626927325,0.0506251428387103,2.76653803665564,0.0,0.0,0.0,0.0,-0.01406,6.295136,0.161162
0.0006345440416423,0.0516679059237337,2.79436042486664,0.0,0.0,0.0,0.0,-0.014379,6.434416,0.168262
0.0006541184180608,0.0527210993403988,2.82216142418473,0.0,0.0,0.0,0.0,-0.014637,6.573492,0.175482
0.0006740897322054,0.0537847150272398,2.84994082181254,0.0,0.0,0.0,0.0,-0.014839,6.713917,0.182931
0.0006944618912557,0.0548587448430154,2.87769840511801,0.0,0.0,0.0,0.0,-0.015133,6.854644,0.190581
0.0007152387993229,0.0559431805667716,2.90543396163609,0.0,0.0,0.0,0.0,-0.015398,6.996726,0.198489
0.0007364243574199,0.0570380138979044,2.9331472790703,0.0,0.0,0.0,0.0,-0.015519,7.140101,0.206638
0.0007580224634321,0.0581432364562229,2.96083814529441,0.0,0.0,0.0,0.0,-0.015779,7.282628,0.214896
0.0007800370120868,0.0592588397820148,2.98850634835401,0.0,0.0,0.0,0.0,-0.016002,7.427485,0.223494
0.0008024718949239,0.0603848153361089,3.01615167646819,0.0,0.0,0.0,0.0,-0.01632,7.571657,0.232252
0.0008253310002658,0.0615211544999431,3.04377391803111,0.0,0.0,0.0,0.0,-0.01663,7.718125,0.241339
0.000848618213188,0.0626678485756281,3.07137286161364,0.0,0.0,0.0,0.0,-0.016877,7.863926,0.250596
0.0008723374154887,0.0638248887860155,3.09894829596502,0.0,0.0,0.0,0.0,-0.017058,8.011153,0.260072
0.0008964924856601,0.0649922662747641,3.12650001001437,0.0,0.0,0.0,0.0,-0.017706,8.158524,0.269849
0.0009210872988576,0.0661699721064079,3.15402779287244,0.0,0.0,0.0,0.0,-0.017803,8.306036,0.279814
0.0009461257268711,0.0673579972664249,3.1815314338331,0.0,0.0,0.0,0.0,-0.017983,8.455171,0.29011
0.0009716116380945,0.0685563326613056,3.20901072237506,0.0,0.0,0.0,0.0,-0.018314,8.60372,0.300595
0.000997548897497,0.0697649691186231,3.23646544816338,0.0,0.0,0.0,0.0,-0.01847,8.753288,0.3113
0.0010239413665927,0.0709838973871024,3.26389540105118,0.0,0.0,0.0,0.0,-0.018597,8.903194,0.322314
0.0010507929034114,0.0722131081366924,3.29130037108116,0.0,0.0,0.0,0.0,-0.018569,9.053342,0.333548
0.0010781073624693,0.0734525919586365,3.31868014848727,0.0,0.0,0.0,0.0,-0.019165,9.203129,0.344952
0.001105888594739,0.0747023393655446,3.34603452369629,0.0,0.0,0.0,0.0,-0.019053,9.354104,0.356716
0.0011341404476204,0.0759623407914666,3.37336328732942,0.0,0.0,0.0,0.0,-0.019012,9.506714,0.368909
