thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift,drag,power
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
4.17477088457381e-10,3.33953165110633e-06,0.017809308485738,0.0,0.0,0.0,0.0,0.0,0.000228,-0.0
3.33981287303903e-09,1.33581010430247e-05,0.035618480654925,0.0,0.0,0.0,0.0,0.0,0.001383,0.0
1.12718468771949e-08,3.00556314911656e-05,0.0534273801920536,0.0,0.0,0.0,0.0,0.0,0.001478,0.0
2.6718380278364e-08,5.34319951888164e-05,0.0712358707837031,0.0,0.0,0.0,0.0,0.0,0.003609,0.0
5.21841567377601e-08,8.34870132080134e-05,0.0890438161195828,0.0,0.0,0.0,0.0,0.0,0.004744,0.0
9.01738432249532e-08,0.0001202204555006,0.106851079893576,0.0,0.0,0.0,0.0,0.0,0.007509,0.0
1.43192010850825e-07,0.0001636320409004,0.124657525804782,0.0,0.0,0.0,0.0,-0.0,0.008972,0.0
2.13743115692577e-07,0.0002137214371252,0.14246301755856,0.0,0.0,0.0,0.0,0.0,0.012529,0.0
3.04331479627629e-07,0.000270488260779,0.160267418867575,0.0,0.0,0.0,0.0,-1e-06,0.015163,0.0
4.17461271164118e-07,0.0003339320773557,0.178070593452836,0.0,0.0,0.0,0.0,-0.0,0.019402,0.0
5.55636486271579e-07,0.0004040524012417,0.195872405044742,0.0,0.0,0.0,0.0,-3e-06,0.022665,0.0
7.21360929217308e-07,0.0004808486957196,0.213672717384125,0.0,0.0,0.0,0.0,-4e-06,0.028067,1e-05
9.17138193397045e-07,0.0005643203729732,0.231471394223293,0.0,0.0,0.0,0.0,-1e-05,0.032919,1e-05
1.14547164218193e-06,0.0006544667940908,0.249268299327073,0.0,0.0,0.0,0.0,-1.4e-05,0.039487,1e-05
1.40886438974465e-06,0.000751287269071,0.26706329647385,0.0,0.0,0.0,0.0,-2.4e-05,0.045346,2e-05
1.7098192819079e-06,0.0008547810568277,0.284856249456618,0.0,0.0,0.0,0.0,-3.3e-05,0.053304,2e-05
2.05083887698681e-06,0.0009649473651955,0.302647022084013,0.0,0.0,0.0,0.0,-4.7e-05,0.060837,3e-05
2.43442542662757e-06,0.0010817853509361,0.320435478181363,0.0,0.0,0.0,0.0,-6e-05,0.070042,4e-05
