thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift,drag,power
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
5.65618202638752e-10,4.5245843273826e-06,0.0241291804332005,0.0,0.0,0.0,0.0,0.0,0.000325,-0.0
4.52494042582324e-09,1.80983026777895e-05,0.0482581761781279,0.0,0.0,0.0,0.0,0.0,0.00164,0.0
1.5271644714114e-08,4.07210511558669e-05,0.0723868025479227,0.0,0.0,0.0,0.0,0.0,0.002749,0.0
3.61993571607418e-08,7.23926566039603e-05,0.0965148748585528,0.0,0.0,0.0,0.0,0.0,0.004582,0.0
7.0701625931623e-08,0.0001131128766029,0.120642208430227,0.0,0.0,0.0,0.0,0.0,0.00667,0.0
1.22171895290655e-07,0.0001628813994741,0.144768618588808,0.0,0.0,0.0,0.0,0.0,0.009776,0.0
1.94003479628668e-07,0.000221697844282,0.168893920667227,0.0,0.0,0.0,0.0,-0.0,0.012676,0.0
2.89589537483527e-07,0.0002895617608371,0.193017930006896,0.0,0.0,0.0,0.0,-0.0,0.016976,0.0
4.12323045577673e-07,0.0003664726296991,0.217140461959123,0.0,0.0,0.0,0.0,-1e-06,0.021058,0.0
5.65596772839508e-07,0.0004524298621807,0.241261331886522,0.0,0.0,0.0,0.0,-2e-06,0.026019,1e-05
7.52803254439651e-07,0.0005474328003529,0.265380355164432,0.0,0.0,0.0,0.0,-4e-06,0.03208,1e-05
9.77334765821044e-07,0.0006514807170493,0.289497347182322,0.0,0.0,0.0,0.0,-8e-06,0.037611,1e-05
1.24258329673777e-06,0.0007645728158718,0.313612123345212,0.0,0.0,0.0,0.0,-1.4e-05,0.046127,2e-05
1.5519405252913e-06,0.000886708231197,0.337724499075082,0.0,0.0,0.0,0.0,-2.3e-05,0.053057,2e-05
1.90879779196164e-06,0.0010178860281828,0.361834289812282,0.0,0.0,0.0,0.0,-3.5e-05,0.062955,3e-05
2.31654607366152e-06,0.0011581052027748,0.385941311016953,0.0,0.0,0.0,0.0,-4.9e-05,0.072372,4e-05
2.77857595777932e-06,0.0013073646817152,0.410045378170431,0.0,0.0,0.0,0.0,-6.7e-05,0.083793,5e-05
3.29827761621686e-06,0.0014656633225502,0.434146306776664,0.0,0.0,0.0,0.0,-8.9e-05,0.095362,7e-05
3.87904077945385e-06,0.0016329999136387,0.458243912363622,0.0,0.0,0.0,0.0,-0.000113,0.108093,8e-05
4.52425471059289e-06,0.001809373174162,0.48233801048471,0.0,0.0,0.0,0.0,-0.000144,0.122359,0.00011
5.23730817942183e-06,0.0019947817541335,0.506428416720181,0.0,0.0,0.0,0.0,-0.000176,0.136924,0.00013
6.02158943647827e-06,0.0021892242344087,0.530514946678544,0.0,0.0,0.0,0.0,-0.000213,0.15289,0.00016
6.88048618710271e-06,0.0023926991266965,0.554597415997981,0.0,0.0,0.0,0.0,-0.000253,0.170408,0.0002
7.81738556552967e-06,0.0026052048735703,0.578675640347751,0.0,0.0,0.0,0.0,-0.000298,0.188467,0.00024
8.83567410894293e-06,0.0028267398484802,0.602749435429606,0.0,0.0,0.0,0.0,-0.000347,0.20798,0.00028
9.93873773156047e-06,0.003057302355765,0.626818616979201,0.0,0.0,0.0,0.0,-0.000401,0.229133,0.00034
1.11299616987256e-05,0.0032968906306656,0.650883000767504,0.0,0.0,0.0,0.0,-0.00046,0.250887,0.000399
1.24127306009818e-05,0.0035455028393383,0.674942402602204,0.0,0.0,0.0,0.0,-0.000524,0.274098,0.000469
1.37904283281777e-05,0.0038031370788691,0.698996638329124,0.0,0.0,0.0,0.0,-0.000592,0.299034,0.000549
1.52664380435714e-05,0.0040697913772876,0.723045523833627,0.0,0.0,0.0,0.0,-0.000666,0.324597,0.000639
1.68441421579124e-05,0.004345463693583,0.747088875042031,0.0,0.0,0.0,0.0,-0.000744,0.351701,0.000739
1.85269223035683e-05,0.0046301519177191,0.771126507923012,0.0,0.0,0.0,0.0,-0.000827,0.380587,0.000859
2.03181593086565e-05,0.0049238538706506,0.795158238489014,0.0,0.0,0.0,0.0,-0.000915,0.410223,0.000979
2.22212331711274e-05,0.0052265673043399,0.819183882797661,0.0,0.0,0.0,0.0,-0.000999,0.441489,0.001118
2.4239523032923e-05,0.0055382899017741,0.84320325695316,0.0,0.0,0.0,0.0,-0.001096,0.474594,0.001278
2.63764071541174e-05,0.0058590192769829,0.86721617710771,0.0,0.0,0.0,0.0,-0.001198,0.508503,0.001448
2.86352628870324e-05,0.0061887529750567,0.891222459462913,0.0,0.0,0.0,0.0,-0.001305,0.544061,0.001638
3.10194666504046e-05,0.0065274884721656,0.915221920271175,0.0,0.0,0.0,0.0,-0.001416,0.581523,0.001847
3.35323939035379e-05,0.0068752231755788,0.939214375837116,0.0,0.0,0.0,0.0,-0.001533,0.619726,0.002077
3.61774191204808e-05,0.0072319544236839,0.963199642518974,0.0,0.0,0.0,0.0,-0.001642,0.659723,0.002317
3.89579157641589e-05,0.0075976794860077,0.987177536730014,0.0,0.0,0.0,0.0,-0.001775,0.701571,0.002596
4.18772562606006e-05,0.0079723955632374,1.01114787493993,0.0,0.0,0.0,0.0,-0.001909,0.744316,0.002886
4.49388119731029e-05,0.0083560997872411,1.03511047367625,0.0,0.0,0.0,0.0,-0.002031,0.78879,0.003205
4.81459531764121e-05,0.0087487892210909,1.05906514952574,0.0,0.0,0.0,0.0,-0.002169,0.835217,0.003565
5.15020490309548e-05,0.0091504608590843,1.08301171913581,0.0,0.0,0.0,0.0,-0.002314,0.882579,0.003944
5.50104675570312e-05,0.0095611116267679,1.10694999921592,0.0,0.0,0.0,0.0,-0.002464,0.932376,0.004364
5.86745756090483e-05,0.0099807383809607,1.13087980653898,0.0,0.0,0.0,0.0,-0.002605,0.982239,0.004793
6.24977388497271e-05,0.0104093379097783,1.15480095794274,0.0,0.0,0.0,0.0,-0.002799,1.035167,0.005263
6.64833217243771e-05,0.0108469069326571,1.17871327033121,0.0,0.0,0.0,0.0,-0.002938,1.089095,0.005782
7.06346874351118e-05,0.01129344210038,1.20261656067607,0.0,0.0,0.0,0.0,-0.003079,1.144607,0.006341
7.49551979151146e-05,0.0117489399951016,1.22651064601802,0.0,0.0,0.0,0.0,-0.003266,1.201568,0.00693
7.94482138029247e-05,0.0122133971303744,1.25039534346826,0.0,0.0,0.0,0.0,-0.003433,1.260008,0.007549
8.4117094416694e-05,0.0126868099511755,1.27427047020982,0.0,0.0,0.0,0.0,-0.003626,1.320565,0.008228
8.89651977284695e-05,0.0131691748339341,1.29813584349899,0.0,0.0,0.0,0.0,-0.003804,1.382011,0.008937
9.39958803385156e-05,0.0136604880865589,1.32199128066671,0.0,0.0,0.0,0.0,-0.003984,1.445336,0.009696
9.92124974496006e-05,0.0141607459484665,1.34583659911998,0.0,0.0,0.0,0.0,-0.004177,1.510665,0.010525
0.0001046184028413,0.0146699445906101,1.36967161634326,0.0,0.0,0.0,0.0,-0.004378,1.576905,0.011384
0.0001102169488444,0.0151880801155087,1.39349614989983,0.0,0.0,0.0,0.0,-0.004564,1.645692,0.012323
0.0001160114863152,0.0157151485572776,1.41731001743323,0.0,0.0,0.0,0.0,-0.004773,1.714526,0.013271
0.0001220053646097,0.0162511458816577,1.44111303666864,0.0,0.0,0.0,0.0,-0.004979,1.786481,0.01431
0.0001282019315584,0.0167960679860472,1.46490502541428,0.0,0.0,0.0,0.0,-0.005179,1.859488,0.015418
0.0001346045334401,0.0173499106995328,1.48868580156279,0.0,0.0,0.0,0.0,-0.005394,1.933859,0.016577
0.0001412165149567,0.0179126697829212,1.51245518309262,0.0,0.0,0.0,0.0,-0.005614,2.009952,0.017795
0.0001480412192075,0.0184843409287723,1.53621298806947,0.0,0.0,0.0,0.0,-0.00582,2.087302,0.019073
0.0001550819876635,0.0190649197614316,1.55995903464761,0.0,0.0,0.0,0.0,-0.006048,2.166878,0.020441
0.0001623421601421,0.0196544018370639,1.58369314107134,0.0,0.0,0.0,0.0,-0.006262,2.247234,0.021869
0.0001698250747812,0.020252782643687,1.60741512567634,0.0,0.0,0.0,0.0,-0.0065,2.32948,0.023357
0.0001775340680138,0.0208600576012072,1.63112480689108,0.0,0.0,0.0,0.0,-0.006721,2.413657,0.024955
0.0001854724745425,0.021476222061453,1.65482200323818,0.0,0.0,0.0,0.0,-0.006965,2.498711,0.026612
0.0001936436273139,0.0221012713082114,1.67850653333584,0.0,0.0,0.0,0.0,-0.007192,2.586197,0.02838
0.0002020508574932,0.0227352005572645,1.70217821589922,0.0,0.0,0.0,0.0,-0.007428,2.674404,0.030217
0.0002106974944385,0.0233780049564249,1.72583686974179,0.0,0.0,0.0,0.0,-0.007679,2.764367,0.032135
0.0002195868656756,0.0240296795855739,1.74948231377676,0.0,0.0,0.0,0.0,-0.007917,2.855552,0.034122
0.0002287222968723,0.0246902194566986,1.77311436701844,0.0,0.0,0.0,0.0,-0.008159,2.948759,0.036229
0.0002381071118129,0.0253596195139304,1.79673284858365,0.0,0.0,0.0,0.0,-0.008405,3.042772,0.038426
0.0002477446323732,0.0260378746335835,1.82033757769307,0.0,0.0,0.0,0.0,-0.008654,3.138426,0.040702
0.0002576381784945,0.0267249796241938,1.84392837367266,0.0,0.0,0.0,0.0,-0.008906,3.236073,0.043109
0.0002677910681584,0.0274209292265596,1.86750505595503,0.0,0.0,0.0,0.0,-0.009171,3.334445,0.045596
0.0002782066173617,0.0281257181137808,1.89106744408079,0.0,0.0,0.0,0.0,-0.009411,3.435209,0.048232
0.0002888881400905,0.0288393408913002,1.91461535769999,0.0,0.0,0.0,0.0,-0.009672,3.535892,0.050908
0.0002998389482952,0.029561792096945,1.93814861657346,0.0,0.0,0.0,0.0,-0.009934,3.640156,0.053794
0.0003110623518652,0.0302930662009679,1.96166704057418,0.0,0.0,0.0,0.0,-0.010028,3.743687,0.05671
0.0003225616586031,0.0310331576060901,1.98517044968872,0.0,0.0,0.0,0.0,-0.010301,3.849856,0.059785
0.0003343401742,0.0317820606475439,2.00865866401854,0.0,0.0,0.0,0.0,-0.010548,3.956413,0.062951
0.0003464012022098,0.0325397695931159,2.03213150378141,0.0,0.0,0.0,0.0,-0.010851,4.064516,0.066226
0.0003587480440239,0.033306278643191,2.05558878931279,0.0,0.0,0.0,0.0,-0.011119,4.174531,0.069681
0.0003713839988461,0.0340815819307973,2.0790303410672,0.0,0.0,0.0,0.0,-0.011384,4.28508,0.073226
0.0003843123636673,0.0348656735216498,2.10245597961955,0.0,0.0,0.0,0.0,-0.011656,4.397304,0.076891
0.0003975364332403,0.0356585474141969,2.12586552566661,0.0,0.0,0.0,0.0,-0.011938,4.511095,0.080736
0.0004110595000546,0.0364601975396661,2.14925880002827,0.0,0.0,0.0,0.0,-0.012208,4.625604,0.08468
0.0004248848543108,0.03727061776211,2.172635623649,0.0,0.0,0.0,0.0,-0.012417,4.742123,0.088834
0.0004390157838961,0.0380898018784541,2.19599581759917,0.0,0.0,0.0,0.0,-0.012686,4.858993,0.093019
0.0004534555743586,0.0389177436185432,2.21933920307646,0.0,0.0,0.0,0.0,-0.013042,4.977491,0.097412
0.0004682075088825,0.0397544366451902,2.24266560140716,0.0,0.0,0.0,0.0,-0.013289,5.097163,0.101986
0.0004832748682625,0.0405998745542247,2.26597483404762,0.0,0.0,0.0,0.0,-0.013547,5.218246,0.106709
0.0004986609308793,0.0414540508745412,2.28926672258558,0.0,0.0,0.0,0.0,-0.013694,5.339658,0.111542
0.000514368972674,0.0423169590681492,2.3125410887415,0.0,0.0,0.0,0.0,-0.014013,5.46242,0.116515
0.0005304022671235,0.0431885925302236,2.33579775436999,0.0,0.0,0.0,0.0,-0.014302,5.58669,0.121698
0.0005467640852147,0.0440689445891543,2.35903654146114,0.0,0.0,0.0,0.0,-0.014619,5.711388,0.12701
0.0005634576954203,0.0449580085065979,2.38225727214186,0.0,0.0,0.0,0.0,-0.014816,5.837258,0.132463
0.0005804863636735,0.0458557774775296,2.4054597686773,0.0,0.0,0.0,0.0,-0.014985,5.965328,0.138175
0.0005978533533424,0.0467622446302941,2.42864385347216,0.0,0.0,0.0,0.0,-0.015307,6.092705,0.143966
0.0006155619252062,0.0476774030266595,2.45180934907205,0.0,0.0,0.0,0.0,-0.015538,6.221831,0.149938
0.000633615337429,0.0486012456618698,2.4749560781649,0.0,0.0,0.0,0.0,-0.015901,6.352155,0.156139
0.0006520168455359,0.0495337654646984,2.49808386358226,0.0,0.0,0.0,0.0,-0.01612,6.483543,0.16252
0.0006707697023873,0.0504749552975026,2.52119252830068,0.0,0.0,0.0,0.0,-0.016394,6.614963,0.169001
0.0006898771581544,0.0514248079562776,2.54428189544305,0.0,0.0,0.0,0.0,-0.016632,6.747518,0.175662
0.0007093424602944,0.0523833161707125,2.56735178828,0.0,0.0,0.0,0.0,-0.016965,6.881204,0.182552
0.0007291688535253,0.0533504726042454,2.59040203023119,0.0,0.0,0.0,0.0,-0.017099,7.016713,0.189742
0.0007493595798014,0.0543262698541195,2.61343244486669,0.0,0.0,0.0,0.0,-0.017391,7.150691,0.196922
0.0007699178782883,0.0553107004514401,2.63644285590836,0.0,0.0,0.0,0.0,-0.017622,7.287532,0.204411
0.000790846985338,0.0563037568612317,2.65943308723113,0.0,0.0,0.0,0.0,-0.017952,7.423708,0.21203
0.0008121501344645,0.0573054314824952,2.68240296286443,0.0,0.0,0.0,0.0,-0.018246,7.561844,0.219949
0.0008338305563188,0.0583157166482668,2.70535230699347,0.0,0.0,0.0,0.0,-0.018517,7.699802,0.228008
