thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift,drag,power
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
3.9211344292552103e-10,3.13675309415365e-06,0.0167285197452643,0.0,0.0,0.0,0.0,0.0,0.000228,-0.0
3.1369039419867e-09,1.25469883687697e-05,0.0334569114558326,0.0,0.0,0.0,0.0,0.0,0.000642,-0.0
1.05870305467651e-08,2.82306338010415e-05,0.0501850470979888,0.0,0.0,0.0,0.0,0.0,0.002024,0.0
2.50951162933786e-08,5.01875693533826e-05,0.0669127986399767,0.0,0.0,0.0,0.0,0.0,0.002967,0.0
4.90137301988161e-08,7.84176269745188e-05,0.0836400380529799,0.0,0.0,0.0,0.0,0.0,0.004686,0.0
8.46953692555385e-08,0.0001129205906005,0.100366637312102,0.0,0.0,0.0,0.0,0.0,0.006462,0.0
1.34492440424214e-07,0.0001536961961571,0.117092468397345,0.0,0.0,0.0,0.0,0.0,0.009155,0.0
2.00757242632406e-07,0.0002007441315607,0.133817403294591,0.0,0.0,0.0,0.0,-0.0,0.011516,0.0
2.85841948766156e-07,0.0002540640367218,0.150541313996582,0.0,0.0,0.0,0.0,0.0,0.014532,0.0
3.92098587673645e-07,0.0003136555035468,0.167264072503898,0.0,0.0,0.0,0.0,-1e-06,0.017814,0.0
5.21879026157132e-07,0.000379518075942,0.183985550825937,0.0,0.0,0.0,0.0,-1e-06,0.021418,0.0
6.77534950976973e-07,0.0004516512498164,0.200705620981896,0.0,0.0,0.0,0.0,-3e-06,0.026182,1e-05
8.61417850848893e-07,0.0005300544730861,0.21742415500175,0.0,0.0,0.0,0.0,-6e-06,0.03085,1e-05
1.07587899845013e-06,0.000614727145678,0.23414102492723,0.0,0.0,0.0,0.0,-1.3e-05,0.036524,1e-05
1.3232694324217e-06,0.0007056686195348,0.250856102812804,0.0,0.0,0.0,0.0,-2e-05,0.04261,1e-05
1.60593993937486e-06,0.0008028781986196,0.267569260726656,0.0,0.0,0.0,0.0,-3.1e-05,0.049907,2e-05
1.92624103589699e-06,0.0009063551389219,0.284280370751664,0.0,0.0,0.0,0.0,-4.3e-05,0.057105,2e-05
2.28652295056368e-06,0.0010160986484624,0.300989304986381,0.0,0.0,0.0,0.0,-5.7e-05,0.065234,3e-05
2.68913560595175e-06,0.0011321078872998,0.317695935546011,0.0,0.0,0.0,0.0,-7.4e-05,0.073809,4e-05
3.13642860065065e-06,0.0012543819675367,0.334400134563392,0.0,0.0,0.0,0.0,-9.1e-05,0.083615,5e-05
3.63075119128111e-06,0.0013829199533266,0.351101774189971,0.0,0.0,0.0,0.0,-0.000111,0.093437,6e-05
4.17445227451441e-06,0.0015177208608815,0.367800726596782,0.0,0.0,0.0,0.0,-0.000132,0.104422,8e-05
4.76988036909455e-06,0.0016587836584785,0.38449686397543,0.0,0.0,0.0,0.0,-0.000157,0.115965,9e-05
5.41938359786467e-06,0.0018061072664684,0.401190058539062,0.0,0.0,0.0,0.0,-0.000182,0.128979,0.00011
6.12530966979417e-06,0.001959690557284,0.41788018252335,0.0,0.0,0.0,0.0,-0.000213,0.141454,0.00013
6.89000586201011e-06,0.0021195323554482,0.434567108187466,0.0,0.0,0.0,0.0,-0.000245,0.156379,0.00016
7.71581900182999e-06,0.0022856314375834,0.451250707815063,0.0,0.0,0.0,0.0,-0.000282,0.171544,0.00019
8.60509544880458e-06,0.0024579865324208,0.467930853715248,0.0,0.0,0.0,0.0,-0.000319,0.186725,0.00022
9.56018107675496e-06,0.0026365963208101,0.484607418223563,0.0,0.0,0.0,0.0,-0.00036,0.204265,0.00026
1.05834212558224e-05,0.0028214594357296,0.501280273702961,0.0,0.0,0.0,0.0,-0.000403,0.221303,0.0003
1.16771608345125e-05,0.0030125744622965,0.517949292544782,0.0,0.0,0.0,0.0,-0.00045,0.239913,0.00035
1.28437441217566e-05,0.0032099399377782,0.53461434716973,0.0,0.0,0.0,0.0,-0.000496,0.258975,0.000399
1.40855148689516e-05,0.0034135543516028,0.551275310028853,0.0,0.0,0.0,0.0,-0.000548,0.27981,0.000459
1.54048162520495e-05,0.0036234161453714,0.56793205360451,0.0,0.0,0.0,0.0,-0.000602,0.300768,0.000529
1.68039908535934e-05,0.0038395237128694,0.58458445041136,0.0,0.0,0.0,0.0,-0.000657,0.323129,0.000599
1.82853806448154e-05,0.0040618754000793,0.601232372997326,0.0,0.0,0.0,0.0,-0.000717,0.346175,0.000679
1.9851326967691e-05,0.0042904695051927,0.617875693944576,0.0,0.0,0.0,0.0,-0.000778,0.37085,0.000779
2.15041705170271e-05,0.0045253042786242,0.6345142858705,0.0,0.0,0.0,0.0,-0.000835,0.3957,0.000869
2.32462513225506e-05,0.0047663779230243,0.651148021428678,0.0,0.0,0.0,0.0,-0.000903,0.421946,0.000979
2.50799087309977e-05,0.0050136885932929,0.667776773309863,0.0,0.0,0.0,0.0,-0.000971,0.448855,0.001098
2.70074813881968e-05,0.0052672343965939,0.684400414242951,0.0,0.0,0.0,0.0,-0.001045,0.477365,0.001228
2.90313072211895e-05,0.0055270133923694,0.701018816995952,0.0,0.0,0.0,0.0,-0.001115,0.5055,0.001358
