thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift,drag,power
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
6.50355609009269e-10,5.20240580268966e-06,0.0277438121565385,0.0,0.0,0.0,0.0,-0.0,0.000358,-0.0
5.20283889854324e-09,2.0809583390192e-05,0.0554874119559538,0.0,0.0,0.0,0.0,0.0,0.001807,0.0
1.75595476813247e-08,4.68214133018637e-05,0.0832305870427482,0.0,0.0,0.0,0.0,0.0,0.003021,0.0
4.1622520035062e-08,8.32376964375882e-05,0.110973125064675,0.0,0.0,0.0,0.0,0.0,0.005076,0.0
8.12937044349422e-08,0.0001300581540592,0.138714813674363,0.0,0.0,0.0,0.0,0.0,0.008055,0.0
1.4047492988745e-07,0.000187282427793,0.166455440530944,0.0,0.0,0.0,0.0,0.0,0.010943,0.0
2.23067876065955e-07,0.0002549100796318,0.194194793301674,0.0,0.0,0.0,0.0,-0.0,0.015237,0.0
3.32974043443207e-07,0.0003329405919392,0.221932659663565,0.0,0.0,0.0,0.0,-0.0,0.018616,0.0
4.74094723433553e-07,0.0004213733674527,0.249668827305004,0.0,0.0,0.0,0.0,-1e-06,0.024758,1e-05
6.50330968526609e-07,0.0005202077292889,0.277403083927379,0.0,0.0,0.0,0.0,-2e-06,0.029886,1e-05
8.65583562431253e-07,0.000629442920948,0.305135217246709,0.0,0.0,0.0,0.0,-4e-06,0.036481,1e-05
1.12375299021548e-06,0.0007490781063206,0.332865014995261,0.0,0.0,0.0,0.0,-9e-06,0.043692,2e-05
1.42873940845394e-06,0.0008791123696928,0.360592264923183,0.0,0.0,0.0,0.0,-1.5e-05,0.052313,2e-05
1.7844426153725e-06,0.0010195447157546,0.388316754800122,0.0,0.0,0.0,0.0,-2.6e-05,0.061394,3e-05
2.19476202100166e-06,0.0011703740696065,0.416038272416852,0.0,0.0,0.0,0.0,-3.8e-05,0.072231,4e-05
2.66359661732531e-06,0.001331599276768,0.443756605586896,0.0,0.0,0.0,0.0,-5.6e-05,0.083441,5e-05
3.19484494844114e-06,0.0015032191031867,0.471471542148154,0.0,0.0,0.0,0.0,-7.7e-05,0.095813,7e-05
3.79240508071768e-06,0.0016852322352472,0.499182869964521,0.0,0.0,0.0,0.0,-0.000102,0.109746,9e-05
4.46017457296299e-06,0.0018776372797818,0.526890376927518,0.0,0.0,0.0,0.0,-0.000131,0.124028,0.00011
5.20205044657811e-06,0.002080432764081,0.554593850957909,0.0,0.0,0.0,0.0,-0.000164,0.140411,0.00014
6.02192915574586e-06,0.0022936171359042,0.582293080007327,0.0,0.0,0.0,0.0,-0.000201,0.157116,0.00017
6.92370655759956e-06,0.0025171887634923,0.609987852059897,0.0,0.0,0.0,0.0,-0.000243,0.175475,0.00021
7.91127788239533e-06,0.0027511459355799,0.637677955133861,0.0,0.0,0.0,0.0,-0.000289,0.195459,0.00026
8.98853770370797e-06,0.0029954868614083,0.665363177283196,0.0,0.0,0.0,0.0,-0.00034,0.216193,0.00031
1.01593799086174e-05,0.0032502096707392,0.693043306599239,0.0,0.0,0.0,0.0,-0.000396,0.239155,0.000379
1.1427697667902e-05,0.0035153124138694,0.720718131212309,0.0,0.0,0.0,0.0,-0.000457,0.262774,0.000449
1.27973834062468e-05,0.0037907930616453,0.74838743929333,0.0,0.0,0.0,0.0,-0.000525,0.287958,0.000529
1.42723287724314e-05,0.0040766495054786,0.776051019055447,0.0,0.0,0.0,0.0,-0.000596,0.31503,0.000619
1.58564246095762e-05,0.0043728795573623,0.803708658755653,0.0,0.0,0.0,0.0,-0.000674,0.342806,0.000729
1.75535609253213e-05,0.0046794809498879,0.831360146696409,0.0,0.0,0.0,0.0,-0.000757,0.372383,0.000839
1.93676268620743e-05,0.004996451336262,0.859005271227261,0.0,0.0,0.0,0.0,-0.000845,0.403762,0.000969
2.13025106672488e-05,0.0053237882903251,0.88664382074646,0.0,0.0,0.0,0.0,-0.000931,0.436843,0.001128
2.33620996634788e-05,0.0056614893065694,0.914275583702589,0.0,0.0,0.0,0.0,-0.00103,0.470414,0.001288
2.55502802188952e-05,0.0060095518001584,0.941900348596171,0.0,0.0,0.0,0.0,-0.001134,0.506983,0.001478
2.78709377173377e-05,0.0063679731069467,0.969517903981297,0.0,0.0,0.0,0.0,-0.001245,0.544712,0.001688
3.03279565286571e-05,0.0067367504835005,0.997128038467242,0.0,0.0,0.0,0.0,-0.00136,0.583813,0.001907
3.29252199789606e-05,0.007115881107118,1.02473054072008,0.0,0.0,0.0,0.0,-0.001481,0.62469,0.002157
3.56666103208925e-05,0.0075053620758517,1.0523251994643,0.0,0.0,0.0,0.0,-0.001595,0.66694,0.002427
3.85560087039149e-05,0.0079051904085303,1.07991180348444,0.0,0.0,0.0,0.0,-0.001735,0.711421,0.002726
4.159729514461e-05,0.0083153630447814,1.10749014162667,0.0,0.0,0.0,0.0,-0.001873,0.757523,0.003066
4.47943484969746e-05,0.0087358768450551,1.13506000280045,0.0,0.0,0.0,0.0,-0.002004,0.805022,0.003425
4.81510464227296e-05,0.0091667285906483,1.16262117598011,0.0,0.0,0.0,0.0,-0.00215,0.854418,0.003815
5.16712653616473e-05,0.0096079149837285,1.19017345020649,0.0,0.0,0.0,0.0,-0.002303,0.905325,0.004234
5.53588805018612e-05,0.0100594326473602,1.21771661458854,0.0,0.0,0.0,0.0,-0.002464,0.958542,0.004703
5.92177657502357e-05,0.0105212781255295,1.24525045830493,0.0,0.0,0.0,0.0,-0.002614,1.01349,0.005213
6.32517937026922e-05,0.0109934478831717,1.27277477060569,0.0,0.0,0.0,0.0,-0.002822,1.069125,0.005742
6.74648356145625e-05,0.0114759383061974,1.30028934081379,0.0,0.0,0.0,0.0,-0.002972,1.127978,0.006321
7.18607613709714e-05,0.011968745701521,1.32779395832677,0.0,0.0,0.0,0.0,-0.003125,1.188129,0.00696
7.6443439457223e-05,0.0124718662970884,1.35528841261837,0.0,0.0,0.0,0.0,-0.003325,1.249701,0.007639
8.12167369291648e-05,0.0129852962419058,1.38277249324009,0.0,0.0,0.0,0.0,-0.003505,1.313321,0.008358
8.61845193836067e-05,0.0135090316060699,1.41024598982285,0.0,0.0,0.0,0.0,-0.003714,1.379054,0.009137
9.1350650928718e-05,0.014043068380797,1.43770869207859,0.0,0.0,0.0,0.0,-0.003896,1.446031,0.009966
9.67189941544847e-05,0.0145874024784548,1.46516038980186,0.0,0.0,0.0,0.0,-0.004109,1.514955,0.010845
0.0001022934101031,0.0151420297325924,1.49260087287143,0.0,0.0,0.0,0.0,-0.004315,1.586168,0.011803
0.0001080777582394,0.015706945897973,1.52002993125195,0.0,0.0,0.0,0.0,-0.004521,1.658442,0.012802
0.0001140758964215,0.0162821466506068,1.54744735499546,0.0,0.0,0.0,0.0,-0.004739,1.733508,0.01389
0.000120291680871,0.0168676275877829,1.5748529342431,0.0,0.0,0.0,0.0,-0.004963,1.809488,0.015039
0.0001267289661435,0.017463384228104,1.60224645922666,0.0,0.0,0.0,0.0,-0.005175,1.887642,0.016237
0.0001333916050993,0.0180694120115203,1.62962772027018,0.0,0.0,0.0,0.0,-0.00541,1.967909,0.017535
0.0001402834488739,0.0186857062993643,1.65699650779158,0.0,0.0,0.0,0.0,-0.005631,2.049317,0.018893
0.0001474083468482,0.0193122623743865,1.68435261230426,0.0,0.0,0.0,0.0,-0.005877,2.132764,0.020321
0.0001547701466194,0.0199490754407918,1.7116958244187,0.0,0.0,0.0,0.0,-0.006106,2.218387,0.021859
