thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift,drag,power
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
5.63707613770869e-10,4.50939296243694e-06,0.0240486576310386,0.0,0.0,0.0,0.0,0.0,0.000325,-0.0
4.50965573211187e-09,1.80375373357513e-05,0.0480971311976584,0.0,0.0,0.0,0.0,0.0,0.001644,0.0
1.52200589725755e-08,4.05843295776918e-05,0.0721452366368495,0.0,0.0,0.0,0.0,0.0,0.002765,0.0
3.6077080179062e-08,7.21495971189301e-05,0.0961927898884195,0.0,0.0,0.0,0.0,0.0,0.004562,0.0
7.04628045340357e-08,0.0001127330983641,0.120239606896402,0.0,0.0,0.0,0.0,0.0,0.006682,0.0
1.21759213674317e-07,0.0001623345226937,0.144285503610467,0.0,0.0,0.0,0.0,0.0,0.009775,0.0
1.93348159804897e-07,0.0002209534904672,0.168330295987327,0.0,0.0,0.0,0.0,-0.0,0.012662,0.0
2.88611339815941e-07,0.0002885895530242,0.192373799992147,0.0,0.0,0.0,0.0,-0.0,0.016991,0.0
4.10930269396731e-07,0.0003652421926899,0.216415831599953,0.0,0.0,0.0,0.0,-1e-06,0.021075,0.0
5.63686257158296e-07,0.0004509108227776,0.240456206797041,0.0,0.0,0.0,0.0,-2e-06,0.026019,1e-05
7.5026037875118e-07,0.0005455947875941,0.264494741582384,0.0,0.0,0.0,0.0,-4e-06,0.031417,1e-05
9.74033450986796e-07,0.0006492933624439,0.288531251969043,0.0,0.0,0.0,0.0,-8e-06,0.038168,1e-05
1.23838600596286e-06,0.0007620057536353,0.312565553985572,0.0,0.0,0.0,0.0,-1.5e-05,0.04576,2e-05
1.54669826518884e-06,0.0008837310984868,0.336597463677427,0.0,0.0,0.0,0.0,-2.3e-05,0.053205,2e-05
1.90235011371343e-06,0.0010144684653324,0.360626797108376,0.0,0.0,0.0,0.0,-3.5e-05,0.06294,3e-05
2.30872107425253e-06,0.0011542168535305,0.384653370361904,0.0,0.0,0.0,0.0,-5e-05,0.072386,4e-05
2.76919028133363e-06,0.0013029751934701,0.408676999542622,0.0,0.0,0.0,0.0,-6.8e-05,0.083807,5e-05
3.28713645541865e-06,0.0014607423465796,0.432697500777675,0.0,0.0,0.0,0.0,-9e-05,0.095325,7e-05
3.86593787705549e-06,0.0016275171053354,0.45671469021815,0.0,0.0,0.0,0.0,-0.000115,0.108084,8e-05
4.50897236101107e-06,0.0018032981932715,0.480728384040479,0.0,0.0,0.0,0.0,-0.000145,0.122294,0.00011
5.21961723042697e-06,0.0019880842649885,0.50473839844785,0.0,0.0,0.0,0.0,-0.000177,0.136875,0.00013
6.00124929096683e-06,0.002181873906165,0.528744549671614,0.0,0.0,0.0,0.0,-0.000215,0.152843,0.00016
6.85724480496785e-06,0.0023846656335668,0.55274665397269,0.0,0.0,0.0,0.0,-0.000256,0.169704,0.00019
7.79097946559637e-06,0.0025964578950603,0.576744527642969,0.0,0.0,0.0,0.0,-0.000302,0.188354,0.00023
8.80582837103002e-06,0.0028172490696225,0.600737987006725,0.0,0.0,0.0,0.0,-0.000353,0.208147,0.00028
9.90516599860006e-06,0.0030470374673548,0.624726848422017,0.0,0.0,0.0,0.0,-0.000408,0.228241,0.00033
1.10923661789746e-05,0.0032858213294948,0.648710928282098,0.0,0.0,0.0,0.0,-0.000468,0.250867,0.000399
1.23708020703456e-05,0.0035335988284308,0.672690043016816,0.0,0.0,0.0,0.0,-0.000533,0.274297,0.000469
1.37438461326003e-05,0.0037903680677152,0.696664009094021,0.0,0.0,0.0,0.0,-0.000603,0.298111,0.000549
1.52148701014999e-05,0.0040561270820787,0.720632643020971,0.0,0.0,0.0,0.0,-0.000678,0.324541,0.000639
1.67872449628954e-05,0.0043308738374463,0.744595761345737,0.0,0.0,0.0,0.0,-0.000757,0.351158,0.000729
1.84643409269072e-05,0.0046146062309521,0.768553180658603,0.0,0.0,0.0,0.0,-0.000842,0.38017,0.000849
2.02495274021444e-05,0.0049073220909556,0.792504717593473,0.0,0.0,0.0,0.0,-0.00093,0.409719,0.000969
2.2146172969907e-05,0.0052090191770584,0.816450188829274,0.0,0.0,0.0,0.0,-0.001015,0.441006,0.001108
2.41576453584013e-05,0.0055196951801212,0.840389411091358,0.0,0.0,0.0,0.0,-0.001113,0.474144,0.001268
2.62873114169746e-05,0.0058393477222817,0.864322201152907,0.0,0.0,0.0,0.0,-0.001217,0.508017,0.001438
2.8538537090341e-05,0.0061679743569727,0.888248375836334,0.0,0.0,0.0,0.0,-0.001327,0.543662,0.001628
3.09146873928035e-05,0.0065055725689405,0.912167752014683,0.0,0.0,0.0,0.0,-0.00144,0.581061,0.001837
3.34191263825312e-05,0.0068521397742647,0.936080146613035,0.0,0.0,0.0,0.0,-0.00156,0.619377,0.002067
3.60552171357816e-05,0.0072076733203776,0.959985376609905,0.0,0.0,0.0,0.0,-0.001671,0.659269,0.002307
3.88263217211732e-05,0.0075721704860848,0.983883259038645,0.0,0.0,0.0,0.0,-0.001806,0.701172,0.002586
4.17358011739551e-05,0.0079456284815857,1.00777361098885,0.0,0.0,0.0,0.0,-0.001942,0.7439,0.002876
4.47870154702734e-05,0.0083280444484949,1.03165624960773,0.0,0.0,0.0,0.0,-0.002068,0.788419,0.003195
4.79833235014634e-05,0.0087194154598643,1.05553099210157,0.0,0.0,0.0,0.0,-0.002209,0.834915,0.003545
5.13280830483322e-05,0.0091197385202056,1.07939765573706,0.0,0.0,0.0,0.0,-0.002358,0.882336,0.003924
5.48246507554693e-05,0.0095290105655127,1.10325605784273,0.0,0.0,0.0,0.0,-0.002511,0.931537,0.004334
5.8476382105548e-05,0.0099472284632854,1.12710601581034,0.0,0.0,0.0,0.0,-0.002657,0.982746,0.004773
6.22866313936392e-05,0.0103743890125538,1.1509473470963,0.0,0.0,0.0,0.0,-0.002855,1.034768,0.005253
6.62587517015504e-05,0.0108104889439021,1.17477986922302,0.0,0.0,0.0,0.0,-0.002999,1.08865,0.005752
7.0396094872164e-05,0.0112555249194942,1.19860339978035,0.0,0.0,0.0,0.0,-0.003146,1.144661,0.006311
7.47020114837512e-05,0.0117094935330988,1.22241775642697,0.0,0.0,0.0,0.0,-0.003336,1.201381,0.00689
7.91798508243599e-05,0.0121723913101156,1.24622275689174,0.0,0.0,0.0,0.0,-0.00351,1.260023,0.007509
8.38329608661856e-05,0.0126442147076024,1.27001821897516,0.0,0.0,0.0,0.0,-0.003706,1.320697,0.008188
8.86646882399101e-05,0.0131249601143015,1.29380396055073,0.0,0.0,0.0,0.0,-0.003891,1.382318,0.008907
9.36783782091218e-05,0.0136146238506676,1.31757979956635,0.0,0.0,0.0,0.0,-0.004074,1.446426,0.009686
9.88773746446911e-05,0.014113202168896,1.34134555404571,0.0,0.0,0.0,0.0,-0.004272,1.510706,0.010475
0.0001042650199991,0.0146206912529513,1.36510104208968,0.0,0.0,0.0,0.0,-0.004479,1.57804,0.011344
0.0001098446552812,0.0151370872185967,1.38884608187771,0.0,0.0,0.0,0.0,-0.004671,1.646502,0.012273
0.0001156196200301,0.0156623861134234,1.41258049166922,0.0,0.0,0.0,0.0,-0.004885,1.715675,0.013231
0.0001215932522901,0.0161965839168814,1.43630408980501,0.0,0.0,0.0,0.0,-0.005096,1.787782,0.01426
0.0001277688885847,0.0167396765403095,1.46001669470859,0.0,0.0,0.0,0.0,-0.005302,1.861023,0.015368
0.0001341498638915,0.0172916598269674,1.48371812488764,0.0,0.0,0.0,0.0,-0.005524,1.935037,0.016507
0.0001407395116163,0.0178525295520668,1.50740819893537,0.0,0.0,0.0,0.0,-0.005749,2.011934,0.017725
