thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift,drag,power
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
6.86198525119661e-10,5.48931791476888e-06,0.0292749095542125,0.0,0.0,0.0,0.0,0.0,0.00039,-0.0
5.48958189847673e-09,2.1957229645347e-05,0.0585495950477071,0.0,0.0,0.0,0.0,0.0,0.001896,0.0
1.85273034568389e-08,4.94036091518226e-05,0.0878238324214804,0.0,0.0,0.0,0.0,0.0,0.003355,0.0
4.39164535134126e-08,8.78282463684195e-05,0.117097397619959,0.0,0.0,0.0,0.0,0.0,0.005488,0.0
8.57740278479282e-08,0.0001372308472054,0.146370066592715,0.0,0.0,0.0,0.0,0.0,0.008703,0.0
1.48216896197192e-07,0.000197611033551,0.175641615296178,0.0,0.0,0.0,0.0,0.0,0.011815,0.0
2.35361770742374e-07,0.0002689683432749,0.204911819695353,0.0,0.0,0.0,0.0,-0.0,0.016356,0.0
3.51325174606711e-07,0.0003513022302313,0.234180455765534,0.0,0.0,0.0,0.0,-0.0,0.020767,0.0
5.00223410340773e-07,0.0004446120642631,0.263447299494018,0.0,0.0,0.0,0.0,-1e-06,0.026727,1e-05
6.86172528428878e-07,0.0005488971312069,0.292712126881821,0.0,0.0,0.0,0.0,-3e-06,0.032748,1e-05
9.1328829577498e-07,0.0006641566328986,0.321974713945389,0.0,0.0,0.0,0.0,-6e-06,0.039786,1e-05
1.1856861642097e-06,0.0007903896871788,0.351234836718318,0.0,0.0,0.0,0.0,-1.2e-05,0.048189,2e-05
1.50748123898556e-06,0.0009275953279008,0.380492271253063,0.0,0.0,0.0,0.0,-2.1e-05,0.057045,3e-05
1.88278824728773e-06,0.0010757725049366,0.409746793622653,0.0,0.0,0.0,0.0,-3.3e-05,0.067007,3e-05
2.31572150673797e-06,0.0012349200841859,0.438998179922408,0.0,0.0,0.0,0.0,-5e-05,0.078575,5e-05
2.81039489390601e-06,0.0014050368475844,0.468246206271648,0.0,0.0,0.0,0.0,-7.1e-05,0.091298,6e-05
3.37092181281972e-06,0.0015861214931134,0.497490648815412,0.0,0.0,0.0,0.0,-9.8e-05,0.104123,8e-05
4.00141516348644e-06,0.0017781726348093,0.526731283726167,0.0,0.0,0.0,0.0,-0.000129,0.120013,0.0001
4.70598731041556e-06,0.0019811888027747,0.55596788720552,0.0,0.0,0.0,0.0,-0.000167,0.134989,0.00013
5.48875005113864e-06,0.0021951684431892,0.585200235485936,0.0,0.0,0.0,0.0,-0.000209,0.152854,0.00016
6.35381458474194e-06,0.0024201099183216,0.614428104832448,0.0,0.0,0.0,0.0,-0.000257,0.171636,0.0002
7.30529148040021e-06,0.0026560115065426,0.643651271544369,0.0,0.0,0.0,0.0,-0.000311,0.191555,0.00025
8.34729064591546e-06,0.0029028714023374,0.672869511957002,0.0,0.0,0.0,0.0,-0.000371,0.212909,0.0003
9.48392129626317e-06,0.0031606877163198,0.702082602443358,0.0,0.0,0.0,0.0,-0.000438,0.23618,0.000359
1.07192919221398e-05,0.003429458475247,0.731290319415862,0.0,0.0,0.0,0.0,-0.000512,0.260363,0.000429
1.20575102585177e-05,0.0037091816220343,0.760492439328066,0.0,0.0,0.0,0.0,-0.000592,0.286168,0.000509
1.35026832532025e-05,0.0039998550157709,0.78968873867636,0.0,0.0,0.0,0.0,-0.000681,0.31396,0.000599
1.5058917035408e-05,0.0043014764317364,0.818878994001683,0.0,0.0,0.0,0.0,-0.000776,0.342762,0.000709
1.67303168843212e-05,0.0046140435614177,0.848062981891235,0.0,0.0,0.0,0.0,-0.00088,0.373903,0.000829
1.85209871976892e-05,0.0049375540125268,0.877240478980181,0.0,0.0,0.0,0.0,-0.00099,0.406055,0.000969
2.04350314603969e-05,0.0052720053090189,0.906411261953368,0.0,0.0,0.0,0.0,-0.001109,0.440645,0.001118
2.24765522130741e-05,0.0056173948911119,0.935575107547028,0.0,0.0,0.0,0.0,-0.001226,0.476247,0.001288
2.46496510206653e-05,0.005973720115305,0.964731792550492,0.0,0.0,0.0,0.0,-0.001358,0.513692,0.001478
2.69584284410866e-05,0.0063409782544001,0.993881093807893,0.0,0.0,0.0,0.0,-0.0015,0.553352,0.001698
2.94069839937884e-05,0.0067191664975215,1.02302278821988,0.0,0.0,0.0,0.0,-0.001649,0.594184,0.001927
3.1999416128427e-05,0.0071082819501387,1.05215665274532,0.0,0.0,0.0,0.0,-0.001805,0.637615,0.002197
3.47398221934593e-05,0.0075083216340872,1.08128246440301,0.0,0.0,0.0,0.0,-0.001957,0.682209,0.002486
3.76322984047975e-05,0.0079192824875924,1.11040000027337,0.0,0.0,0.0,0.0,-0.002131,0.728826,0.002796
4.06809398144635e-05,0.0083411613652925,1.13950903750019,0.0,0.0,0.0,0.0,-0.002316,0.777744,0.003146
4.3889840279246e-05,0.0087739550382626,1.16860935329226,0.0,0.0,0.0,0.0,-0.002507,0.827993,0.003525
4.72630924293445e-05,0.0092176601940393,1.19770072492516,0.0,0.0,0.0,0.0,-0.002685,0.880952,0.003944
5.08047876370816e-05,0.0096722734366465,1.22678292974292,0.0,0.0,0.0,0.0,-0.002887,0.935127,0.004394
5.45190159855621e-05,0.0101377912866212,1.2558557451597,0.0,0.0,0.0,0.0,-0.003102,0.991449,0.004883
5.84098662373825e-05,0.0106142101810395,1.28491894866157,0.0,0.0,0.0,0.0,-0.003318,1.050134,0.005412
6.24814258033224e-05,0.0111015264735452,1.31397231780812,0.0,0.0,0.0,0.0,-0.003573,1.110261,0.005992
6.67377807110864e-05,0.0115997364343763,1.34301563023424,0.0,0.0,0.0,0.0,-0.003788,1.173141,0.006621
7.11830155740007e-05,0.0121088362503945,1.37204866365179,0.0,0.0,0.0,0.0,-0.004011,1.237523,0.0073
7.58212135597796e-05,0.012628822025114,1.40107119585128,0.0,0.0,0.0,0.0,-0.004266,1.304625,0.008039
8.06564563592473e-05,0.0131596897787311,1.43008300470361,0.0,0.0,0.0,0.0,-0.004525,1.372442,0.008798
8.56928241551088e-05,0.0137014354481555,1.45908386816176,0.0,0.0,0.0,0.0,-0.004795,1.444273,0.009656
9.09343955907272e-05,0.0142540548870405,1.48807356426246,0.0,0.0,0.0,0.0,-0.005055,1.516833,0.010565
9.6385247738924e-05,0.014817543865815,1.51705187112793,0.0,0.0,0.0,0.0,-0.005337,1.591846,0.011524
0.0001020494560707,0.015391898071716,1.54601856696755,0.0,0.0,0.0,0.0,-0.005626,1.668761,0.012552
0.0001079310944241,0.0159771131088216,1.57497343007958,0.0,0.0,0.0,0.0,-0.005909,1.748309,0.013661
