thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,Linear_vel,lift
0,0,0,-0,-0,-0,0,0
3.92156894371571e-10,3.13698481926633e-06,0.0167291376358059,-1.75959426732717e-11,-1.4075544523867e-07,-0.000750631186250143,0,0
3.13725155275528e-09,1.25479152659444e-05,0.0334581472227278,-1.40767532286552e-10,-5.63021721990296e-07,-0.00150126205778433,0,0
1.05882037290544e-08,2.82327193063072e-05,0.0501869007128619,-4.75090371628487e-10,-1.26679865306356e-06,-0.00225189229988673,0,0
2.50978971581987e-08,5.01912768852051e-05,0.0669152700602646,-1.1261399751122e-09,-2.25208594363654e-06,-0.00300252159784179,0,0
4.90191615442581e-08,7.84234199264293e-05,0.0836431272219326,-2.19949172375036e-09,-3.51888318036221e-06,-0.00375314963693435,0,0
8.47047545542441e-08,0.00011292893233435,0.100370344158783,-3.80072082260535e-09,-5.06718983226296e-06,-0.00450377610244975,0,0
1.34507343807557e-07,0.000153707549995374,0.117096792836633,-6.03540225398084e-09,-6.89700525013422e-06,-0.00525440067967403,0,0
2.00779488869519e-07,0.000200758960780033,0.133822345227181,-9.00911073534509e-09,-9.00832866676812e-06,-0.006005023053894,0,-1e-06
2.85873623241357e-07,0.000254082804545448,0.150546873308986,-1.28274206749248e-08,-1.14011591969535e-05,-0.0067556429103974,0,1e-06
3.92142036358001e-07,0.000313678673137871,0.167270249068445,-1.75959061256976e-08,-1.40754958375504e-05,-0.00750625993447301,0,-4e-06
5.21936855582152e-07,0.000379546110396145,0.183992344500779,-2.34201407434606e-08,-1.70313374671919e-05,-0.00825687381141083,0,-5e-06
6.77610028196574e-07,0.0004516846121548,0.200713031611004,-3.04056977399496e-08,-2.02686828465825e-05,-0.00900748422650215,0,-1.4e-05
8.61513303407404e-07,0.000530093626248328,0.217432182414921,-3.86581498400341e-08,-2.37875306184976e-05,-0.00975809086503972,0,-2.5e-05
1.07599821434071e-06,0.000614772552515004,0.234149668940087,-4.82830692406601e-08,-2.75878793074859e-05,-0.0105086934123179,0,-5.2e-05
1.32341606004223e-06,0.000705720742801714,0.250865363226797,-5.93860275575624e-08,-3.16697273203165e-05,-0.0112592915536327,0,-8e-05
1.60611788748037e-06,0.000802937500969044,0.267579137329068,-7.20725957926518e-08,-3.60330729454567e-05,-0.012009884974282,0,-0.000123
1.92645447355337e-06,0.000906422082896202,0.284290863315611,-8.64483442798542e-08,-4.06779143535199e-05,-0.0127604733595657,0,-0.000173
2.28677630709158e-06,0.00101617369648711,0.301000413270814,-1.02618842646674e-07,-4.56042495971159e-05,-0.0135110563947859,0,-0.000229
2.68943357087108e-06,0.00113219150167631,0.317707659295724,-1.20689659767602e-07,-5.08120766108515e-05,-0.0142616337652467,0,-0.000296
