thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,Linear_vel,lift
0,0,0,0,0,0,0,0
6.6564218653786e-10,5.32473052360238e-06,0.0283963815892921,0,0,0,0,-0
5.32513137867083e-09,2.1298881338124e-05,0.0567925458300169,0,0,0,0,0
1.79722840125516e-08,4.79223301760988e-05,0.085188275375271,0,0,0,0,0
4.26008553862021e-08,8.51948732591886e-05,0.113583352881478,0,0,0,0,0
8.32045090909763e-08,0.000133116225299883,0.141977561010052,0,0,0,0,0
1.43776786441967e-07,0.000191686019503506,0.170370682429061,0,0,0,0,0
2.2831107591437e-07,0.000260903807571309,0.198762499814893,0,0,0,0,-1e-06
3.4080058257593e-07,0.000340769059704019,0.227152795853915,0,0,0,0,1e-06
4.8523829752119e-07,0.000431281164605547,0.255541353244139,0,0,0,0,-4e-06
6.65616967310877e-07,0.000532439429487626,0.283927954696884,0,0,0,0,-6e-06
8.85929063409172e-07,0.000644243080075367,0.312312382938443,0,0,0,0,-1.3e-05
1.15016675162882e-06,0.000766691260613286,0.340694420711738,0,0,0,0,-3.2e-05
1.46232186156841e-06,0.000899783033871482,0.369073850777994,0,0,0,0,-5.3e-05
1.82638585606471e-06,0.00104351738115305,0.39745045591839,0,0,0,0,-9.5e-05
2.24634980063842e-06,0.00119789320230166,0.42582401893573,0,0,0,0,-0.000144
2.72620433294771e-06,0.00136290931571065,0.454194322656102,0,0,0,0,-0.000209
3.26993963223934e-06,0.00153856445833092,0.482561149930542,0,0,0,0,-0.000293
3.88154538881316e-06,0.00172485728568159,0.510924283636695,0,0,0,0,-0.000383
4.56501077348284e-06,0.00192178637185989,0.539283506680474,0,0,0,0,-0.000497
5.32432440704033e-06,0.00212935020955226,0.567638601997728,0,0,0,0,-0.000617
6.16347432972269e-06,0.00234754721004549,0.5959893525559,0,0,0,0,-0.000756
7.08644797071029e-06,0.00257637570323939,0.624335541355684,0,0,0,0,-0.000915
8.09723211756712e-06,0.00281583393765914,0.652676951432696,0,0,0,0,-0.001084
9.19981288576071e-06,0.00306592008046888,0.681013365859124,0,0,0,0,-0.00128
1.03981756881302e-05,0.00332663221748593,0.709344567745396,0,0,0,0,-0.001488
1.16963052044002e-05,0.00359796835319514,0.737670340241836,0,0,0,0,-0.001717
1.30981853506657e-05,0.00387992641076436,0.765990466540326,0,0,0,0,-0.001968
1.46077992489037e-05,0.00417250423206003,0.794304729875963,0,0,0,0,-0.00223
1.62291291964869e-05,0.00447569957766415,0.822612913528721,0,0,0,0,-0.002519
1.79661566357052e-05,0.00478951012689117,0.850914800825108,0,0,0,0,-0.00282
1.98228621232912e-05,0.00511393347780555,0.879210175139825,0,0,0,0,-0.003141
2.18032252999415e-05,0.00544896714724078,0.907498819897425,0,0,0,0,-0.003452
2.39112248598794e-05,0.00579460857081745,0.935780518573966,0,0,0,0,-0.003812
2.61508385203677e-05,0.00615085510296395,0.964055054698677,0,0,0,0,-0.004179
2.8526042991306e-05,0.00651770401693594,0.992322211855607,0,0,0,0,-0.004587
3.10408139447457e-05,0.00689515250483719,1.02058177368528,0,0,0,0,-0.004989
3.36991259845015e-05,0.00728319767764167,1.04883352388637,0,0,0,0,-0.005378
3.65049526157058e-05,0.00768183656521534,1.07707724621733,0,0,0,0,-0.005846
