thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,Linear_vel,lift
0,0,0,0,0,0,0,0
5.63707613770869e-10,4.50939296243694e-06,0.0240486576310386,0,0,0,0,0
4.50965573211187e-09,1.80375373357513e-05,0.0480971311976584,0,0,0,0,0
1.52200589725755e-08,4.05843295776918e-05,0.0721452366368495,0,0,0,0,0
3.6077080179062e-08,7.21495971189301e-05,0.0961927898884195,0,0,0,0,0
7.04628045340357e-08,0.000112733098364107,0.120239606896402,0,0,0,0,0
1.21759213674317e-07,0.000162334522693795,0.144285503610467,0,0,0,0,0
1.93348159804897e-07,0.000220953490467246,0.168330295987327,0,0,0,0,-0
2.88611339815941e-07,0.000288589553024221,0.192373799992147,0,0,0,0,-0
4.10930269396731e-07,0.000365242192689963,0.216415831599953,0,0,0,0,-3e-06
5.63686257158296e-07,0.000450910822777684,0.240456206797041,0,0,0,0,-7e-06
7.5026037875118e-07,0.000545594787594187,0.264494741582384,0,0,0,0,-1.7e-05
9.74033450986796e-07,0.000649293362443922,0.288531251969043,0,0,0,0,-3.3e-05
1.23838600596286e-06,0.000762005753635399,0.312565553985572,0,0,0,0,-5.9e-05
1.54669826518884e-06,0.00088373109848681,0.336597463677427,0,0,0,0,-9.4e-05
1.90235011371343e-06,0.00101446846533244,0.360626797108376,0,0,0,0,-0.000141
2.30872107425253e-06,0.00115421685353053,0.384653370361904,0,0,0,0,-0.0002
2.76919028133363e-06,0.00130297519347017,0.408676999542622,0,0,0,0,-0.000273
3.28713645541865e-06,0.0014607423465796,0.432697500777675,0,0,0,0,-0.000359
3.86593787705549e-06,0.00162751710533544,0.45671469021815,0,0,0,0,-0.000461
4.50897236101107e-06,0.00180329819327151,0.480728384040479,0,0,0,0,-0.000579
5.21961723042697e-06,0.00198808426498858,0.50473839844785,0,0,0,0,-0.000709
6.00124929096683e-06,0.00218187390616502,0.528744549671614,0,0,0,0,-0.00086
6.85724480496785e-06,0.00238466563356685,0.55274665397269,0,0,0,0,-0.001025
7.79097946559637e-06,0.00259645789506031,0.576744527642969,0,0,0,0,-0.00121
