thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,Linear_vel,lift
0,0,0,0,0,0,0,0
4.65684613318059e-10,3.72516041370346e-06,0.019865826786634,0,0,0,0,0
3.72547262891145e-09,1.49006131413916e-05,0.0397315015157729,0,0,0,0,0
1.25734460621568e-08,3.35262726437701e-05,0.0595968721310857,0,0,0,0,0
2.98036441558995e-08,5.96019963558889e-05,0.0794617865785689,0,0,0,0,0
5.8210041992711e-08,9.3127584688331e-05,0.0993260928077109,0,0,0,0,0
1.0058652910989e-07,0.000134102781028509,0.119189638772655,0,0,0,0,0
1.5972688811636e-07,0.000182527271743366,0.139052272433365,0,0,0,0,-0
2.38424773304722e-07,0.000238400686180782,0.158913841756786,0,0,0,0,1e-06
3.39473689269624e-07,0.000301722596673141,0.17877419471801,0,0,0,0,-5e-06
4.65666969526989e-07,0.00037249251854035,0.198633179301441,0,0,0,0,-1e-06
6.19797755132389e-07,0.000450709910093632,0.218490643501955,0,0,0,0,-1.3e-05
8.04658973300695e-07,0.000536374172639408,0.238346435326067,0,0,0,0,-1.9e-05
1.02304331603036e-06,0.000629484650484162,0.258200402793091,0,0,0,0,-4e-05
1.27774321872348e-06,0.000730040630939629,0.278052393936307,0,0,0,0,-6.2e-05
1.57155083881684e-06,0.000838041344327552,0.297902256804119,0,0,0,0,-9.9e-05
1.90725803441045e-06,0.000953485963986376,0.317749839461225,0,0,0,0,-0.000143
2.28765634288924e-06,0.00107637360627698,0.337594989989774,0,0,0,0,-0.000204
2.71553695956852e-06,0.00120670333058981,0.357437556490533,0,0,0,0,-0.000271
3.19369071631905e-06,0.00134447413935201,0.377277387084044,0,0,0,0,-0.000348
3.72490806021249e-06,0.00148968497803477,0.397114329911795,0,0,0,0,-0.000443
4.31197903215663e-06,0.00164233473516185,0.416948233137374,0,0,0,0,-0.000537
4.95769324555091e-06,0.00180242224231772,0.436778944947637,0,0,0,0,-0.000651
5.66483986491411e-06,0.0019699462741566,0.456606313553866,0,0,0,0,-0.000776
6.43620758455845e-06,0.00214490554841221,0.476430187192934,0,0,0,0,-0.000906
7.27458460722819e-06,0.00232729872590672,0.496250414128464,0,0,0,0,-0.001061
8.18275862276025e-06,0.00251712441056212,0.516066842651994,0,0,0,0,-0.001221
9.16351678675833e-06,0.00271438114940981,0.535879321084133,0,0,0,0,-0.001402
1.0219645699245e-05,0.00291906743260253,0.555687697775727,0,0,0,0,-0.001591
1.13539313833392e-05,0.00313118169342553,0.575491821109016,0,0,0,0,-0.001799
1.25691592639322e-05,0.00335072230830863,0.595291539498798,0,0,0,0,-0.002021
1.38681141463595e-05,0.00357768759683886,0.615086701393586,0,0,0,0,-0.002255
1.5253580195101e-05,0.00381207582177293,0.634877155276771,0,0,0,0,-0.002507
1.6728340912451e-05,0.0040538851890507,0.654662749667778,0,0,0,0,-0.002763
1.829517911723e-05,0.0043031138478091,0.674443333123228,0,0,0,0,-0.003041
1.9956876923472e-05,0.00455975989039596,0.694218754238099,0,0,0,0,-0.003318
2.17162157191341e-05,0.004823821352385,0.713988861646881,0,0,0,0,-0.003588
