thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,Linear_vel,lift
0,0,0,0,0,0,0,0
5.80304865401414e-10,4.64205766360287e-06,0.0247555981782138,0,0,0,0,0
4.64243359345635e-09,1.85681951230035e-05,0.0495110068725975,0,0,0,0,0
1.56681833960052e-08,4.17783057851902e-05,0.0742660366007711,0,0,0,0,0
3.71392981844456e-08,7.42722119958164e-05,0.0990204978832554,0,0,0,0,0
7.25374419194452e-08,0.000116049665040413,0.123774201244922,0,0,0,0,0
1.25344171961313e-07,0.000167110345147082,0.148526957216445,0,0,0,0,0
1.99040912421485e-07,0.000227453861487843,0.173278576335748,0,0,0,0,-1e-06
2.97108927517172e-07,0.000297079752182805,0.198028869149457,0,0,0,0,1e-06
4.23029294921794e-07,0.000375987484302463,0.222777646214351,0,0,0,0,-4e-06
5.80282879122254e-07,0.000464176453873074,0.247524718098809,0,0,0,0,-5e-06
7.72350304775952e-07,0.000561645985880035,0.272269895384263,0,0,0,0,-1.4e-05
1.00271193006832e-06,0.000668395334274068,0.297012988666646,0,0,0,0,-2.6e-05
1.27484782007299e-06,0.000784423681976342,0.321753808557842,0,0,0,0,-5.1e-05
1.59223772011828e-06,0.000909730140884668,0.346492165687138,0,0,0,0,-8.7e-05
1.95836102914788e-06,0.0010443137518809,0.371227870702669,0,0,0,0,-0.000123
2.37669677309206e-06,0.00118817348483782,0.395960734272871,0,0,0,0,-0.000187
2.85072357823996e-06,0.00134130823862678,0.420690567087928,0,0,0,0,-0.000248
3.38391964460447e-06,0.00150371684112663,0.445417179861222,0,0,0,0,-0.000334
3.97976271931345e-06,0.00167539804923271,0.470140383330785,0,0,0,0,-0.000422
4.64173006997987e-06,0.00185635054886589,0.494859988260739,0,0,0,0,-0.000528
5.37329845808988e-06,0.00204657295498293,0.519575805442753,0,0,0,0,-0.000651
6.17794411239296e-06,0.00224606381158712,0.544287645697489,0,0,0,0,-0.00078
7.05914270228888e-06,0.00245482159173947,0.568995319876047,0,0,0,0,-0.000936
8.02036931122528e-06,0.00267284469756985,0.593698638861417,0,0,0,0,-0.001092
9.06509841010671e-06,0.00290013146029023,0.618397413569921,0,0,0,0,-0.001281
1.01968038306942e-05,0.0031366801402064,0.643091454952668,0,0,0,0,-0.001478
1.14189587390072e-05,0.0033824889267319,0.667780573996993,0,0,0,0,-0.001692
1.27350356087651e-05,0.00363755593840187,0.692464581727911,0,0,0,0,-0.001921
1.41485061947718e-05,0.00390187922288734,0.717143289209556,0,0,0,0,-0.002164
1.56628415063731e-05,0.00417545675700988,0.741816507546635,0,0,0,0,-0.002429
1.72815117808847e-05,0.00445828644675743,0.766484047885866,0,0,0,0,-0.0027
1.90079864570072e-05,0.00475036612730058,0.791145721417431,0,0,0,0,-0.002998
2.08457341482991e-05,0.00505169356300851,0.815801339376416,0,0,0,0,-0.003303
2.27982226166124e-05,0.00536226644746636,0.840450713044257,0,0,0,0,-0.003596
2.48689187455425e-05,0.00568208240349307,0.865093653750186,0,0,0,0,-0.003938
2.70612885139247e-05,0.00601113898315951,0.889729972872672,0,0,0,0,-0.004285
2.93787969692571e-05,0.00634943366780688,0.91435948184087,0,0,0,0,-0.004675
3.18249082012178e-05,0.00669696386806667,0.938981992136058,0,0,0,0,-0.00504
3.4403085315134e-05,0.0070537269238796,0.963597315293086,0,0,0,0,-0.005412
3.71167904054766e-05,0.00741972010451682,0.988205262901814,0,0,0,0,-0.005838
3.99694845293582e-05,0.00779494060860008,1.01280564660855,0,0,0,0,-0.006297
4.29646276800449e-05,0.00817938556412381,1.03739827811752,0,0,0,0,-0.00674
4.61056787604753e-05,0.00857305202847666,1.06198296919225,0,0,0,0,-0.007152
4.9396095556778e-05,0.00897593698846445,1.08655953165708,0,0,0,0,-0.007632
