thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,Linear_vel,lift
0,0,0,0,0,0,0,0
4.33782070134322e-10,3.47000781499209e-06,0.018505374714118,0,0,0,0,0
3.47025257691947e-09,1.38800047004611e-05,0.037010607787707,0,0,0,0,0
1.17120800356409e-08,3.12299109779857e-05,0.0555155575813222,0,0,0,0,0
2.77618931200329e-08,5.5519593851137e-05,0.0740200824576868,0,0,0,0,0
5.42222607411102e-08,8.67488674060818e-05,0.0925240407827766,0,0,0,0,0
9.36956721279648e-08,0.000124917492613395,0.111027290926904,0,0,0,0,0
1.48784516906204e-07,0.000170025177329469,0.1295296912658,0,0,0,0,-0
2.22091065182288e-07,0.000222071576299333,0.148031100181704,0,0,0,0,1e-06
3.16217447621769e-07,0.000281056291158563,0.166531376064439,0,0,0,0,-5e-06
4.33765635536973e-07,0.00034697887043701,0.185030377312504,0,0,0,0,-2e-06
5.77337420968187e-07,0.000419838809561717,0.203527962334152,0,0,0,0,-1.3e-05
7.4953439677075e-07,0.000499635550861348,0.222023989548477,0,0,0,0,-1.9e-05
9.52957936702536e-07,0.000586368483569916,0.240518317386495,0,0,0,0,-4.1e-05
1.19020917551065e-06,0.000680036943831709,0.259010804292231,0,0,0,0,-6e-05
1.46388898902716e-06,0.000780640214706331,0.277501308723799,0,0,0,0,-9.6e-05
1.77659797425856e-06,0.000888177526174134,0.295989689154488,0,0,0,0,-0.000142
2.13093642947599e-06,0.00100264805514246,0.314475804073843,0,0,0,0,-0.000189
2.52950433432907e-06,0.00112405092545137,0.33295951198875,0,0,0,0,-0.000258
2.97490132992279e-06,0.00125238520788072,0.351440671424519,0,0,0,0,-0.000331
3.4697266989352e-06,0.00138764992015716,0.369919140925964,0,0,0,0,-0.000415
4.01657934572189e-06,0.00152984402696172,0.38839477905849,0,0,0,0,-0.000515
4.61805777641638e-06,0.00167896643993788,0.406867444409171,0,0,0,0,-0.000617
5.27676007904713e-06,0.00183501601769935,0.425336995587838,0,0,0,0,-0.000737
5.99528390365216e-06,0.00199799156583942,0.443803291228155,0,0,0,0,-0.000868
6.77622644238417e-06,0.00216789183693974,0.462266189988706,0,0,0,0,-0.001003
7.62218440965907e-06,0.00234471553058024,0.480725550554073,0,0,0,0,-0.001161
8.5357540222461e-06,0.00252846129334848,0.49918123163592,0,0,0,0,-0.001326
9.51953097942109e-06,0.0027191277188505,0.517633091974075,0,0,0,0,-0.001506
1.05761104430975e-05,0.0029167133477215,0.536080990337608,0,0,0,0,-0.001703
1.17080870179451e-05,0.00312121666763683,0.554524785525917,0,0,0,0,-0.001909
1.29180547315475e-05,0.00333263611332396,0.572964336369802,0,0,0,0,-0.002131
1.4208607014548e-05,0.00355097006657375,0.591399501732553,0,0,0,0,-0.002363
1.55823366807834e-05,0.00377621685625363,0.609830140511023,0,0,0,0,-0.002613
1.70418359074562e-05,0.00400837475831988,0.628256111636716,0,0,0,0,-0.002871
