thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,Linear_vel,lift
0,0,0,0,0,0,0,0
3.51326348131235e-10,3.51311530692847e-06,0.0234197751888698,0,0,0,0,0
2.81060872004465e-09,1.4052444019439e-05,0.0468394356609713,0,0,0,0,-0
9.48579281418524e-09,3.16179345130254e-05,0.0702588667000981,0,0,0,0,0
2.24848036780126e-08,5.62095007466319e-05,0.0936779535911677,0,0,0,0,0
4.39155353835969e-08,8.78270222640861e-05,0.117096581620783,0,0,0,0,0
7.58858407016594e-08,0.000126470344193303,0.140514636077796,0,0,0,0,0
1.20503520777169e-07,0.000172139277248355,0.163932002253865,0,0,0,0,0
1.79876314804004e-07,0.000224833597729949,0.187348565444024,0,0,0,0,-1e-06
2.56111889703971e-07,0.000284553047525907,0.210764210947236,0,0,0,0,2e-06
3.51317829794623e-07,0.000351297334113552,0.234178824066962,0,0,0,0,-4e-06
4.6760162647792e-07,0.000425066130559867,0.257592290111719,0,0,0,0,-4e-06
6.07070667904941e-07,0.000505859075524522,0.281004494395643,0,0,0,0,-1.3e-05
7.71832228662359e-07,0.000593675773260354,0.30441532223905,0,0,0,0,-2.6e-05
9.63993459444626e-07,0.000688515793615911,0.327824658968998,0,0,0,0,-4.6e-05
1.18566137673671e-06,0.000790378672037841,0.35123238991985,0,0,0,0,-7.9e-05
1.43894285249002e-06,0.00089926390957249,0.374638400433832,0,0,0,0,-0.000113
1.72594460380265e-06,0.0010151709728686,0.398042575861602,0,0,0,0,-0.000158
2.04877318260462e-06,0.00113809929418051,0.421444801562801,0,0,0,0,-0.000207
2.40953496533131e-06,0.00126804827136972,0.444844962906625,0,0,0,0,-0.00026
2.81033614261303e-06,0.00140501726790923,0.468242945272378,0,0,0,0,-0.000326
3.25328270895841e-06,0.00154900561288541,0.491638634050042,0,0,0,0,-0.000393
3.7404804524303e-06,0.00170001260100234,0.515031914640828,0,0,0,0,-0.000474
4.27403494434283e-06,0.00185803749258416,0.538422672457748,0,0,0,0,-0.000562
4.85605152893109e-06,0.00202307951358003,0.561810792926168,0,0,0,0,-0.000656
5.48863531306063e-06,0.00219513785556684,0.585196161484374,0,0,0,0,-0.000765
6.17389115589965e-06,0.00237421167575318,0.60857866358413,0,0,0,0,-0.000876
6.91392365861231e-06,0.0025603000969846,0.631958184691244,0,0,0,0,-0.001003
7.71083715405081e-06,0.00275340220774647,0.655334610286123,0,0,0,0,-0.001131
8.56673569645371e-06,0.00295351706216941,0.678707825864337,0,0,0,0,-0.001278
9.48372305112055e-06,0.00316064368003357,0.70207771693718,0,0,0,0,-0.001423
1.04639026841388e-05,0.00337478104677327,0.725444169032231,0,0,0,0,-0.001585
1.15093777520499e-05,0.0035959281134824,0.748807067693913,0,0,0,0,-0.001756
1.26222510915598e-05,0.00382408379691935,0.772166298484055,0,0,0,0,-0.001938
1.38046252092399e-05,0.00405924697951229,0.795521746982453,0,0,0,0,-0.002134
1.50586022712278e-05,0.0043014165093644,0.818873298787429,0,0,0,0,-0.002331
1.63862840929406e-05,0.00455059120025995,0.842220839516393,0,0,0,0,-0.00254
1.77897721287358e-05,0.00480676983167014,0.865564254806402,0,0,0,0,-0.002755
1.92711674616891e-05,0.00506995114875842,0.888903430314718,0,0,0,0,-0.002977
2.08325707932382e-05,0.00534013386238731,0.912238251719376,0,0,0,0,-0.003214
2.24760824329309e-05,0.00561731664912459,0.935568604719734,0,0,0,0,-0.003421
2.42038022881206e-05,0.00590149815124954,0.95889437503704,0,0,0,0,-0.00368
2.60178298536798e-05,0.00619267697675977,0.982215448414988,0,0,0,0,-0.00392
2.79202642017331e-05,0.00649085169937778,1.00553171062028,0,0,0,0,-0.004212
2.99132039713531e-05,0.00679602085855856,1.02884304744318,0,0,0,0,-0.004456
3.1998747358301e-05,0.00710818295949614,1.05214934469809,0,0,0,0,-0.004763
3.41789921047224e-05,0.00742733647313109,1.07545048822408,0,0,0,0,-0.005026
3.64560354889028e-05,0.00775347983615797,1.09874636388548,0,0,0,0,-0.005356
3.88319743149757e-05,0.00808661145103318,1.12203685757242,0,0,0,0,-0.005582
4.13089049026587e-05,0.00842672968598271,1.14532185520138,0,0,0,0,-0.005955
4.38889230769837e-05,0.00877383287501,1.16860124271578,0,0,0,0,-0.006252
4.65741241580176e-05,0.00912791931790416,1.1918749060865,0,0,0,0,-0.006558
4.93666029506283e-05,0.00948898728024832,1.21514273131248,0,0,0,0,-0.00688
5.22684537341973e-05,0.00985703499342815,1.23840460442124,0,0,0,0,-0.007222
5.5281770252378e-05,0.0102320606546405,1.26166041146946,0,0,0,0,-0.007575
5.84086457028164e-05,0.0106140624269024,1.28491003854354,0,0,0,0,-0.007832
6.16511727269317e-05,0.0110030384390597,1.30815337176015,0,0,0,0,-0.008364
6.50114433996439e-05,0.0113989867857963,1.33139029726677,0,0,0,0,-0.008653
