thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,Linear_vel,lift
0,0,0,0,0,0,0,0
6.35909991225798e-10,5.08683012410607e-06,0.027127351533211,0,0,0,0,-0
5.08727408816474e-09,2.034728156067e-05,0.0542544954261488,0,0,0,0,0
1.71695171924287e-08,4.57812375016913e-05,0.0813812240401296,0,0,0,0,0
4.06980057958421e-08,8.13885032686937e-05,0.108507329739648,0,0,0,0,0
7.94880187780697e-08,0.000127168806313906,0.135632604893968,0,0,0,0,0
1.37354718204245e-07,0.000183121796222033,0.162756841878708,0,0,0,0,0
2.18113120117914e-07,0.000249247044713502,0.189879833077435,0,0,0,0,-0
3.25578065346518e-07,0.000325544045647265,0.217001370883251,0,0,0,0,0
4.63564190295059e-07,0.000412012215024932,0.244121247700383,0,0,0,0,-4e-06
6.35885897754751e-07,0.000508650890995052,0.271239255945772,0,0,0,0,-7e-06
8.46357327700144e-07,0.00061545933385842,0.29835518805066,0,0,0,0,-1.5e-05
1.09879232809778e-06,0.00073243672607384,0.325468836462181,0,0,0,0,-3.4e-05
1.39700442571137e-06,0.000859582172263576,0.35257999364495,0,0,0,0,-5.9e-05
1.74480679691854e-06,0.000996894699221328,0.37968845208265,0,0,0,0,-9.6e-05
2.14601223851486e-06,0.00114437325591872,0.406794004279621,0,0,0,0,-0.00015
2.60443313854095e-06,0.00130201671351416,0.433896442762447,0,0,0,0,-0.000213
3.12388144708188e-06,0.00146982386536094,0.460995560081547,0,0,0,0,-0.000293
3.70816864711276e-06,0.00164779342701626,0.488091148812761,0,0,0,0,-0.000383
4.36110572531081e-06,0.00183592403625214,0.515183001558935,0,0,0,0,-0.000489
5.08650314288825e-06,0.0020342142530644,0.542270910951516,0,0,0,0,-0.000615
5.88817080642513e-06,0.00224266255968481,0.56935466965213,0,0,0,0,-0.000754
6.76991803870685e-06,0.00246126736059224,0.596434070354176,0,0,0,0,-0.000916
7.7355535495662e-06,0.00269002698252496,0.62350890578441,0,0,0,0,-0.001093
