thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W,W_dot_plus,lift
1.68057910934501e-05,0.0038397978024387,0.58460526672682,0,0,0,0,0,-0.002792
1.8287339552955e-05,0.00406216534937685,0.601253778228952,0,0,0,0,0,-0.003051
1.98534535956332e-05,0.00429077575797103,0.617897687599778,0,0,0,0,0,-0.003315
2.1506474166274e-05,0.00452562727838573,0.63453686744308,0,0,0,0,0,-0.003564
2.32487415444738e-05,0.0047667181130149,0.651171190398845,0,0,0,0,0,-0.003855
2.50825953267082e-05,0.00501404641649515,0.66780052914423,0,0,0,0,0,-0.004153
2.70103744084308e-05,0.00526761029572012,0.684424756394549,0,0,0,0,0,-0.004472
2.90344169661675e-05,0.00552740780985499,0.701043744904235,0,0,0,0,0,-0.004783
3.11570604396348e-05,0.00579343697035136,0.717657367467822,0,0,0,0,0,-0.005118
3.33806415138148e-05,0.00606569574096229,0.734265496920915,0,0,0,0,0,-0.005454
3.57074961011054e-05,0.0063441820377582,0.750868006141167,0,0,0,0,0,-0.005816
3.81399593234274e-05,0.00662889372914229,0.767464768049247,0,0,0,0,0,-0.00613
4.06803654943351e-05,0.00691982863586752,0.784055655609815,0,0,0,0,0,-0.006543
4.33310481011764e-05,0.00721698453105291,0.800640541832496,0,0,0,0,0,-0.006937
4.60943397872201e-05,0.00752035914020039,0.817219299772851,0,0,0,0,0,-0.007287
4.89725723337873e-05,0.00782995014121288,0.833791802533347,0,0,0,0,0,-0.007696
5.1968076642419e-05,0.00814575516441117,0.850357923264329,0,0,0,0,0,-0.008099
5.50831827170474e-05,0.00846777179255289,0.866917535164993,0,0,0,0,0,-0.008534
5.83202196461286e-05,0.00879599756085047,0.883470511484355,0,0,0,0,0,-0.008889
6.16815155848291e-05,0.00913042995699032,0.90001672552222,0,0,0,0,0,-0.00948
6.51693977372373e-05,0.00947106642115179,0.916556050630153,0,0,0,0,0,-0.009881
6.87861923384852e-05,0.00981790434602697,0.933088360212452,0,0,0,0,0,-0.01032
7.25342246370051e-05,0.0101709410768406,0.949613527727107,0,0,0,0,0,-0.010673
7.64158188767079e-05,0.0105301739113703,0.96613142668678,0,0,0,0,0,-0.01118
8.04332982791696e-05,0.0108956000999675,0.982641930659767,0,0,0,0,0,-0.011682
8.45889850258911e-05,0.0112672168455779,0.999144913270966,0,0,0,0,0,-0.012201
8.88852002404937e-05,0.0116450213037638,1.01564024820285,0,0,0,0,0,-0.012715
9.33242639709647e-05,0.012029010582725,1.03212780919641,0,0,0,0,0,-0.013201
9.7908495171901e-05,0.0124191817433214,1.04860747005218,0,0,0,0,0,-0.013671
0.000102640211686744,0.0128155317990955,1.06507910463111,0,0,0,0,0,-0.014199
0.000107521730230061,0.0132180577162949,1.08154258685564,0,0,0,0,0,-0.01475
0.000112555366369798,0.0136267564138962,1.09799779071057,0,0,0,0,0,-0.015275
0.000117743434509558,0.0140416247636276,1.11444459024408,0,0,0,0,0,-0.015819
0.000123088247870877,0.0144626595899939,1.13088285956867,0,0,0,0,0,-0.016305
0.000128592118475542,0.0148898576702998,1.14731247286215,0,0,0,0,0,-0.016886
0.000134257357127882,0.0153232157346756,1.16373330436857,0,0,0,0,0,-0.017442
0.000140086273397066,0.0157627304661014,1.1801452283992,0,0,0,0,0,-0.017966
0.000146081175599442,0.0162083985004328,1.19654811933349,0,0,0,0,0,-0.018543
0.000152244370780864,0.0166602164264267,1.21294185162004,0,0,0,0,0,-0.019117
0.000158578164699049,0.0171181807857674,1.22932629977754,0,0,0,0,0,-0.019649
0.000165084861805883,0.0175822880730928,1.24570133839575,0,0,0,0,0,-0.020247
0.000171766765229838,0.0180525347360217,1.26206684213644,0,0,0,0,0,-0.020792
0.000178626176758311,0.0185289171751806,1.27842268573439,0,0,0,0,0,-0.021419
0.000185665396820002,0.0190114317442315,1.2947687439983,0,0,0,0,0,-0.021999
0.000192886724467333,0.0195000747498995,1.31110489181176,0,0,0,0,0,-0.02256
0.000200292457358818,0.0199948424520017,1.32743100413424,0,0,0,0,0,-0.023166
0.000207884891741495,0.0204957310634749,1.34374695600202,0,0,0,0,0,-0.023723
0.000215666322433366,0.0210027367504052,1.36005262252913,0,0,0,0,0,-0.024304
0.000223639042805783,0.0215158556320575,1.37634787890835,0,0,0,0,0,-0.02494
0.000231805344765937,0.0220350837809047,1.39263260041212,0,0,0,0,0,-0.025508
0.000240167518739314,0.0225604172226581,1.40890666239355,0,0,0,0,0,-0.026145
0.000248727853652139,0.0230918519362977,1.42516994028729,0,0,0,0,0,-0.0267
0.000257488636913861,0.0236293838541028,1.44142230961059,0,0,0,0,0,-0.027299
0.00026645215439967,0.0241730088616838,1.45766364596415,0,0,0,0,0,-0.027882
0.000275620690432967,0.0247227227980128,1.47389382503315,0,0,0,0,0,-0.02854
0.000284996527767912,0.0252785214554558,1.49011272258815,0,0,0,0,0,-0.029114
0.000294581947571928,0.0258404005798055,1.50632021448607,0,0,0,0,0,-0.02971
0.000304379229408233,0.0264083558703128,1.52251617667114,0,0,0,0,0,-0.029613
0.000314390651218421,0.0269823829797207,1.53870048517582,0,0,0,0,0,-0.030331
0.000324618489305005,0.0275624775142968,1.55487301612179,0,0,0,0,0,-0.030778
0.000335065018314001,0.0281486350338674,1.57103364572087,0,0,0,0,0,-0.031687
0.000345732511217509,0.0287408510518512,1.58718225027597,0,0,0,0,0,-0.032193
0.000356623239296347,0.0293391210352942,1.60331870618204,0,0,0,0,0,-0.032869
0.000367739472122602,0.0299434404049036,1.61944288992705,0,0,0,0,0,-0.033368
0.000379083477542324,0.0305538045350834,1.63555467809286,0,0,0,0,0,-0.03412
0.000390657521658129,0.0311702087539695,1.65165394735624,0,0,0,0,0,-0.034625
0.000402463868811869,0.0317926483434659,1.66774057448977,0,0,0,0,0,-0.035357
0.000414504781567307,0.0324211185392803,1.68381443636279,0,0,0,0,0,-0.035863
0.000426782520692775,0.0330556145309607,1.69987540994236,0,0,0,0,0,-0.036186
0.000439299345143869,0.0336961314619325,1.71592337229418,0,0,0,0,0,-0.036804
0.000452057512046202,0.0343426644295355,1.73195820058356,0,0,0,0,0,-0.037653
0.000465059276678096,0.0349952084850612,1.74797977207631,0,0,0,0,0,-0.038148
0.000478306892453293,0.0356537586337911,1.76398796413973,0,0,0,0,0,-0.038619
0.000491802610903751,0.0363183098350345,1.77998265424354,0,0,0,0,0,-0.038716
0.000505548681662418,0.0369888570021676,1.79596371996078,0,0,0,0,0,-0.039555
0.000519547352445936,0.0376653950026718,1.81193103896879,0,0,0,0,0,-0.040135
0.000533800869037543,0.0383479186581735,1.82788448905014,0,0,0,0,0,-0.040855
0.000548311475269801,0.0390364227444835,1.84382394809353,0,0,0,0,0,-0.041597
0.000563081413007453,0.0397309019916372,1.85974929409477,0,0,0,0,0,-0.04173
0.000578112922130273,0.0404313510839344,1.87566040515768,0,0,0,0,0,-0.041784
0.000593408240515893,0.0411377646599808,1.89155715949506,0,0,0,0,0,-0.042564
0.000608969604022704,0.0418501373127283,1.90743943542959,0,0,0,0,0,-0.042849
0.000624799246472719,0.0425684635895169,1.92330711139474,0,0,0,0,0,-0.043853
0.00064089939963448,0.043292737992116,1.93916006593579,0,0,0,0,0,-0.044262
0.000657272293205996,0.0440229549767669,1.95499817771065,0,0,0,0,0,-0.044797
0.000673920154797637,0.0447591089542251,1.97082132549086,0,0,0,0,0,-0.045057
0.000690845209915129,0.0455011942898027,1.98662938816251,0,0,0,0,0,-0.045743
0.000708049681942484,0.0462492053034121,2.00242224472713,0,0,0,0,0,-0.04632
0.00072553579212498,0.0470031362696093,2.01819977430265,0,0,0,0,0,-0.046384
0.00074330575955221,0.0477629814176375,2.03396185612433,0,0,0,0,0,-0.046921
0.000761361801141027,0.0485287349314714,2.04970836954565,0,0,0,0,0,-0.047315
0.000779706131618621,0.0493003909498619,2.06543919403928,0,0,0,0,0,-0.048024
0.000798340963505561,0.0500779435663806,2.08115420919794,0,0,0,0,0,-0.048719
0.000817268507098844,0.0508613868294655,2.09685329473539,0,0,0,0,0,-0.049182
0.00083649097045498,0.0516507147424659,2.1125363304873,0,0,0,0,0,-0.049757
0.000856010559373112,0.0524459212636891,2.1282031964122,0,0,0,0,0,-0.049933
0.000875829477378108,0.0532470003064458,2.14385377259239,0,0,0,0,0,-0.051956
0.000895949925703699,0.0540539457390975,2.15948793923484,0,0,0,0,0,-0.051871
0.000916374103275655,0.0548667513851026,2.17510557667213,0,0,0,0,0,-0.05217
0.000937104206694913,0.0556854110230644,2.19070656536336,0,0,0,0,0,-0.052938
0.000958142430220792,0.0565099183867784,2.20629078589507,0,0,0,0,0,-0.053149
0.000979490965754193,0.0573402671652802,2.22185811898214,0,0,0,0,0,-0.053879
0.00100115200282081,0.0581764510028942,2.2374084454687,0,0,0,0,0,-0.054126
0.00102312772855441,0.0590184634992813,2.25294164632907,0,0,0,0,0,-0.054128
0.00104542032768004,0.0598662982094894,2.26845760266864,0,0,0,0,0,-0.053841
0.0010680319824973,0.0607199486440011,2.2839561957248,0,0,0,0,0,-0.055552
0.00109096487286372,0.0615794082687846,2.29943730686785,0,0,0,0,0,-0.054948
0.00111422117617797,0.0624446705053431,2.31490081760189,0,0,0,0,0,-0.054548
0.00113780306736329,0.0633157287307653,2.33034660956573,0,0,0,0,0,-0.055354
0.00116171271885078,0.0641925762777761,2.34577456453382,0,0,0,0,0,-0.055627
0.00118595230056277,0.0650752064347877,2.36118456441713,0,0,0,0,0,-0.056709
0.00121052397989625,0.0659636124459509,2.37657649126407,0,0,0,0,0,-0.05736
0.00123542992170626,0.0668577875112067,2.39195022726137,0,0,0,0,0,-0.058133
0.00126067228828933,0.0677577247863387,2.40730565473501,0,0,0,0,0,-0.058806
0.00128625323936688,0.0686634173830249,2.4226426561511,0,0,0,0,0,-0.059499
0.00131217493206875,0.069574858368891,2.4379611141168,0,0,0,0,0,-0.060236
0.00133843952091671,0.0704920407675634,2.45326091138118,0,0,0,0,0,-0.060831
0.00136504915780786,0.0714149575587221,2.46854193083617,0,0,0,0,0,-0.061493
0.00139200599199825,0.072343601678155,2.48380405551742,0,0,0,0,0,-0.06199
0.00141931217008641,0.0732779660178116,2.4990471686052,0,0,0,0,0,-0.06265
0.00144696983599692,0.0742180434258577,2.51427115342531,0,0,0,0,0,-0.063055
0.00147498113096396,0.0751638267067299,2.52947589344994,0,0,0,0,0,-0.063736
0.00150334819351501,0.0761153086211907,2.54466127229861,0,0,0,0,0,-0.064296
0.00153207315945436,0.0770724818863842,2.55982717373902,0,0,0,0,0,-0.065026
0.00156115816184687,0.0780353391758914,2.57497348168796,0,0,0,0,0,-0.065683
0.0015906053310016,0.0790038731197866,2.59010008021218,0,0,0,0,0,-0.066502
0.00162041679445546,0.0799780763046938,2.60520685352932,0,0,0,0,0,-0.067154
0.00165059467695705,0.0809579412738431,2.62029368600874,0,0,0,0,0,-0.067969
0.00168114110045025,0.0819434605271284,2.63536046217244,0,0,0,0,0,-0.068602
0.00171205818405805,0.0829346265211641,2.65040706669593,0,0,0,0,0,-0.069333
0.00174334804406634,0.0839314316693433,2.66543338440912,0,0,0,0,0,-0.069992
0.00177501279390773,0.0849338683418958,2.68043930029722,0,0,0,0,0,-0.070759
0.00180705454414525,0.0859419288659466,2.69542469950157,0,0,0,0,0,-0.071423
0.00183947540245637,0.086955605525574,2.71038946732056,0,0,0,0,0,-0.072195
0.00187227747361676,0.0879748905618696,2.72533348921051,0,0,0,0,0,-0.07177
0.00190546285948416,0.0889997761729971,2.74025665078652,0,0,0,0,0,-0.072992
0.00193903365898239,0.090030254514252,2.75515883782337,0,0,0,0,0,-0.073431
0.00197299196808519,0.0910663176981219,2.77003993625636,0,0,0,0,0,-0.075415
0.00200733987980022,0.0921079577943468,2.78489983218224,0,0,0,0,0,-0.068134
0.00204207948415305,0.0931551668299797,2.79973841186002,0,0,0,0,0,-0.071946
0.00207721286817113,0.0942079367894477,2.81455556171189,0,0,0,0,0,-0.07197
0.00211274211586786,0.0952662596146133,2.82935116832407,0,0,0,0,0,-0.074955
0.00214866930822656,0.0963301272048362,2.84412511844765,0,0,0,0,0,-0.072785
0.00218499652318464,0.0973995314170354,2.85887729899951,0,0,0,0,0,-0.074112
0.00222172583561763,0.0984744640657507,2.87360759706315,0,0,0,0,0,-0.074457
0.00225885931732331,0.0995549169232069,2.88831589988956,0,0,0,0,0,-0.075212
0.00229639903700586,0.100640881719375,2.9030020948981,0,0,0,0,0,-0.075881
0.00233434706026002,0.101732350142037,2.91766606967733,0,0,0,0,0,-0.077911
0.00237270544955532,0.10282931383685,2.9323077119859,0,0,0,0,0,-0.07865
0.0024114762642202,0.103931764407405,2.94692690975339,0,0,0,0,0,-0.080162
0.00245066156042632,0.1050396934153,2.96152355108119,0,0,0,0,0,-0.078157
0.00249026339117284,0.106153092380198,2.97609752424333,0,0,0,0,0,-0.080901
0.00253028380627061,0.107271952779892,2.99064871768735,0,0,0,0,0,-0.081384
0.00257072485232662,0.108396266050375,3.00517702003514,0,0,0,0,0,-0.083285
0.00261158857272819,0.109526023585901,3.01968232008383,0,0,0,0,0,-0.08358
0.00265287700762743,0.110661216739051,3.03416450680659,0,0,0,0,0,-0.086422
0.00269459219392555,0.111801836820803,3.04862346935351,0,0,0,0,0,-0.086277
0.00273673616525738,0.112947875100594,3.06305909705246,0,0,0,0,0,-0.088072
0.00277931095197567,0.114099322806391,3.0774712794099,0,0,0,0,0,-0.088725
0.00282231858113563,0.115256171124755,3.09185990611175,0,0,0,0,0,-0.090896
0.00286576107647939,0.116418411200909,3.10622486702424,0,0,0,0,0,-0.091337
0.00290964045842055,0.117586034138806,3.12056605219473,0,0,0,0,0,-0.093216
0.00295395874402865,0.1187590310012,3.13488335185258,0,0,0,0,0,-0.0936
0.00299871794701379,0.119937392809707,3.14917665640995,0,0,0,0,0,-0.095504
0.00304392007771113,0.121121110544884,3.1634458564627,0,0,0,0,0,-0.095389
0.00308956714306563,0.122310175146289,3.17769084279116,0,0,0,0,0,-0.095281
0.00313566114661661,0.123504577512554,3.19191150636101,0,0,0,0,0,-0.093722
0.00318220408848236,0.124704308501457,3.2061077383241,0,0,0,0,0,-0.095468
0.003229197965345,0.125909358929986,3.22027943001929,0,0,0,0,0,-0.096651
0.00327664477043499,0.127119719574416,3.23442647297327,0,0,0,0,0,-0.100238
0.00332454649351604,0.128335381170375,3.2485487589014,0,0,0,0,0,-0.098993
0.00337290512086982,0.129556334412915,3.26264617970854,0,0,0,0,0,-0.104037
0.0034217226352807,0.130782569956588,3.27671862748985,0,0,0,0,0,-0.101565
0.00347100101602065,0.13201407841551,3.29076599453168,0,0,0,0,0,-0.103857
0.00352074223883409,0.133250850363441,3.30478817331232,0,0,0,0,0,-0.098476
0.00357094827592273,0.13449287633385,3.31878505650287,0,0,0,0,0,-0.10437
0.00362162109593045,0.135740146819991,3.33275653696805,0,0,0,0,0,-0.104499
0.00367276266392833,0.136992652274977,3.346702507767,0,0,0,0,0,-0.107416
0.00372437494139952,0.13825038311185,3.36062286215415,0,0,0,0,0,-0.10441
0.00377645988622423,0.139513329703656,3.37451749357997,0,0,0,0,0,-0.106832
0.00382901945266478,0.140781482383518,3.38838629569184,0,0,0,0,0,-0.106962
0.00388205559135068,0.142054831444711,3.40222916233484,0,0,0,0,0,-0.110021
0.00393557024926357,0.143333367140735,3.41604598755255,0,0,0,0,0,-0.107571
0.00398956536972247,0.144617079685393,3.42983666558791,0,0,0,0,0,-0.10829
0.00404404289236876,0.145905959252859,3.44360109088396,0,0,0,0,0,-0.110701
0.00409900475315148,0.147199995977761,3.45733915808471,0,0,0,0,0,-0.111846
0.00415445288431237,0.148499179955251,3.4710507620359,0,0,0,0,0,-0.116294
0.00421038921437119,0.149803501241084,3.48473579778586,0,0,0,0,0,-0.116585
0.0042668156681109,0.151112949851691,3.49839416058623,0,0,0,0,0,-0.117425
0.00432373416656296,0.15242751576426,3.51202574589285,0,0,0,0,0,-0.112597
0.00438114662699257,0.153747188916808,3.52563044936651,0,0,0,0,0,-0.118704
0.00443905496288407,0.15507195920826,3.53920816687376,0,0,0,0,0,-0.113939
0.00449746108392627,0.156401816498528,3.55275879448769,0,0,0,0,0,-0.116301
0.00455636689599775,0.157736750608585,3.56628222848876,0,0,0,0,0,-0.114852
0.00461577430115245,0.159076751320547,3.57977836536559,0,0,0,0,0,-0.115088
0.00467568519760492,0.160421808377746,3.5932471018157,0,0,0,0,0,-0.113095
0.0047361014797159,0.161771911484816,3.60668833474636,0,0,0,0,0,-0.114871
0.00479702503797778,0.163127050307763,3.62010196127537,0,0,0,0,0,-0.113046
0.00485845775900019,0.164487214474052,3.63348787873182,0,0,0,0,0,-0.115101
0.00492040152549545,0.16585239357268,3.6468459846569,0,0,0,0,0,-0.117475
0.00498285821626431,0.16722257715426,3.66017617680465,0,0,0,0,0,-0.116737
0.00504582970618135,0.1685977547311,3.67347835314281,0,0,0,0,0,-0.117484
0.00510931786618091,0.169977915777283,3.68675241185352,0,0,0,0,0,-0.120972
0.00517332456324251,0.171363049728745,3.69999825133417,0,0,0,0,0,-0.121514
0.00523785166037675,0.172753145983361,3.71321577019813,0,0,0,0,0,-0.122963
0.00530290101661091,0.174148193901022,3.72640486727555,0,0,0,0,0,-0.123454
0.00536847448697482,0.175548182803719,3.73956544161411,0,0,0,0,0,-0.117857
0.00543457392248659,0.176953101975623,3.75269739247984,0,0,0,0,0,-0.124354
0.00550120117013852,0.178362940663166,3.76580061935782,0,0,0,0,0,-0.120587
0.00556835807288288,0.179777688075127,3.77887502195302,0,0,0,0,0,-0.126039
0.00563604646961784,0.181197333382713,3.79192050019104,0,0,0,0,0,-0.120779
0.00570426819517341,0.182621865719639,3.80493695421884,0,0,0,0,0,-0.13329
0.00577302508029739,0.184051274182216,3.81792428440559,0,0,0,0,0,-0.11581
0.00584231895164135,0.18548554782943,3.83088239134333,0,0,0,0,0,-0.127148
0.00591215163174661,0.186924675683029,3.84381117584781,0,0,0,0,0,-0.121107
0.0059825249390304,0.188368646727606,3.85671053895921,0,0,0,0,0,-0.124551
0.00605344068777175,0.189817449910682,3.86958038194291,0,0,0,0,0,-0.123528
0.00612490068809784,0.191271074142793,3.88242060629025,0,0,0,0,0,-0.124999
0.00619690674596996,0.192729508297573,3.89523111371927,0,0,0,0,0,-0.128606
0.00626946066316977,0.194192741211839,3.90801180617547,0,0,0,0,0,-0.134428
0.00634256423728552,0.195660761685678,3.92076258583256,0,0,0,0,0,-0.121848
0.00641621926169822,0.197133558482534,3.93348335509322,0,0,0,0,0,-0.119892
0.00649042752556796,0.198611120329287,3.94617401658983,0,0,0,0,0,-0.117815
0.00656519081382023,0.200093435916349,3.9588344731852,0,0,0,0,0,-0.116298
0.00664051090713223,0.201580493897744,3.97146462797338,0,0,0,0,0,-0.12013
0.00671638958191924,0.203072282891196,3.98406438428032,0,0,0,0,0,-0.105492
0.00679282861032107,0.204568791478217,3.99663364566465,0,0,0,0,0,-0.114758
0.00686982976018843,0.206070008204195,4.00917231591844,0,0,0,0,0,-0.107897
0.0069473947950694,0.20757592157848,4.02168029906789,0,0,0,0,0,-0.106628
0.00702552547419598,0.209086520074475,4.03415749937408,0,0,0,0,0,-0.09809
0.00710422355247064,0.210601792129717,4.04660382133373,0,0,0,0,0,-0.098254
0.00718349078045281,0.212121726145977,4.0590191696799,0,0,0,0,0,-0.07732
0.00726332890434549,0.213646310489337,4.07140344938273,0,0,0,0,0,-0.082938
0.007343739665982,0.215175533490287,4.08375656565015,0,0,0,0,0,-0.040135
0.00742472480281249,0.216709383443811,4.09607842392866,0,0,0,0,0,0.166577
0.00750628604789072,0.218247848609477,4.10836892990397,0,0,0,0,0,0.165788
0.00758842512986082,0.219790917211529,4.1206279895018,0,0,0,0,0,0.382724
0.00767114377294402,0.221338577438972,4.13285550888856,0,0,0,0,0,0.395141
0.00775444369692544,0.222890817445668,4.14505139447208,0,0,0,0,0,0.638345
0.00783832661714096,0.224447625350424,4.15721555290229,0,0,0,0,0,0.454412
0.00792279424446408,0.226008989237082,4.16934789107202,0,0,0,0,0,0.627823
0.0080078482852928,0.227574897154614,4.18144831611762,0,0,0,0,0,0.773266
0.0080934904415366,0.229145337117209,4.19351673541972,0,0,0,0,0,0.685741
0.00817972241060339,0.230720297104367,4.20555305660393,0,0,0,0,0,0.813839
0.00826654588538648,0.232299765060991,4.21755718754156,0,0,0,0,0,0.991722
0.00835396255425177,0.233883728897479,4.22952903635028,0,0,0,0,0,0.878374
0.0084419741010246,0.235472176489816,4.24146851139489,0,0,0,0,0,1.016422
0.008530582204977,0.237065095679668,4.25337552128796,0,0,0,0,0,1.087193
0.0086197885408149,0.238662474274475,4.26524997489057,0,0,0,0,0,1.132774
0.00870959477866515,0.240264300047541,4.27709178131299,0,0,0,0,0,1.218806
0.00880000258406283,0.241870560738134,4.28890084991536,0,0,0,0,0,1.280587
0.00889101361793853,0.243481244051574,4.30067709030845,0,0,0,0,0,1.222645
0.00898262953660556,0.245096337659329,4.31242041235424,0,0,0,0,0,1.400516
0.00907485199174727,0.24671582919911,4.32413072616673,0,0,0,0,0,1.256312
0.0091676826304045,0.248339706274966,4.33580794211256,0,0,0,0,0,1.49194
0.00926112309496292,0.249967956457377,4.34745197081167,0,0,0,0,0,1.450505
0.00935517502314039,0.251600567283352,4.35906272313807,0,0,0,0,0,1.573328
0.00944984004797458,0.25323752625652,4.37064011022046,0,0,0,0,0,1.650596
0.0095451197978103,0.254878820847231,4.38218404344291,0,0,0,0,0,1.513754
0.00964101589628717,0.256524438492647,4.39369443444558,0,0,0,0,0,1.737383
0.00973752996232712,0.258174366596841,4.40517119512534,0,0,0,0,0,1.52597
0.00983466361012201,0.259828592530895,4.4166142376365,0,0,0,0,0,1.82345
0.0099324184491213,0.261487103632991,4.42802347439144,0,0,0,0,0,1.571551
0.0100307960840197,0.263149887208514,4.4393988180613,0,0,0,0,0,1.891351
0.0101297981147449,0.264816930530144,4.45074018157665,0,0,0,0,0,1.641452
0.0102294261364453,0.266488220837959,4.46204747812816,0,0,0,0,0,1.926245
0.010329681739478,0.268163745339527,4.47332062116722,0,0,0,0,0,1.691979
0.0104305665093961,0.269843491210009,4.48455952440669,0,0,0,0,0,1.981273
0.0105320820269372,0.271527445592251,4.49576410182148,0,0,0,0,0,1.722595
0.010634229868011,0.27321559559689,4.50693426764922,0,0,0,0,0,2.012163
0.0107370116036871,0.274907928302447,4.51806993639098,0,0,0,0,0,1.756083
0.0108404288001833,0.276604430755427,4.52917102281183,0,0,0,0,0,1.814793
0.0109444830188532,0.278305089970421,4.54023744194159,0,0,0,0,0,1.871473
0.0110491758161749,0.2800098929302,4.55126910907538,0,0,0,0,0,1.83983
0.0111545087437383,0.281718826585821,4.56226593977436,0,0,0,0,0,1.993876
0.0112604833482336,0.283431877856722,4.57322784986632,0,0,0,0,0,1.831669
0.0113671011714398,0.285149033630825,4.58415475544633,0,0,0,0,0,2.056078
0.0114743637502122,0.286870280764633,4.59504657287742,0,0,0,0,0,1.848349
0.0115822726164712,0.288595606083335,4.60590321879116,0,0,0,0,0,1.898659
0.0116908292971903,0.290324996380905,4.61672461008836,0,0,0,0,0,1.93797
0.0118000353143845,0.2920584384202,4.62751066393965,0,0,0,0,0,1.916952
0.0119098921850986,0.293795918933067,4.63826129778617,0,0,0,0,0,2.053925
0.0120204014213956,0.295537424620439,4.64897642934014,0,0,0,0,0,1.889361
0.0121315645303454,0.297282942152442,4.65965597658554,0,0,0,0,0,1.94569
0.0122433830140126,0.299032458168493,4.67029985777874,0,0,0,0,0,1.964789
0.0123558583694457,0.300785959277404,4.68090799144906,0,0,0,0,0,1.933869
0.0124689920886652,0.302543432057483,4.69148029639949,0,0,0,0,0,2.072194
0.0125827856586526,0.30430486305664,4.70201669170721,0,0,0,0,0,1.9346
0.0126972405613384,0.306070238792488,4.71251709672431,0,0,0,0,0,1.984164
0.0128123582735913,0.307839545752443,4.72298143107831,0,0,0,0,0,1.991968
0.0129281402672068,0.309612770393834,4.73340961467287,0,0,0,0,0,1.968348
0.0130445880088956,0.311389899144,4.74380156768833,0,0,0,0,0,1.969055
0.0131617029602728,0.313170918400402,4.75415721058233,0,0,0,0,0,1.986321
0.0132794865778465,0.314955814530716,4.76447646409048,0,0,0,0,0,1.959047
0.0133979403130066,0.316744573872948,4.77475924922688,0,0,0,0,0,1.959587
0.0135170656120138,0.318537182735533,4.78500548728481,0,0,0,0,0,1.96856
0.0136368639159886,0.32033362739744,4.79521509983724,0,0,0,0,0,1.931524
0.0137573366609,0.322133894108278,4.80538800873751,0,0,0,0,0,1.928748
0.0138784852775548,0.323937969088403,4.8155241361199,0,0,0,0,0,1.926448
