thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,Linear_vel,lift
0,0,0,-0,-0,-0,0,0
6.86274565150249e-10,5.48972343371608e-06,0.0292759908626603,-1.75959426732717e-11,-1.4075544523867e-07,-0.000750631186250143,0,0
5.49019021732174e-09,2.19588517154026e-05,0.0585517576397736,-1.40767532286552e-10,-5.63021721990296e-07,-0.00150126205778433,0,0
1.85293565258452e-08,4.94072587860376e-05,0.0878270762475084,-4.75090371628487e-10,-1.26679865306356e-06,-0.00225189229988673,0,0
4.39213200268477e-08,8.78347345491089e-05,0.117101722605463,-1.1261399751122e-09,-2.25208594363654e-06,-0.00300252159784179,0,0
8.57835327024517e-08,0.000137240984871251,0.146375472638382,-2.19949172375036e-09,-3.51888318036221e-06,-0.00375314963693435,0,0
1.48233320469927e-07,0.000197625631585113,0.17564810227787,-3.80072082260535e-09,-5.06718983226296e-06,-0.00450377610244975,0,0
2.35387851663224e-07,0.000268988212491904,0.204919387464108,-6.03540225398084e-09,-6.89700525013422e-06,-0.00525440067967403,0,-0
3.51364105521658e-07,0.000351328181365058,0.234189104147568,-9.00911073534509e-09,-9.00832866676812e-06,-0.006005023053894,0,-2e-06
5.00278840672375e-07,0.000444644907954534,0.263457028290725,-1.28274206749248e-08,-1.14011591969535e-05,-0.0067556429103974,0,-5e-06
6.86248563626501e-07,0.000548937677991274,0.292722935869779,-1.75959061256976e-08,-1.40754958375504e-05,-0.00750625993447301,0,-1.2e-05
9.13389497268766e-07,0.000664205693193254,0.321986602876363,-2.34201407434606e-08,-1.70313374671919e-05,-0.00825687381141083,0,-2.6e-05
1.185817549344e-06,0.0007904480712709,0.351247805319258,-3.04056977399496e-08,-2.02686828465825e-05,-0.00900748422650215,0,-5e-05
1.50764828096296e-06,0.000927663845934573,0.380506319226112,-3.86581498400341e-08,-2.37875306184976e-05,-0.00975809086503972,0,-8.5e-05
1.88299687509624e-06,0.00107585196690126,0.409761920645152,-4.82830692406601e-08,-2.75878793074859e-05,-0.0105086934123179,0,-0.000134
2.3159781050739e-06,0.001235011299903,0.439014385646895,-5.93860275575624e-08,-3.16697273203165e-05,-0.0112592915536327,0,-0.000201
2.81070630309064e-06,0.00140514062669583,0.468263490325869,-7.20725957926518e-08,-3.60330729454567e-05,-0.012009884974282,0,-0.000286
