thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,Linear_vel,lift
0,0,0,0,0,0,0,0
6.86272061731876e-10,5.48971008335246e-06,0.0292759552645132,0,0,0,0,0
5.49017018997476e-09,2.19587983136297e-05,0.0585516864442969,0,0,0,0,0
1.85292889337047e-08,4.94071386329243e-05,0.0878269694563368,0,0,0,0,0
4.3921159808694e-08,8.78345209455205e-05,0.117101580221049,0,0,0,0,0
8.5783219778732e-08,0.000137240651119646,0.146375294663995,0,0,0,0,0
1.4823277974089e-07,0.000197625150989381,0.175647888717597,0,0,0,0,0
2.35386993013584e-07,0.000268987558358645,0.204919138322853,0,0,0,0,-0
3.51362823817485e-07,0.000351327327003258,0.234188819431052,0,0,0,0,1e-06
5.00277015765762e-07,0.000444643826676207,0.263456708005488,0,0,0,0,-4e-06
6.86246060355562e-07,0.000548936343112095,0.292722580023176,0,0,0,0,-6e-06
9.13386165458258e-07,0.000664204078032721,0.321986211476566,0,0,0,0,-1.3e-05
1.18581322381155e-06,0.000790446149152812,0.351247378375257,0,0,0,0,-3.2e-05
1.50764278151842e-06,0.000927661590187186,0.380505856747713,0,0,0,0,-5.5e-05
1.88299000653986e-06,0.0010758493508584,0.409761422642978,0,0,0,0,-9.7e-05
2.31596965720377e-06,0.00123500829690376,0.439013852132386,0,0,0,0,-0.000146
2.81069605071014e-06,0.00140513721008519,0.468262921311279,0,0,0,0,-0.000218
3.37128303162625e-06,0.00158623478819766,0.49750840630072,0,0,0,0,-0.0003
4.00184394041677e-06,0.00177829964507972,0.526750083249206,0,0,0,0,-0.0004
4.70649158194387e-06,0.00198133031062401,0.555987728334381,0,0,0,0,-0.00052
5.48933819399736e-06,0.00219532523078807,0.585221117764751,0,0,0,0,-0.000652
6.35449541580977e-06,0.00242028276760693,0.614450027781394,0,0,0,0,-0.000801
7.30607425660134e-06,0.00265620119920506,0.643674234659676,0,0,0,0,-0.000966
8.34818506408396e-06,0.00290307871980973,0.67289351471096,0,0,0,0,-0.001152
9.48493749303351e-06,0.00316091343976536,0.702107644284323,0,0,0,0,-0.001342
1.072044047381e-05,0.00342970338554675,0.731316399768263,0,0,0,0,-0.001571
1.20588021809098e-05,0.00370944649977576,0.760519557592412,0,0,0,0,-0.001802
1.35041300015386e-05,0.00400014064123552,0.789716894229248,0,0,0,0,-0.002069
1.50605305041505e-05,0.00430178358488793,0.818908186195808,0,0,0,0,-0.002353
1.67321094070262e-05,0.00461437302189025,0.848093210055392,0,0,0,0,-0.002657
1.85229715468474e-05,0.00493790655961272,0.877271742419282,0,0,0,0,-0.002981
2.04372208472667e-05,0.00527238172165726,0.906443559948443,0,0,0,0,-0.003329
2.24789602875173e-05,0.00561779594787589,0.935608439355241,0,0,0,0,-0.003659
2.46522918709805e-05,0.0059741465943905,0.964766157405146,0,0,0,0,-0.004044
2.69613165938127e-05,0.00634143093361342,0.993916490918441,0,0,0,0,-0.004444
2.94101344135377e-05,0.00671964615426773,1.02305921677194,0,0,0,0,-0.004873
3.20028442176713e-05,0.00710878936140948,1.05219411190067,0,0,0,0,-0.005308
3.47435437923581e-05,0.0075088575764493,1.08132095329961,0,0,0,0,-0.005723
3.76363297909794e-05,0.00791984773717503,1.11043951802539,0,0,0,0,-0.006228
4.06852977028292e-05,0.00834175669777608,1.13954958319798,0,0,0,0,-0.006749
