thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,Linear_vel,lift
0,0,0,0,0,0,0,0
5.65618202638752e-10,4.5245843273826e-06,0.0241291804332005,0,0,0,0,0
4.52494042582324e-09,1.80983026777895e-05,0.0482581761781279,0,0,0,0,0
1.5271644714114e-08,4.07210511558669e-05,0.0723868025479227,0,0,0,0,0
3.61993571607418e-08,7.23926566039603e-05,0.0965148748585528,0,0,0,0,0
7.0701625931623e-08,0.000113112876602903,0.120642208430227,0,0,0,0,0
1.22171895290655e-07,0.000162881399474114,0.144768618588808,0,0,0,0,0
1.94003479628668e-07,0.000221697844282095,0.168893920667227,0,0,0,0,-0
2.89589537483527e-07,0.000289561760837184,0.193017930006896,0,0,0,0,-0
4.12323045577673e-07,0.000366472629699102,0.217140461959123,0,0,0,0,-3e-06
5.65596772839508e-07,0.000452429862180756,0.241261331886522,0,0,0,0,-7e-06
7.52803254439651e-07,0.000547432800352967,0.265380355164432,0,0,0,0,-1.6e-05
9.77334765821044e-07,0.000651480717049325,0.289497347182322,0,0,0,0,-3.2e-05
1.24258329673777e-06,0.000764572815871836,0.313612123345212,0,0,0,0,-5.8e-05
1.5519405252913e-06,0.000886708231197086,0.337724499075082,0,0,0,0,-9.2e-05
1.90879779196164e-06,0.00101788602818281,0.361834289812282,0,0,0,0,-0.000139
2.31654607366152e-06,0.00115810520277483,0.385941311016953,0,0,0,0,-0.000197
2.77857595777932e-06,0.00130736468171524,0.410045378170431,0,0,0,0,-0.000268
3.29827761621686e-06,0.00146566332255022,0.434146306776664,0,0,0,0,-0.000356
3.87904077945385e-06,0.00163299991363874,0.458243912363622,0,0,0,0,-0.000454
4.52425471059289e-06,0.001809373174162,0.48233801048471,0,0,0,0,-0.000575
5.23730817942183e-06,0.00199478175413354,0.506428416720181,0,0,0,0,-0.000704
6.02158943647827e-06,0.00218922423440879,0.530514946678544,0,0,0,0,-0.000853
6.88048618710271e-06,0.00239269912669656,0.554597415997981,0,0,0,0,-0.001014
7.81738556552967e-06,0.00260520487357038,0.578675640347751,0,0,0,0,-0.001194
8.83567410894293e-06,0.00282673984848025,0.602749435429606,0,0,0,0,-0.00139
9.93873773156047e-06,0.00305730235576504,0.626818616979201,0,0,0,0,-0.001605
1.11299616987256e-05,0.00329689063066568,0.650883000767504,0,0,0,0,-0.001843
1.24127306009818e-05,0.00354550283933839,0.674942402602204,0,0,0,0,-0.002098
1.37904283281777e-05,0.00380313707886911,0.698996638329124,0,0,0,0,-0.002373
1.52664380435714e-05,0.00406979137728768,0.723045523833627,0,0,0,0,-0.00267
1.68441421579124e-05,0.00434546369358308,0.747088875042031,0,0,0,0,-0.002983
1.85269223035683e-05,0.00463015191771916,0.771126507923012,0,0,0,0,-0.003315
2.03181593086565e-05,0.00492385387065068,0.795158238489014,0,0,0,0,-0.003668
2.22212331711274e-05,0.00522656730433996,0.819183882797661,0,0,0,0,-0.004004
2.4239523032923e-05,0.00553828990177418,0.84320325695316,0,0,0,0,-0.00439
2.63764071541174e-05,0.00585901927698292,0.86721617710771,0,0,0,0,-0.004799
2.86352628870324e-05,0.0061887529750567,0.891222459462913,0,0,0,0,-0.00523
3.10194666504046e-05,0.00652748847216568,0.915221920271175,0,0,0,0,-0.005674
3.35323939035379e-05,0.00687522317557881,0.939214375837116,0,0,0,0,-0.006143
3.61774191204808e-05,0.00723195442368391,0.963199642518974,0,0,0,0,-0.006579
3.89579157641589e-05,0.00759767948600775,0.987177536730014,0,0,0,0,-0.007112
4.18772562606006e-05,0.00797239556323744,1.01114787493993,0,0,0,0,-0.007648
4.49388119731029e-05,0.00835609978724118,1.03511047367625,0,0,0,0,-0.00814
4.81459531764121e-05,0.00874878922109097,1.05906514952574,0,0,0,0,-0.008693
5.15020490309548e-05,0.00915046085908439,1.08301171913581,0,0,0,0,-0.009274
5.50104675570312e-05,0.00956111162676794,1.10694999921592,0,0,0,0,-0.009875
5.86745756090483e-05,0.00998073838096074,1.13087980653898,0,0,0,0,-0.010438
6.24977388497271e-05,0.0104093379097783,1.15480095794274,0,0,0,0,-0.011217
6.64833217243771e-05,0.0108469069326571,1.17871327033121,0,0,0,0,-0.011774
7.06346874351118e-05,0.01129344210038,1.20261656067607,0,0,0,0,-0.012343
7.49551979151146e-05,0.0117489399951016,1.22651064601802,0,0,0,0,-0.013088
7.94482138029247e-05,0.0122133971303744,1.25039534346826,0,0,0,0,-0.01376
8.4117094416694e-05,0.0126868099511755,1.27427047020982,0,0,0,0,-0.014534
8.89651977284695e-05,0.0131691748339341,1.29813584349899,0,0,0,0,-0.015249
9.39958803385156e-05,0.0136604880865589,1.32199128066671,0,0,0,0,-0.01597
9.92124974496006e-05,0.0141607459484665,1.34583659911998,0,0,0,0,-0.016743
0.000104618402841319,0.0146699445906101,1.36967161634326,0,0,0,0,-0.017548
0.000110216948844439,0.0151880801155087,1.39349614989983,0,0,0,0,-0.018295
0.000116011486315227,0.0157151485572776,1.41731001743323,0,0,0,0,-0.019134
0.00012200536460978,0.0162511458816577,1.44111303666864,0,0,0,0,-0.01996
