thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift
0,0,0,0,0,0,0,0
5.65592479041058e-10,4.5244471444898e-06,0.0241288146394321,0,0,0,0,0
4.52473463704169e-09,1.80977539483184e-05,0.0482574445989905,0,0,0,0,0
1.52709501787067e-08,4.07198165225636e-05,0.0723857052002151,0,0,0,0,0
3.61977108625384e-08,7.23904617196778e-05,0.0965134117674727,0,0,0,0,0
7.06984105232494e-08,0.000113109447135588,0.120640379629371,0,0,0,0,0
1.22166339104301e-07,0.000162876461110485,0.144766424120171,0,0,0,0,0
1.93994656683521e-07,0.000221691122731969,0.168891360581201,0,0,0,0,-0
2.89576367498848e-07,0.000289552981837813,0.193015004362272,0,0,0,0,-0
4.12304293985869e-07,0.000366461519018845,0.217137170823086,0,0,0,0,-3e-06
5.6557105080254e-07,0.000452416145624067,0.241257675334655,0,0,0,0,-7e-06
7.5276901886698e-07,0.000547416203763941,0.26537633328071,0,0,0,0,-1.6e-05
9.77290319389113e-07,0.00065146096631629,0.289492960059116,0,0,0,0,-3.2e-05
1.24252678791205e-06,0.000764549636931421,0.313607371083284,0,0,0,0,-5.8e-05
1.55186994834424e-06,0.000886681350038293,0.337719381783584,0,0,0,0,-9.2e-05
1.90871098700856e-06,0.00101785517085134,0.361828807608758,0,0,0,0,-0.000139
2.31644072668316e-06,0.00115807009537744,0.385935464027334,0,0,0,0,-0.000197
2.77844960064542e-06,0.00130732505042362,0.410039166529034,0,0,0,0,-0.000268
3.29812762673131e-06,0.00146561889360526,0.434139730626191,0,0,0,0,-0.000356
3.87886438137311e-06,0.0016329504133547,0.458236971855159,0,0,0,0,-0.000454
4.52404897367319e-06,0.00180931832893124,0.482330705777723,0,0,0,0,-0.000575
5.2370700194489e-06,0.00199472129042964,0.506420747982516,0,0,0,0,-0.000704
6.02131561530834e-06,0.00218915787879187,0.530506914086424,0,0,0,0,-0.000853
6.88017331271278e-06,0.00239262660581676,0.554589019736002,0,0,0,0,-0.001014
7.81703009204109e-06,0.00260512591417222,0.578666880608883,0,0,0,0,-0.001194
8.83527233668907e-06,0.00282665417740681,0.602740312415189,0,0,0,0,-0.00139
9.9382858071175e-06,0.00305720969996232,0.626809130898941,0,0,0,0,-0.001605
1.11294556149658e-05,0.00329679071718666,0.650873151839471,0,0,0,0,-0.001843
1.24121661971371e-05,0.00354539539534707,0.674932191052832,0,0,0,0,-0.002098
1.37898012898788e-05,0.00380302183164475,0.698986064393204,0,0,0,0,-0.002373
1.52657439028926e-05,0.00406966805422938,0.723034587754308,0,0,0,0,-0.00267
1.6843376293456e-05,0.00434533202221331,0.747077577070813,0,0,0,0,-0.002983
1.85260799405115e-05,0.00463001162568851,0.771114848319745,0,0,0,0,-0.003315
2.03172355187968e-05,0.00492370468574151,0.795146217521895,0,0,0,0,-0.003668
2.22202228729706e-05,0.00522640895447114,0.819171500743229,0,0,0,0,-0.004004
2.42384209917428e-05,0.00553812211500478,0.843190514096293,0,0,0,0,-0.00439
2.63752079819982e-05,0.00585884178151662,0.867203073741624,0,0,0,0,-0.004799
2.86339610429639e-05,0.00618856549924605,0.891208995889154,0,0,0,0,-0.00523
3.10180564403515e-05,0.00652729074451588,0.915208096799617,0,0,0,0,-0.005674
3.35308694805013e-05,0.00687501492475244,0.939200192785958,0,0,0,0,-0.006143
3.61757744845681e-05,0.00723173537850458,0.963185100214735,0,0,0,0,-0.006579
3.89561447626821e-05,0.00759744937546461,0.987162635507529,0,0,0,0,-0.007112
4.18753525881441e-05,0.00797215411648908,1.01113261514234,0,0,0,0,-0.007648
4.49367691715869e-05,0.00835584673362012,1.03509485565502,0,0,0,0,-0.00814
4.81437646352016e-05,0.0087485242901073,1.05904917364062,0,0,0,0,-0.008693
5.1499707986935e-05,0.00915018378043039,1.08299538575486,0,0,0,0,-0.009274
5.50079670946861e-05,0.0095608221303223,1.10693330871548,0,0,0,0,-0.009875
5.86719086605461e-05,0.00998043619679217,1.13086275930369,0,0,0,0,-0.010438
6.24948981950357e-05,0.0104090227681502,1.15478355436552,0,0,0,0,-0.011217
6.64802999913333e-05,0.0108465785640314,1.17869551081326,0,0,0,0,-0.011774
7.0631477099512e-05,0.0112931002354214,1.20259844562686,0,0,0,0,-0.012342
7.49517913008335e-05,0.0117485843646818,1.2264921758553,0,0,0,0,-0.013089
7.94446030819971e-05,0.0122130274655762,1.25037651861803,0,0,0,0,-0.01376
8.41132716094058e-05,0.0126864259832969,1.27425129110634,0,0,0,0,-0.014534
8.89611547034798e-05,0.0131687762944923,1.29811631058478,0,0,0,0,-0.015249
9.39916088129599e-05,0.0136600747072948,1.32197139439253,0,0,0,0,-0.015969
9.92079889891726e-05,0.0141603174613483,1.34581635994483,0,0,0,0,-0.016743
0.000104613648860418,0.014669500727838,1.36965102473437,0,0,0,0,-0.017545
0.000110211940606233,0.0151876206095187,1.39347520633267,0,0,0,0,-0.018295
0.000116006214931794,0.0157146731407455,1.41728872239149,0,0,0,0,-0.019128
