thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift
0,0,0,0,0,0,0,0
4.72504310316509e-10,3.77982002943498e-06,0.0201578887568815,0,0,0,0,0
3.78003014285173e-09,1.51192511877039e-05,0.040315623229469,0,0,0,0,0
1.27575773214762e-08,3.40182066852469e-05,0.0604730491346492,0,0,0,0,0
3.02401022721862e-08,6.0476541873419e-05,0.0806300121916706,0,0,0,0,0
5.9062496326469e-08,9.4494054245477e-05,0.100786358123324,0,0,0,0,0
1.02059564022526e-07,0.000136070483438553,0.120941932657124,0,0,0,0,0
1.62066001407729e-07,0.000185205511235191,0.14109658152649,0,0,0,0,-0
2.41916374343963e-07,0.000241898761566195,0.161250150471924,0,0,0,0,1e-06
3.44445096813621e-07,0.000306149800513263,0.181402485242195,0,0,0,0,-5e-06
4.72486409219591e-07,0.000377958136312059,0.201553431595518,0,0,0,0,-2e-06
6.2887435670024e-07,0.000457323219356704,0.221702835300736,0,0,0,0,-1.1e-05
8.16442767433265e-07,0.00054424444220318,0.241850542138496,0,0,0,0,-2.5e-05
1.03802523094768e-06,0.000638721139574593,0.261996397902435,0,0,0,0,-3.7e-05
1.29645507643493e-06,0.000740752588365883,0.282140248400357,0,0,0,0,-6.9e-05
1.59456535106775e-06,0.000850338007649642,0.302281939455414,0,0,0,0,-0.000104
1.93518879830786e-06,0.000967476558681707,0.322421316907285,0,0,0,0,-0.000151
2.32115783623594e-06,0.00109216734490795,0.342558226613358,0,0,0,0,-0.000211
2.75530453586104e-06,0.00122440941197098,0.362692514449909,0,0,0,0,-0.000277
3.24046059945571e-06,0.00136420174771759,0.382824026313279,0,0,0,0,-0.000353
3.77945733887225e-06,0.0015115432822061,0.402952608121059,0,0,0,0,-0.000443
4.37512565388213e-06,0.00166643288771515,0.423078105813262,0,0,0,0,-0.000541
5.03029601050167e-06,0.00182886937875178,0.443200365353511,0,0,0,0,-0.000655
5.74779841933488e-06,0.00199885151206091,0.463319232730208,0,0,0,0,-0.000781
6.53046241389999e-06,0.00217637798663449,0.483434553957722,0,0,0,0,-0.000927
7.38111702899027e-06,0.00236144744372187,0.503546175077561,0,0,0,0,-0.001081
8.30259077901688e-06,0.00255405846683984,0.523653942159555,0,0,0,0,-0.001248
9.29771163633967e-06,0.00275420958178351,0.54375770130303,0,0,0,0,-0.001435
1.0369307009658e-05,0.00296189925663793,0.563857298637989,0,0,0,0,-0.00162
1.15202037223382e-05,0.00317712590178938,0.583952580326288,0,0,0,0,-0.001838
1.27532279907922e-05,0.00339988786993787,0.604043392562816,0,0,0,0,-0.00205
1.4071205402848e-05,0.00363018345610954,0.624129581576666,0,0,0,0,-0.002294
1.54769608961215e-05,0.00386801089766992,0.644210993632321,0,0,0,0,-0.002543
1.69733187363936e-05,0.00411336837433699,0.664287475030822,0,0,0,0,-0.002812
1.85631024959838e-05,0.00436625400819564,0.684358872110952,0,0,0,0,-0.003092
2.02491350321584e-05,0.00462666586371172,0.704425031250405,0,0,0,0,-0.00339
2.20342384655157e-05,0.00489460194774715,0.724485798866966,0,0,0,0,-0.003665
2.39212341583807e-05,0.00517006020957453,0.744541021419687,0,0,0,0,-0.003985
2.59129426932232e-05,0.0054530385408937,0.764590545410058,0,0,0,0,-0.004311
2.80121838510517e-05,0.00574353477584716,0.784634217383189,0,0,0,0,-0.004662
3.02217765898527e-05,0.00604154669103725,0.804671883928976,0,0,0,0,-0.00501
3.25445390230048e-05,0.0063470720055425,0.82470339168328,0,0,0,0,-0.005392
3.49832883977013e-05,0.00666010838093561,0.844728587329102,0,0,0,0,-0.005773
3.75408410733982e-05,0.00698065342130125,0.864747317597752,0,0,0,0,-0.006144
4.02200125002572e-05,0.00730870467325427,0.884759429270029,0,0,0,0,-0.006586
4.30236171976014e-05,0.00764425962595838,0.904764769177384,0,0,0,0,-0.007037
4.59544687323553e-05,0.00798731571114586,0.9247631842031,0,0,0,0,-0.007423
4.90153796975291e-05,0.00833787030313643,0.944754521283463,0,0,0,0,-0.007888
5.22091616906906e-05,0.0086959207188583,0.964738627408931,0,0,0,0,-0.008325
5.5538625292429e-05,0.00906146421786777,0.984715349625305,0,0,0,0,-0.008827
5.90065800448547e-05,0.00943449800237102,1.0046845350349,0,0,0,0,-0.009225
6.26158344301171e-05,0.00981501921724465,1.02464603079772,0,0,0,0,-0.009899
6.63691958488572e-05,0.0102030249500585,1.04459968413263,0,0,0,0,-0.010348
7.02694705987694e-05,0.0105985122310973,1.0645453423185,0,0,0,0,-0.010708
7.43194638530988e-05,0.0110014780333834,1.08448285269541,0,0,0,0,-0.011337
7.8521979639183e-05,0.0114119192727003,1.10441206266579,0,0,0,0,-0.011845
8.2879820816969e-05,0.0118298328076161,1.12433281969562,0,0,0,0,-0.012485
8.73957890575829e-05,0.0122552154395072,1.14424497131555,0,0,0,0,-0.01302
9.20726848218951e-05,0.0126880639125834,1.1641483651221,0,0,0,0,-0.013617
9.69133073390414e-05,0.0131283749139124,1.18404284877885,0,0,0,0,-0.01413
0.00010192045458504,0.0135761450734452,1.20392827001754,0,0,0,0,-0.014762
0.000107096923261377,0.014031370964042,1.22380447663929,0,0,0,0,-0.015365
0.000112445508773561,0.0144940491014985,1.24367131651574,0,0,0,0,-0.015991
0.000117969005209782,0.014964175944572,1.26352863759022,0,0,0,0,-0.016547
0.000123670205319468,0.0154417478950096,1.28337628787892,0,0,0,0,-0.017212
0.00012955190049197,0.0159267612975747,1.30321411547206,0,0,0,0,-0.017842
0.000135616880735153,0.0164192124400753,1.323041968535,0,0,0,0,-0.018457
0.000141867934654044,0.0169190975533928,1.3428596953095,0,0,0,0,-0.019122
0.000148307849429527,0.0174264128115103,1.36266714411478,0,0,0,0,-0.019788
0.000154939410796965,0.0179411543315422,1.38246416334874,0,0,0,0,-0.020407
0.000161765403024893,0.0184633181737637,1.40225060148911,0,0,0,0,-0.021098
0.000168788608893742,0.0189929003416414,1.42202630709461,0,0,0,0,-0.021739
0.000176011809674478,0.019529896781863,1.44179112880608,0,0,0,0,-0.022461
0.000183437785107368,0.0200743033843698,1.46154491534768,0,0,0,0,-0.02311
0.000191069313380676,0.0206261159823864,1.48128751552805,0,0,0,0,-0.023843
0.000198909171109407,0.0211853303524538,1.50101877824141,0,0,0,0,-0.024498
0.000206960133314056,0.0217519422144613,1.52073855246878,0,0,0,0,-0.025197
0.000215224973399367,0.0223259472316796,1.5404466872791,0,0,0,0,-0.025923
0.000223706463133113,0.0229073410107933,1.5601430318304,0,0,0,0,-0.026612
0.000232407372624872,0.0234961191019352,1.57982743537095,0,0,0,0,-0.027304
0.000241330470304823,0.0240922769987202,1.59949974724042,0,0,0,0,-0.028063
0.000250478522902578,0.0246958101382794,1.61915981687101,0,0,0,0,-0.028748
0.00025985429542597,0.0253067139012956,1.63880749378864,0,0,0,0,-0.029466
0.000269460551139937,0.0259249836120383,1.65844262761406,0,0,0,0,-0.030183
0.00027930005154531,0.0265506145383994,1.67806506806405,0,0,0,0,-0.030911
0.000289375556357751,0.0271836018919298,1.69767466495251,0,0,0,0,-0.03164
0.000299689823486578,0.0278239408278759,1.71727126819166,0,0,0,0,-0.032374
0.000310245609013659,0.0284716264452162,1.73685472779318,0,0,0,0,-0.032384
0.00032104566717236,0.0291266537866997,1.75642489386932,0,0,0,0,-0.033233
