thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift
0,0,0,0,0,0,0,0
6.6564218653786e-10,5.32473052360238e-06,0.0283963815892921,0,0,0,0,0.000358
5.32513137867083e-09,2.1298881338124e-05,0.0567925458300169,0,0,0,0,0.001821
1.79722840125516e-08,4.79223301760988e-05,0.085188275375271,0,0,0,0,0.002983
4.26008553862021e-08,8.51948732591886e-05,0.113583352881478,0,0,0,0,0.005112
8.32045090909763e-08,0.000133116225299883,0.141977561010052,0,0,0,0,0.008116
1.43776786441967e-07,0.000191686019503506,0.170370682429061,0,0,0,0,0.011008
2.2831107591437e-07,0.000260903807571309,0.198762499814893,0,0,0,0,0.015349
3.4080058257593e-07,0.000340769059704019,0.227152795853915,0,0,0,0,0.019371
4.8523829752119e-07,0.000431281164605547,0.255541353244139,0,0,0,0,0.024389
6.65616967310877e-07,0.000532439429487626,0.283927954696884,0,0,0,0,0.030427
8.85929063409172e-07,0.000644243080075367,0.312312382938443,0,0,0,0,0.036557
1.15016675162882e-06,0.000766691260613286,0.340694420711738,0,0,0,0,0.044563
1.46232186156841e-06,0.000899783033871482,0.369073850777994,0,0,0,0,0.052689
1.82638585606471e-06,0.00104351738115305,0.39745045591839,0,0,0,0,0.062187
2.24634980063842e-06,0.00119789320230166,0.42582401893573,0,0,0,0,0.073109
2.72620433294771e-06,0.00136290931571065,0.454194322656102,0,0,0,0,0.084332
3.26993963223934e-06,0.00153856445833092,0.482561149930542,0,0,0,0,0.097593
3.88154538881316e-06,0.00172485728568159,0.510924283636695,0,0,0,0,0.110951
4.56501077348284e-06,0.00192178637185989,0.539283506680474,0,0,0,0,0.125806
5.32432440704033e-06,0.00212935020955226,0.567638601997728,0,0,0,0,0.142098
6.16347432972269e-06,0.00234754721004549,0.5959893525559,0,0,0,0,0.158949
7.08644797071029e-06,0.00257637570323939,0.624335541355684,0,0,0,0,0.178091
8.09723211756712e-06,0.00281583393765914,0.652676951432696,0,0,0,0,0.197692
9.19981288576071e-06,0.00306592008046888,0.681013365859124,0,0,0,0,0.219
1.03981756881302e-05,0.00332663221748593,0.709344567745396,0,0,0,0,0.242096
1.16963052044002e-05,0.00359796835319514,0.737670340241836,0,0,0,0,0.265868
1.30981853506657e-05,0.00387992641076436,0.765990466540326,0,0,0,0,0.291311
1.46077992489037e-05,0.00417250423206003,0.794304729875963,0,0,0,0,0.318562
1.62291291964869e-05,0.00447569957766415,0.822612913528721,0,0,0,0,0.34716
1.79661566357052e-05,0.00478951012689117,0.850914800825108,0,0,0,0,0.377004
1.98228621232912e-05,0.00511393347780555,0.879210175139825,0,0,0,0,0.408406
2.18032252999415e-05,0.00544896714724078,0.907498819897425,0,0,0,0,0.441224
2.39112248598794e-05,0.00579460857081745,0.935780518573966,0,0,0,0,0.476146
2.61508385203677e-05,0.00615085510296395,0.964055054698677,0,0,0,0,0.512596
2.8526042991306e-05,0.00651770401693594,0.992322211855607,0,0,0,0,0.549722
3.10408139447457e-05,0.00689515250483719,1.02058177368528,0,0,0,0,0.590537
3.36991259845015e-05,0.00728319767764167,1.04883352388637,0,0,0,0,0.630434
3.65049526157058e-05,0.00768183656521534,1.07707724621733,0,0,0,0,0.67414
3.94622662143926e-05,0.00809106611633887,1.10531272449805,0,0,0,0,0.717923
4.25750379971107e-05,0.00851088319873061,1.13353974261154,0,0,0,0,0.764673
4.58472379905142e-05,0.0089412845990715,1.16175808450555,0,0,0,0,0.812139
4.9282835000969e-05,0.00938226702302856,1.18996753419426,0,0,0,0,0.862225
5.28857965842107e-05,0.0098338270952814,1.21816787575989,0,0,0,0,0.913288
5.66600890149193e-05,0.0102959613595465,1.24635889335437,0,0,0,0,0.966271
6.06096772564163e-05,0.0107686662786052,1.27454037120103,0,0,0,0,1.021491
6.4738524930278e-05,0.0112519382343294,1.30271209359617,0,0,0,0,1.077609
6.90505942860152e-05,0.0117457735277106,1.33087384491081,0,0,0,0,1.135908
7.35498461707542e-05,0.0122501683788868,1.35902540959225,0,0,0,0,1.196311
7.82402399988884e-05,0.0127651189271728,1.38716657216578,0,0,0,0,1.258279
8.31257337218159e-05,0.0132906212310884,1.4152971172363,0,0,0,0,1.32107
8.82102837975967e-05,0.0138266712683902,1.44341682948998,0,0,0,0,1.387749
9.34978451607195e-05,0.0143732649361009,1.47152549369591,0,0,0,0,1.453536
9.89923711917919e-05,0.0149303980505409,1.49962289470774,0,0,0,0,1.523396
0.000104697813687298,0.0154980663473615,1.52770881746532,0,0,0,0,1.593312
0.000110618122829337,0.0160762654815761,1.55578304699637,0,0,0,0,1.666286
0.000116757247155425,0.0166649910275945,1.5838453684181,0,0,0,0,1.740001
0.000123119133528206,0.0172642384792561,1.61189556693888,0,0,0,0,1.815761
0.000129707727105326,0.0178740032498645,1.63993342785985,0,0,0,0,1.893724
0.000136526971309166,0.0184942806722233,1.6679587365766,0,0,0,0,1.973275
0.000143580807796685,0.0191250659986709,1.69597127858078,0,0,0,0,2.053673
0.00015087317642927,0.019766354401117,1.72397083946178,0,0,0,0,2.137129
0.000158408015242542,0.0204181409710803,1.75195720490833,0,0,0,0,2.22167
0.000166189260416236,0.0210804207197251,1.77993016071017,0,0,0,0,2.307754
0.00017422084624407,0.0217531885779004,1.80788949275966,0,0,0,0,2.395602
0.000182506705103644,0.0224364393961775,1.83583498705346,0,0,0,0,2.484831
0.000191050767426308,0.023130167944891,1.86376642969414,0,0,0,0,2.576319
0.00019985696166711,0.0238343689141774,1.89168360689181,0,0,0,0,2.669277
0.000208929214274725,0.0245490369140163,1.91958630496578,0,0,0,0,2.763678
0.000218271449661359,0.025274166474272,1.94747431034619,0,0,0,0,2.859779
0.000227887590172797,0.0260097520447346,1.97534740957563,0,0,0,0,2.957312
0.000237781556058269,0.0267557879951635,2.00320538931078,0,0,0,0,3.05683
0.000247957265440551,0.0275122686153295,2.03104803632405,0,0,0,0,3.157937
0.000258418634285896,0.0282791881150588,2.05887513750521,0,0,0,0,3.259478
0.000269169576374124,0.0290565406242778,2.08668647986303,0,0,0,0,3.364737
0.000280214003268604,0.0298443201930575,2.11448185052688,0,0,0,0,3.468769
0.000291555824286363,0.0306425207916592,2.14226103674838,0,0,0,0,3.576583
0.000303198946468133,0.0314511363105807,2.17002382590304,0,0,0,0,3.684674
0.000315147274548468,0.0322701605606031,2.19777000549186,0,0,0,0,3.794707
0.000327404710925851,0.0330995872728378,2.225499363143,0,0,0,0,3.905545
0.000339975155632814,0.0339394100987751,2.25321168661334,0,0,0,0,4.018671
0.000352862506306081,0.0347896226103322,2.28090676379017,0,0,0,0,4.132423
0.000366070658156786,0.0356502182999028,2.30858438269275,0,0,0,0,4.247657
0.000379603503940574,0.0365211905804071,2.33624433147402,0,0,0,0,4.364685
0.000393464933927881,0.0374025327853414,2.36388639842211,0,0,0,0,4.4822
0.000407658835874145,0.0382942381688299,2.39151037196207,0,0,0,0,4.601324
0.000422189094989974,0.0391962999056759,2.41911604065741,0,0,0,0,4.721958
0.000437059593911521,0.0401087110914142,2.44670319321174,0,0,0,0,4.843978
0.000452274212670702,0.0410314647423642,2.47427161847043,0,0,0,0,4.966652
0.000467836828665485,0.0419645537956828,2.50182110542215,0,0,0,0,5.09064
0.000483751316630248,0.0429079711094193,2.52935144320055,0,0,0,0,5.216308
0.000500021548606116,0.0438617094625684,2.55686242108585,0,0,0,0,5.342514
0.000516651393911304,0.0448257615551281,2.58435382850643,0,0,0,0,5.469522
0.000533644719111517,0.0458001200081527,2.6118254550405,0,0,0,0,5.598206
0.00055100538799036,0.0467847773638114,2.63927709041764,0,0,0,0,5.726512
0.000568737261519716,0.0477797260854446,2.66670852452046,0,0,0,0,5.857787
0.000586844197830322,0.0487849585576214,2.69411954738619,0,0,0,0,5.988241
0.000605330052182033,0.0498004670861983,2.72150994920831,0,0,0,0,6.121334
0.0006241986769345,0.0508262438983777,2.74887952033809,0,0,0,0,6.253212
0.000643453921517619,0.0518622811427678,2.77622805128628,0,0,0,0,6.387935
0.00066309963240204,0.0529085708894422,2.80355533272466,0,0,0,0,6.522914
0.000683139653069714,0.0539651051300013,2.83086115548765,0,0,0,0,6.658383
0.000703577823984589,0.0550318757776328,2.85814531057393,0,0,0,0,6.794462
0.000724417982563076,0.0561088746671742,2.88540758914801,0,0,0,0,6.931876
0.000745663963144744,0.0571960935551751,2.91264778254186,0,0,0,0,7.069113
0.000767319596962956,0.0582935241199601,2.93986568225648,0,0,0,0,7.206917
0.000789388712115575,0.0594011579616927,2.96706107996352,0,0,0,0,7.346032
0.000811875133535615,0.0605189866024396,2.99423376750685,0,0,0,0,7.484356
0.000834782682962011,0.0616470014862358,3.02138353690418,0,0,0,0,7.625502
0.000858115178910321,0.0627851939791494,3.04851018034862,0,0,0,0,7.764757
0.000881876436643538,0.0639335553693484,3.0756134902103,0,0,0,0,7.906752
0.00090607026814288,0.065092076867167,3.10269325903795,0,0,0,0,8.046514
0.00093070048207856,0.0662607496051733,3.12974927956048,0,0,0,0,8.18916
0.000955770883780735,0.0674395646382361,3.15678134468856,0,0,0,0,8.330401
0.000981285275210311,0.0686285129435951,3.18378924751625,0,0,0,0,8.473307
0.00100724745492981,0.0698275854209281,3.21077278132251,0,0,0,0,8.615327
0.0010336612180744,0.0710367728924222,3.23773173957285,0,0,0,0,8.757966
0.00106053035632276,0.072256066102843,3.26466591592088,0,0,0,0,8.901424
0.00108785865786808,0.0734854557196059,3.29157510420988,0,0,0,0,9.043428
0.00111564990738908,0.0747249323328475,3.3184590984744,0,0,0,0,9.187849
0.00114390788602102,0.0759744864554977,3.34531769294184,0,0,0,0,9.330249
0.00117263637132683,0.077234108523352,3.37215068203398,0,0,0,0,9.473908
0.00120183913726803,0.0785037888951452,3.39895786036863,0,0,0,0,9.61744
0.00123151995417603,0.0797835178526244,3.42573902276111,0,0,0,0,9.760815
0.00126168258872319,0.081073285600624,3.4524939642259,0,0,0,0,9.903858
0.00129233080389397,0.0823730822671414,3.47922247997818,0,0,0,0,10.047545
0.00132346835895615,0.0836828979034103,3.50592436543537,0,0,0,0,10.190048
0.00135509900943207,0.0850027224839796,3.53259941621874,0,0,0,0,10.333671
0.00138722650706986,0.0863325459067878,3.55924742815495,0,0,0,0,10.476024
0.00141985459981476,0.0876723579932418,3.58586819727762,0,0,0,0,10.618901
0.00145298703178037,0.0890221484882945,3.61246151982889,0,0,0,0,10.761097
0.00148662754322007,0.0903819070605227,3.63902719226097,0,0,0,0,10.903883
0.00152077987049831,0.0917516233022067,3.66556501123771,0,0,0,0,11.046095
0.00155544774606208,0.0931312867294103,3.69207477363616,0,0,0,0,11.18712
0.0015906348984123,0.09452088678206,3.71855627654811,0,0,0,0,11.32967
0.00162634505207533,0.0959204128240266,3.74500931728166,0,0,0,0,11.469242
0.00166258192757441,0.0973298541432069,3.77143369336275,0,0,0,0,11.610583
0.00169934924140117,0.0987491999516045,3.79782920253673,0,0,0,0,11.749925
0.00173665070598726,0.100178439385414,3.8241956427699,0,0,0,0,11.890129
0.00177449002967586,0.101617561505102,3.85053281225105,0,0,0,0,12.028962
