thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift
0,0,0,0,0,0,0,0
5.47372707407935e-10,4.37872019896114e-06,0.0233517710878256,0,0,0,0,0.000293
4.37897663163268e-09,1.75148472816299e-05,0.0467033634449817,0,0,0,0,0.001618
1.47790178520814e-08,3.94082807062512e-05,0.0700545983421667,0,0,0,0,0.001911
3.50316521753266e-08,7.00588529041652e-05,0.0934052970528148,0,0,0,0,0.005024
6.84209599967043e-08,0.000109466329280696,0.116755280854465,0,0,0,0,0.005967
1.18230921165881e-07,0.000157630408217566,0.140104371030126,0,0,0,0,0.009626
1.87745389853416e-07,0.000214550721074545,0.163452388869648,0,0,0,0,0.012171
2.80248069410369e-07,0.000280226832193011,0.186799155671089,0,0,0,0,0.016415
3.99022487243799e-07,0.000354658238898488,0.210144492742081,0,0,0,0,0.019624
5.47351969681335e-07,0.000437844371505091,0.2334882214012,0,0,0,0,0.024958
7.28519616836496e-07,0.000529784593319723,0.25683016297933,0,0,0,0,0.030402
9.45808277488896e-07,0.00063047820064664,0.280170138821037,0,0,0,0,0.036408
1.20250052395453e-06,0.000739924422793558,0.303507970285929,0,0,0,0,0.043481
1.50187862695605e-06,0.000858122422076727,0.326843478750028,0,0,0,0,0.051046
1.84722453050943e-06,0.000985071293827667,0.350176485607137,0,0,0,0,0.06024
2.24181982679969e-06,0.00112077006640053,0.373506812270205,0,0,0,0,0.069322
2.68894573106261e-06,0.00126521770117885,0.396834280172693,0,0,0,0,0.079804
3.19188305647732e-06,0.0014184130925839,0.420158710769945,0,0,0,0,0.091337
3.75391218904803e-06,0.00158035506808285,0.443479925540552,0,0,0,0,0.103279
4.37831306250552e-06,0.00175104238819814,0.466797745987716,0,0,0,0,0.116978
5.06836513318591e-06,0.00193047374651664,0.490111993640621,0,0,0,0,0.130327
5.82734735495201e-06,0.00211864776969996,0.513422490055795,0,0,0,0,0.146257
6.65853815408299e-06,0.00231556301749457,0.53672905681848,0,0,0,0,0.162774
7.56521540418879e-06,0.00252121798274314,0.560031515543991,0,0,0,0,0.180211
8.5506564011107e-06,0.00273561109139582,0.583329687879087,0,0,0,0,0.199008
9.61813783785068e-06,0.00295874070252259,0.606623395503337,0,0,0,0,0.218636
1.07709357794848e-05,0.00319060510832555,0.629912460130478,0,0,0,0,0.24006
1.20123256380906e-05,0.00343120253415205,0.653196703509786,0,0,0,0,0.261831
1.33455821476784e-05,0.00368053113850861,0.676475947427437,0,0,0,0,0.285218
1.47739793391246e-05,0.00393858901307441,0.699750013707874,0,0,0,0,0.310172
