thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift
0,0,0,0,0,0,0,0
4.17477088457381e-10,3.33953165110633e-06,0.017809308485738,0,0,0,0,0.000228
3.33981287303903e-09,1.33581010430247e-05,0.035618480654925,0,0,0,0,0.001383
1.12718468771949e-08,3.00556314911656e-05,0.0534273801920536,0,0,0,0,0.001478
2.6718380278364e-08,5.34319951888164e-05,0.0712358707837031,0,0,0,0,0.003609
5.21841567377601e-08,8.34870132080134e-05,0.0890438161195828,0,0,0,0,0.004744
9.01738432249532e-08,0.000120220455500607,0.106851079893576,0,0,0,0,0.007509
1.43192010850825e-07,0.00016363204090049,0.124657525804782,0,0,0,0,0.008972
2.13743115692577e-07,0.000213721437125246,0.14246301755856,0,0,0,0,0.012529
3.04331479627629e-07,0.000270488260779052,0.160267418867575,0,0,0,0,0.015163
4.17461271164118e-07,0.000333932077355784,0.178070593452836,0,0,0,0,0.019402
5.55636486271579e-07,0.000404052401241725,0.195872405044742,0,0,0,0,0.022665
7.21360929217308e-07,0.000480848695719633,0.213672717384125,0,0,0,0,0.028067
9.17138193397045e-07,0.000564320372973205,0.231471394223293,0,0,0,0,0.032919
1.14547164218193e-06,0.000654466794090845,0.249268299327073,0,0,0,0,0.039487
1.40886438974465e-06,0.000751287269071097,0.26706329647385,0,0,0,0,0.045346
1.7098192819079e-06,0.000854781056827776,0.284856249456618,0,0,0,0,0.053304
2.05083887698681e-06,0.000964947365195588,0.302647022084013,0,0,0,0,0.060837
2.43442542662757e-06,0.00108178535093613,0.320435478181363,0,0,0,0,0.070042
2.86308085666423e-06,0.0012052941197446,0.338221481591726,0,0,0,0,0.078553
3.33930674796035e-06,0.00133547272625643,0.356004896176932,0,0,0,0,0.089248
3.8656043172643e-06,0.00147232017405452,0.37378558581863,0,0,0,0,0.099688
4.44447439806601e-06,0.00161583541567704,0.391563414419323,0,0,0,0,0.11188
5.07841742145007e-06,0.00176601735262527,0.409338245903415,0,0,0,0,0.123621
5.76993339696377e-06,0.00192286483537197,0.42710994421825,0,0,0,0,0.137669
6.52152189347701e-06,0.00208637666337039,0.444878373335153,0,0,0,0,0.151539
7.33568202004435e-06,0.00225655158506341,0.462643397250475,0,0,0,0,0.167241
8.21491240679437e-06,0.00243338829789291,0.480404879986628,0,0,0,0,0.182508
9.16171118578568e-06,0.00261688544830982,0.49816268559313,0,0,0,0,0.20011
1.01785759718918e-05,0.00280704163178487,0.515916678147646,0,0,0,0,0.217507
1.12680038436857e-05,0.00300385539281865,0.533666721757026,0,0,0,0,0.236821
1.24324913243297e-05,0.00320732522495349,0.551412680558346,0,0,0,0,0.255808
1.36745343624611e-05,0.00341744957078413,0.569154418719948,0,0,0,0,0.277138
1.49966283130865e-05,0.00363422682197065,0.586891800442479,0,0,0,0,0.298536
1.64012679184832e-05,0.00385765531924983,0.604624689959934,0,0,0,0,0.321791
1.78909472891096e-05,0.00408773335244865,0.622352951540689,0,0,0,0,0.344886
1.94681598845082e-05,0.00432445916049664,0.640076449488545,0,0,0,0,0.370297
2.11353984942222e-05,0.0045678309314401,0.657795048143766,0,0,0,0,0.395806
2.28951552187138e-05,0.00481784680245531,0.675508611884113,0,0,0,0,0.423185
2.47499214502896e-05,0.00507450485986319,0.693217005125888,0,0,0,0,0.45033
2.67021878540368e-05,0.0053378031391438,0.71092009232497,0,0,0,0,0.47996
2.87544443487477e-05,0.0056077396249515,0.728617737977849,0,0,0,0,0.509607
3.09091800878709e-05,0.00588431225113021,0.746309806622667,0,0,0,0,0.541244
3.31688834404535e-05,0.00616751890072926,0.763996162840255,0,0,0,0,0.572765
3.55360419720989e-05,0.00645735740601986,0.781676671255165,0,0,0,0,0.606721
3.80131424259179e-05,0.0067538255485111,0.799351196536714,0,0,0,0,0.64077
4.06026707035044e-05,0.00705692105896767,0.817019603400012,0,0,0,0,0.676862
4.33071118459079e-05,0.00736664161742655,0.834681756607001,0,0,0,0,0.712711
4.61289500146035e-05,0.00768298485321526,0.85233752096749,0,0,0,0,0.751094
4.9070668472479e-05,0.00800594834496984,0.869986761340191,0,0,0,0,0.789522
5.21347495648414e-05,0.00833552962065325,0.887629342633751,0,0,0,0,0.829931
5.53236747003949e-05,0.00867172615757449,0.905265129807788,0,0,0,0,0.87027
5.86399243322626e-05,0.00901453538240788,0.922893987873923,0,0,0,0,0.913006
6.20859779389981e-05,0.00936395467121235,0.940515781896814,0,0,0,0,0.955922
6.56643140056095e-05,0.00971998134945242,0.958130376995189,0,0,0,0,1.000753
6.93774100045715e-05,0.0100826126920177,0.975737638342878,0,0,0,0,1.045674
7.32277423768949e-05,0.0104518459232445,0.993337431169846,0,0,0,0,1.09278
7.72177865131233e-05,0.0108276782169364,1.01092962076322,0,0,0,0,1.140203
8.13500167344481e-05,0.0112101066963865,1.02851407246834,0,0,0,0,1.188735
8.5626906273705e-05,0.0115991284343991,1.04609065168974,0,0,0,0,1.239198
9.00509272564956e-05,0.0119947404533122,1.06365922389224,0,0,0,0,1.289695
9.46245506822319e-05,0.0123969397250202,1.08121965460195,0,0,0,0,1.341969
9.93502464052364e-05,0.0128057231709972,1.09877180940728,0,0,0,0,1.394753
0.000104230483115848,0.0132210876623205,1.11631555396,0,0,0,0,1.449542
0.000109267728321489,0.0136430300196946,1.13385075397623,0,0,0,0,1.504356
0.000114464448327823,0.0140715470134756,1.15137727523752,0,0,0,0,1.560908
0.00011982310821984,0.0145066353636954,1.16889498359183,0,0,0,0,1.618
0.000125346171843022,0.0149482917400877,1.1864037449546,0,0,0,0,1.676929
0.00013103610178446,0.0153965127621127,1.20390342530972,0,0,0,0,1.735325
0.000136895359354002,0.0158512949989836,1.22139389071061,0,0,0,0,1.796507
0.000142926404565446,0.0163126349696924,1.23887500728121,0,0,0,0,1.857997
0.000149131696117662,0.0167805291430363,1.25634664121704,0,0,0,0,1.919845
0.000155513691375808,0.0172549739376458,1.27380865878618,0,0,0,0,1.984031
0.000162074846352526,0.017735965722011,1.29126092633032,0,0,0,0,2.048004
0.000168817615689105,0.01822350081451,1.30870331026579,0,0,0,0,2.113414
0.000175744452636727,0.0187175754834368,1.32613567708456,0,0,0,0,2.180162
0.000182857809037686,0.0192181859470301,1.34355789335528,0,0,0,0,2.247205
0.000190160135306597,0.0197253283735019,1.36096982572429,0,0,0,0,2.315506
0.000197653880411659,0.0202389988810675,1.37837134091665,0,0,0,0,2.384405
0.000205341491855928,0.0207591935379742,1.39576230573715,0,0,0,0,2.45425
0.000213225415658532,0.0212859083625325,1.41314258707134,0,0,0,0,2.525446
0.000221308096335998,0.0218191393231454,1.43051205188654,0,0,0,0,2.596939
0.000229591976883515,0.0223588823383405,1.44787056723286,0,0,0,0,2.669586
0.000238079498756251,0.0229051332768004,1.46521800024423,0,0,0,0,2.743575
0.000246773101850635,0.0234578879573944,1.4825542181394,0,0,0,0,2.817609
0.000255675224485738,0.0240171421492109,1.49987908822297,0,0,0,0,2.892924
0.000264788303384531,0.0245828915715895,1.51719247788637,0,0,0,0,2.968565
0.000274114773655318,0.0251551318941536,1.53449425460895,0,0,0,0,3.04513
0.000283657068773026,0.0257338587368441,1.55178428595891,0,0,0,0,3.122777
0.000293417620560625,0.0263190676699522,1.56906243959437,0,0,0,0,3.20063
0.000303398859170494,0.026910754214154,1.58632858326436,0,0,0,0,3.27991
0.000313603213065837,0.0275089138405444,1.60358258480985,0,0,0,0,3.359638
0.000324033109002044,0.0281135419706717,1.62082431216471,0,0,0,0,3.439076
0.000334690972008193,0.0287246339765728,1.63805363335681,0,0,0,0,3.520729
0.000345579225368441,0.0293421851808088,1.65527041650894,0,0,0,0,3.601791
0.00035670029060348,0.0299661908565004,1.67247452983989,0,0,0,0,3.684696
0.000368056587451997,0.0305966462273644,1.6896658416654,0,0,0,0,3.766508
0.00037965053385217,0.0312335464677501,1.70684422039921,0,0,0,0,3.850614
0.000391484545923161,0.0318768867026764,1.72400953455405,0,0,0,0,3.933923
0.000403561037946604,0.0325266620078688,1.74116165274265,0,0,0,0,4.019025
0.000415882422348136,0.0331828674097973,1.75830044367875,0,0,0,0,4.103116
0.000428451109678928,0.0338454978857148,1.7754257761781,0,0,0,0,4.189412
0.000441269508597257,0.0345145483636947,1.79253751915944,0,0,0,0,4.275589
0.00045434002585002,0.0351900137226707,1.80963554164556,0,0,0,0,4.362212
0.000467665066254367,0.035871888792475,1.82671971276426,0,0,0,0,4.448478
0.000481247032679256,0.0365601683538789,1.84378990174934,0,0,0,0,4.537017
0.000495088326027089,0.0372548471386321,1.86084597794166,0,0,0,0,4.623903
0.000509191345215288,0.0379559198295029,1.87788781079006,0,0,0,0,4.711983
0.000523558487158002,0.0386633810603196,1.89491526985245,0,0,0,0,4.800689
0.000538192146747696,0.0393772254160106,1.91192822479672,0,0,0,0,4.889115
0.000553094716836874,0.0400974474326471,1.9289265454018,0,0,0,0,4.978386
0.000568268588219719,0.0408240415974836,1.94591010155861,0,0,0,0,5.067367
0.000583716149613804,0.041557002349001,1.96287876327112,0,0,0,0,5.157516
0.000599439787641825,0.0422963240769488,1.97983240065727,0,0,0,0,5.247296
0.00061544188681333,0.043042001122388,1.99677088395002,0,0,0,0,5.337285
0.000631724829506471,0.0437940277777348,2.01369408349831,0,0,0,0,5.427484
0.000648290995949731,0.044552398286804,2.03060186976807,0,0,0,0,5.519237
0.000665142764203732,0.0453171068448529,2.04749411334321,0,0,0,0,5.60844
0.000682282510143069,0.0460881475986257,2.06437068492661,0,0,0,0,5.700108
0.000699712607438063,0.0468655146463993,2.0812314553411,0,0,0,0,5.79006
0.000717435427536623,0.0476492020380268,2.09807629553045,0,0,0,0,5.88175
0.000735453339646097,0.0484392037749845,2.11490507656038,0,0,0,0,5.972622
0.000753768710715111,0.049235513810417,2.13171766961952,0,0,0,0,6.063836
0.000772383905415497,0.0500381260491838,2.14851394602041,0,0,0,0,6.154664
0.000791301286124163,0.0508470343479059,2.16529377720048,0,0,0,0,6.246198
0.000810523212905004,0.0516622325150128,2.18205703472303,0,0,0,0,6.33656
0.000830052043490843,0.0524837143107899,2.19880359027824,0,0,0,0,6.428301
0.000849890133265419,0.0533114734474262,2.21553331568409,0,0,0,0,6.518852
0.000870039835245307,0.0541455035890625,2.23224608288743,0,0,0,0,6.609771
0.000890503500061933,0.05498579835184,2.24894176396487,0,0,0,0,6.700665
0.000911283475943594,0.0558323513039489,2.26562023112384,0,0,0,0,6.790808
0.000932382108697432,0.0566851559656778,2.28228135670349,0,0,0,0,6.881622
